ZipCode,HRR,HSA,State
10307,303,33121,NY
10308,303,33121,NY
10309,303,33121,NY
10310,303,33121,NY
10311,303,33121,NY
10312,303,33121,NY
10313,303,33121,NY
10314,303,33121,NY
10451,297,33012,NY
10452,297,33012,NY
10453,297,33012,NY
10454,297,33012,NY
10455,297,33012,NY
10456,297,33012,NY
10457,297,33012,NY
10458,297,33012,NY
10459,297,33012,NY
10460,297,33012,NY
10461,297,33012,NY
10462,297,33012,NY
10463,303,33080,NY
10464,297,33012,NY
10465,297,33012,NY
10466,297,33012,NY
10467,297,33012,NY
10468,297,33012,NY
10469,297,33012,NY
10470,297,33012,NY
10471,303,33080,NY
10472,297,33012,NY
10473,297,33012,NY
10474,297,33012,NY
10475,297,33012,NY
10501,308,33077,NY
10502,308,33032,NY
10503,308,33085,NY
10504,308,33077,NY
10505,308,33077,NY
10506,308,33077,NY
10507,308,33077,NY
10509,111,33018,CT
10510,308,33085,NY
10511,308,33096,NY
10512,111,33018,CT
10514,308,33077,NY
10516,308,33024,NY
10517,308,33096,NY
10518,308,33077,NY
10519,308,33077,NY
10520,308,33085,NY
10521,308,33085,NY
10522,308,33032,NY
10523,308,33085,NY
10524,308,33096,NY
10526,308,33077,NY
10527,308,33077,NY
10528,308,33100,NY
10530,308,33139,NY
10532,308,33139,NY
10533,308,33085,NY
10535,308,33077,NY
10536,308,33077,NY
10537,308,33096,NY
10538,297,33079,NY
10540,308,33077,NY
10541,111,33018,CT
10542,111,33018,CT
10543,308,33100,NY
10545,308,33085,NY
10546,308,33077,NY
10547,308,33096,NY
10548,308,33096,NY
10549,308,33077,NY
10550,308,33078,NY
10551,308,33078,NY
10552,308,33078,NY
10553,308,33078,NY
10560,111,33018,CT
10562,308,33085,NY
10566,308,33096,NY
10567,308,33096,NY
10570,308,33077,NY
10573,308,33100,NY
10576,308,33077,NY
10577,308,33139,NY
10578,308,33077,NY
10579,308,33096,NY
10580,308,33100,NY
10583,308,33139,NY
10587,308,33077,NY
10588,308,33096,NY
10589,308,33077,NY
10590,308,33077,NY
10591,308,33085,NY
10594,308,33077,NY
10595,308,33139,NY
10596,308,33096,NY
10597,308,33077,NY
10598,308,33077,NY
10601,308,33139,NY
10602,308,33139,NY
10603,308,33139,NY
10604,308,33139,NY
10605,308,33139,NY
10606,308,33139,NY
10607,308,33139,NY
10610,308,33139,NY
10701,308,33140,NY
10702,308,33140,NY
10703,308,33140,NY
10704,308,33140,NY
10705,308,33140,NY
10706,308,33140,NY
10707,308,33013,NY
10708,308,33013,NY
10709,308,33013,NY
10710,308,33013,NY
10801,297,33079,NY
10802,297,33079,NY
10803,297,33079,NY
10804,297,33079,NY
10805,297,33079,NY
10901,292,33123,NJ
10910,292,33045,NJ
10911,284,33088,NJ
10912,292,33133,NJ
10913,284,33088,NJ
10914,308,33028,NY
10915,308,33074,NY
10916,292,33045,NJ
10917,308,33028,NY
10918,292,33045,NJ
10919,308,33074,NY
10920,284,33088,NJ
10921,292,33045,NJ
10922,308,33028,NY
10923,284,33088,NJ
10924,292,33045,NJ
10925,292,33133,NJ
10926,292,33045,NJ
10927,284,33088,NJ
10928,308,33028,NY
10930,308,33028,NY
10931,292,33123,NJ
10932,308,33074,NY
10933,308,33074,NY
10940,308,33074,NY
10941,308,33074,NY
10949,292,33045,NJ
10950,292,33045,NJ
10952,292,33123,NJ
10953,308,33028,NY
10954,284,33088,NJ
10956,284,33088,NJ
10958,308,33074,NY
10959,292,33133,NJ
10960,284,33088,NJ
10962,284,33088,NJ
10963,308,33074,NY
10964,284,33088,NJ
10965,284,33088,NJ
10968,284,33088,NJ
10969,292,33133,NJ
10970,292,33123,NJ
10973,308,33074,NY
10974,292,33123,NJ
10975,292,33045,NJ
10976,284,33088,NJ
10977,292,33123,NJ
10979,292,33123,NJ
10980,284,33088,NJ
10981,292,33045,NJ
10982,292,33123,NJ
10983,284,33088,NJ
10984,284,33088,NJ
10985,308,33074,NY
10986,284,33088,NJ
10987,292,33123,NJ
10988,308,33074,NY
10989,284,33088,NJ
10990,292,33133,NJ
10992,308,33028,NY
10993,284,33088,NJ
10994,284,33088,NJ
10996,308,33028,NY
10997,308,33028,NY
10998,308,33074,NY
11001,301,33075,NY
11002,301,33075,NY
11003,301,33130,NY
11004,301,33070,NY
11005,301,33070,NY
11010,301,33130,NY
11020,301,33070,NY
11021,301,33070,NY
11022,301,33070,NY
11023,301,33070,NY
11024,301,33070,NY
11026,301,33070,NY
11027,301,33070,NY
11030,301,33070,NY
11040,301,33075,NY
11042,301,33070,NY
11050,301,33070,NY
11051,301,33070,NY
11052,301,33070,NY
11053,301,33070,NY
11054,301,33070,NY
11055,301,33070,NY
11096,301,33038,NY
11101,303,33080,NY
11102,303,33067,NY
11103,303,33067,NY
11104,303,33080,NY
11105,303,33067,NY
11106,303,33067,NY
11109,303,33080,NY
11120,303,33080,NY
11201,303,33014,NY
11202,303,33014,NY
11203,303,33014,NY
11204,303,33014,NY
11205,303,33014,NY
11206,303,33014,NY
11207,303,33014,NY
11208,303,33014,NY
11209,303,33014,NY
11210,303,33014,NY
11211,303,33080,NY
11212,303,33014,NY
11213,303,33014,NY
11214,303,33014,NY
11215,303,33014,NY
11216,303,33014,NY
11217,303,33014,NY
11218,303,33014,NY
11219,303,33014,NY
11220,303,33014,NY
11221,303,33014,NY
11222,303,33080,NY
11223,303,33014,NY
11224,303,33014,NY
11225,303,33014,NY
11226,303,33014,NY
11228,303,33014,NY
11229,303,33014,NY
11230,303,33014,NY
11231,303,33014,NY
11232,303,33014,NY
11233,303,33014,NY
11234,303,33014,NY
11235,303,33014,NY
11236,303,33014,NY
11237,303,33014,NY
11238,303,33014,NY
11239,303,33014,NY
11241,303,33014,NY
11242,303,33014,NY
11243,303,33014,NY
11245,303,33014,NY
11247,303,33014,NY
11249,303,33080,NY
11251,303,33014,NY
11252,303,33014,NY
11256,303,33014,NY
11351,301,33039,NY
11352,301,33039,NY
11354,301,33039,NY
11355,301,33039,NY
11356,301,33039,NY
11357,301,33039,NY
11358,301,33039,NY
11359,301,33039,NY
11360,301,33039,NY
11361,301,33039,NY
11362,301,33070,NY
11363,301,33070,NY
11364,301,33039,NY
11365,301,33039,NY
11366,301,33039,NY
11367,301,33039,NY
11368,301,33039,NY
11369,301,33039,NY
11370,301,33039,NY
11371,301,33039,NY
11372,301,33039,NY
11373,301,33039,NY
11374,301,33039,NY
11375,301,33039,NY
11377,303,33080,NY
11378,301,33057,NY
11379,301,33057,NY
11380,301,33039,NY
11381,301,33057,NY
11385,301,33057,NY
11386,301,33057,NY
11405,301,33057,NY
11411,301,33057,NY
11412,301,33057,NY
11413,301,33057,NY
11414,301,33057,NY
11415,301,33039,NY
11416,301,33057,NY
11417,301,33057,NY
11418,301,33057,NY
11419,301,33057,NY
11420,301,33057,NY
11421,301,33057,NY
11422,301,33130,NY
11423,301,33057,NY
11424,301,33039,NY
11425,301,33057,NY
11426,301,33070,NY
11427,301,33039,NY
11428,301,33039,NY
11429,301,33057,NY
11430,301,33057,NY
11431,301,33057,NY
11432,301,33057,NY
11433,301,33057,NY
11434,301,33057,NY
11435,301,33039,NY
11436,301,33057,NY
11439,301,33039,NY
11451,301,33057,NY
11499,301,33057,NY
11501,301,33075,NY
11507,301,33075,NY
11509,303,33066,NY
11510,301,33089,NY
11514,301,33075,NY
11516,301,33038,NY
11518,301,33089,NY
11520,301,33089,NY
11530,301,33075,NY
11531,301,33075,NY
11542,301,33042,NY
11545,301,33042,NY
11547,301,33042,NY
11548,301,33042,NY
11549,301,33075,NY
11550,301,33108,NY
11551,301,33108,NY
11552,301,33108,NY
11553,301,33034,NY
11554,301,33034,NY
11555,301,33034,NY
11556,301,33034,NY
11557,301,33089,NY
11558,303,33066,NY
11559,301,33038,NY
11560,301,33042,NY
11561,303,33066,NY
11563,301,33089,NY
11565,301,33108,NY
11566,301,33089,NY
11568,301,33075,NY
11569,303,33066,NY
11570,301,33108,NY
11571,301,33108,NY
11572,301,33089,NY
11575,301,33034,NY
11576,301,33070,NY
11577,301,33070,NY
11579,301,33042,NY
11580,301,33130,NY
11581,301,33130,NY
11582,301,33130,NY
11590,301,33075,NY
11596,301,33075,NY
11598,301,33038,NY
11599,301,33075,NY
11690,301,33038,NY
11691,301,33038,NY
11692,301,33038,NY
11693,301,33038,NY
11694,301,33038,NY
11695,301,33038,NY
11697,301,33038,NY
11701,301,33003,NY
11702,301,33137,NY
11703,301,33137,NY
11704,301,33137,NY
11705,301,33095,NY
11706,301,33008,NY
11707,301,33137,NY
11709,301,33042,NY
11710,301,33034,NY
11713,301,33095,NY
11714,301,33009,NY
11715,301,33095,NY
11716,301,33008,NY
11717,301,33008,NY
11718,301,33008,NY
11719,301,33095,NY
11720,301,33101,NY
11721,301,33053,NY
11722,301,33116,NY
11724,301,33053,NY
11725,301,33116,NY
11726,301,33003,NY
11727,301,33101,NY
11729,301,33137,NY
11730,301,33008,NY
11731,301,33053,NY
11732,301,33042,NY
11733,301,33101,NY
11735,301,33009,NY
11737,301,33009,NY
11738,301,33101,NY
11739,301,33008,NY
11740,301,33053,NY
11741,301,33095,NY
11742,301,33095,NY
11743,301,33053,NY
11746,301,33053,NY
11747,301,33053,NY
11749,301,33116,NY
11751,301,33008,NY
11752,301,33008,NY
11753,301,33124,NY
11754,301,33116,NY
11755,301,33122,NY
11756,301,33009,NY
11757,301,33137,NY
11758,301,33003,NY
11760,301,33116,NY
11762,301,33003,NY
11763,301,33095,NY
11764,301,33101,NY
11765,301,33042,NY
11766,301,33101,NY
11767,301,33116,NY
11768,301,33053,NY
11769,301,33008,NY
11770,301,33008,NY
11771,301,33042,NY
11772,301,33095,NY
11773,301,33124,NY
11775,301,33053,NY
11776,301,33101,NY
11777,301,33101,NY
11778,301,33101,NY
11779,301,33116,NY
11780,301,33116,NY
11782,301,33008,NY
11783,301,33114,NY
11784,301,33101,NY
11786,301,33101,NY
11787,301,33116,NY
11788,301,33116,NY
11789,301,33101,NY
11790,301,33122,NY
11791,301,33124,NY
11792,301,33101,NY
11793,301,33009,NY
11794,301,33122,NY
11795,301,33137,NY
11796,301,33008,NY
11797,301,33124,NY
11798,301,33137,NY
11801,301,33098,NY
11802,301,33098,NY
11803,301,33098,NY
11804,301,33098,NY
11815,301,33098,NY
11819,301,33098,NY
11853,301,33075,NY
11854,301,33098,NY
11901,301,33106,NY
11930,301,33118,NY
11931,301,33106,NY
11932,301,33118,NY
11933,301,33106,NY
11934,301,33095,NY
11935,301,33048,NY
11937,301,33118,NY
11939,301,33048,NY
11940,301,33106,NY
11941,301,33106,NY
11942,301,33118,NY
11944,301,33048,NY
11946,301,33118,NY
11947,301,33106,NY
11948,301,33106,NY
11949,301,33106,NY
11950,301,33095,NY
11951,301,33095,NY
11952,301,33106,NY
11953,301,33101,NY
11954,301,33118,NY
11955,301,33095,NY
11956,301,33048,NY
11957,301,33048,NY
11958,301,33048,NY
11959,301,33118,NY
11960,301,33106,NY
11961,301,33101,NY
11962,301,33118,NY
11963,301,33118,NY
11964,301,33048,NY
11965,301,33048,NY
11967,301,33095,NY
11968,301,33118,NY
11969,301,33118,NY
11970,301,33106,NY
11971,301,33048,NY
11972,301,33106,NY
11973,301,33101,NY
11975,301,33118,NY
11976,301,33118,NY
11977,301,33106,NY
11978,301,33106,NY
11980,301,33095,NY
12007,295,33001,NY
12008,295,33113,NY
12009,295,33001,NY
12010,295,33004,NY
12015,295,33020,NY
12016,295,33004,NY
12017,295,22051,NY
12018,295,33127,NY
12019,295,33113,NY
12020,295,33112,NY
12022,295,47002,NY
12023,295,33001,NY
12024,295,22051,NY
12025,295,33004,NY
12027,295,33113,NY
12028,295,47002,NY
12029,295,22051,NY
12031,295,33004,NY
12032,295,33044,NY
12033,295,33001,NY
12035,295,33023,NY
12036,296,33093,NY
12037,295,22051,NY
12040,295,47002,NY
12041,295,33001,NY
12042,295,33001,NY
12043,295,33023,NY
12045,295,33001,NY
12046,295,33001,NY
12047,295,33127,NY
12050,295,33020,NY
12051,295,33001,NY
12052,295,33127,NY
12053,295,33113,NY
12054,295,33001,NY
12055,295,33001,NY
12056,295,33113,NY
12057,295,47002,NY
12058,295,33001,NY
12059,295,33001,NY
12060,295,22051,NY
12061,295,33001,NY
12062,295,22051,NY
12063,295,33001,NY
12064,296,33093,NY
12065,295,33113,NY
12066,295,33113,NY
12067,295,33001,NY
12068,295,33004,NY
12069,295,33004,NY
12070,295,33004,NY
12071,295,33023,NY
12072,295,33004,NY
12073,295,33023,NY
12074,295,33113,NY
12075,295,33020,NY
12076,295,33071,NY
12077,295,33001,NY
12078,295,33044,NY
12082,295,33127,NY
12083,295,33001,NY
12084,295,33001,NY
12085,295,33001,NY
12086,295,33004,NY
12087,295,33001,NY
12089,295,47002,NY
12090,295,47002,NY
12092,295,33023,NY
12093,296,33093,NY
12094,295,33127,NY
12095,295,33044,NY
12106,295,33020,NY
12107,295,33001,NY
12108,300,33128,NY
12110,295,33001,NY
12115,295,33001,NY
12116,296,33093,NY
12117,295,33044,NY
12118,295,33127,NY
12120,295,33001,NY
12121,295,33127,NY
12122,295,33023,NY
12123,295,33001,NY
12124,295,33001,NY
12125,295,22051,NY
12128,295,33001,NY
12130,295,33001,NY
12131,296,33093,NY
12132,295,33001,NY
12133,295,47002,NY
12134,295,33044,NY
12136,295,22051,NY
12137,295,33113,NY
12138,295,47002,NY
12139,300,33128,NY
12140,295,33127,NY
12141,295,33113,NY
12143,295,33001,NY
12144,295,33001,NY
12147,295,33001,NY
12148,295,33113,NY
12149,295,33023,NY
12150,295,33113,NY
12151,295,33113,NY
12153,295,33127,NY
12154,295,33127,NY
12155,296,33093,NY
12156,295,33001,NY
12157,295,33023,NY
12158,295,33001,NY
12159,295,33001,NY
12160,295,33023,NY
12161,295,33001,NY
12164,295,33044,NY
12165,295,22051,NY
12166,295,33004,NY
12167,296,33093,NY
12168,295,22051,NY
12169,295,22051,NY
12170,295,33127,NY
12172,295,33020,NY
12173,295,33020,NY
12174,295,33020,NY
12175,295,33023,NY
12176,295,33001,NY
12177,295,33004,NY
12180,295,33127,NY
12181,295,33127,NY
12182,295,33127,NY
12183,295,33127,NY
12184,295,33001,NY
12185,295,33127,NY
12186,295,33001,NY
12187,295,33023,NY
12188,295,33127,NY
12189,295,33127,NY
12190,295,33044,NY
12192,295,33001,NY
12193,295,33001,NY
12194,295,33023,NY
12195,295,22051,NY
12196,295,33001,NY
12197,296,33093,NY
12198,295,33127,NY
12201,295,33001,NY
12202,295,33001,NY
12203,295,33001,NY
12204,295,33001,NY
12205,295,33001,NY
12206,295,33001,NY
12207,295,33001,NY
12208,295,33001,NY
12209,295,33001,NY
12210,295,33001,NY
12211,295,33001,NY
12212,295,33001,NY
12214,295,33001,NY
12220,295,33001,NY
12222,295,33001,NY
12223,295,33001,NY
12224,295,33001,NY
12225,295,33001,NY
12226,295,33001,NY
12227,295,33001,NY
12228,295,33001,NY
12229,295,33001,NY
12230,295,33001,NY
12231,295,33001,NY
12232,295,33001,NY
12233,295,33001,NY
12234,295,33001,NY
12235,295,33001,NY
12236,295,33001,NY
12237,295,33001,NY
12238,295,33001,NY
12239,295,33001,NY
12240,295,33001,NY
12241,295,33001,NY
12242,295,33001,NY
12243,295,33001,NY
12244,295,33001,NY
12245,295,33001,NY
12246,295,33001,NY
12247,295,33001,NY
12248,295,33001,NY
12249,295,33001,NY
12250,295,33001,NY
12252,295,33001,NY
12255,295,33001,NY
12256,295,33001,NY
12257,295,33001,NY
12260,295,33001,NY
12261,295,33001,NY
12288,295,33001,NY
12301,295,33113,NY
12302,295,33113,NY
12303,295,33113,NY
12304,295,33113,NY
12305,295,33113,NY
12306,295,33113,NY
12307,295,33113,NY
12308,295,33113,NY
12309,295,33113,NY
12325,295,33113,NY
12345,295,33113,NY
12401,295,33060,NY
12402,295,33060,NY
12404,295,33060,NY
12405,295,33020,NY
12406,295,33071,NY
12407,295,33071,NY
12409,295,33060,NY
12410,295,33060,NY
12411,295,33060,NY
12412,295,33060,NY
12413,295,33020,NY
12414,295,33020,NY
12416,295,33060,NY
12417,295,33060,NY
12418,295,33020,NY
12419,295,33060,NY
12420,308,33074,NY
12421,295,33071,NY
12422,295,33020,NY
12423,295,33020,NY
12424,295,33020,NY
12427,295,33060,NY
12428,295,33036,NY
12429,295,33060,NY
12430,295,33071,NY
12431,295,33001,NY
12432,295,33060,NY
12433,295,33060,NY
12434,296,33093,NY
12435,295,33036,NY
12436,295,33020,NY
12438,295,33071,NY
12439,295,33020,NY
12440,295,33060,NY
12441,295,33071,NY
12442,295,33060,NY
12443,295,33060,NY
12444,295,33020,NY
12446,295,33060,NY
12448,295,33060,NY
12449,295,33060,NY
12450,295,33060,NY
12451,295,33020,NY
12452,295,33060,NY
12453,295,33060,NY
12454,295,33020,NY
12455,295,33071,NY
12456,295,33060,NY
12457,295,33060,NY
12458,295,33036,NY
12459,295,33071,NY
12460,295,33001,NY
12461,295,33060,NY
12463,295,33020,NY
12464,295,33060,NY
12465,295,33071,NY
12466,295,33060,NY
12468,295,33071,NY
12469,295,33001,NY
12470,295,33020,NY
12471,295,33060,NY
12472,295,33060,NY
12473,295,33020,NY
12474,295,33071,NY
12475,295,33060,NY
12477,295,33060,NY
12480,295,33060,NY
12481,295,33060,NY
12482,295,33020,NY
12483,295,33036,NY
12484,295,33060,NY
12485,295,33020,NY
12486,295,33060,NY
12487,295,33060,NY
12489,295,33036,NY
12490,295,33060,NY
12491,295,33060,NY
12492,295,33060,NY
12493,295,33060,NY
12494,295,33060,NY
12495,295,33060,NY
12496,295,33020,NY
12498,295,33060,NY
12501,110,7021,CT
12502,110,7021,CT
12503,110,7021,CT
12504,295,33105,NY
12506,110,7021,CT
12507,295,33105,NY
12508,295,33104,NY
12510,295,33104,NY
12511,295,33104,NY
12512,295,33104,NY
12513,295,33020,NY
12514,295,33104,NY
12515,295,33104,NY
12516,230,22020,MA
12517,230,22020,MA
12518,308,33028,NY
12520,308,33028,NY
12521,295,33020,NY
12522,110,7021,CT
12523,295,33020,NY
12524,295,33104,NY
12525,295,33060,NY
12526,295,33020,NY
12527,295,33104,NY
12528,295,33104,NY
12529,230,22020,MA
12530,295,33020,NY
12531,111,33018,CT
12533,295,33104,NY
12534,295,33020,NY
12537,295,33104,NY
12538,295,33104,NY
12540,295,33104,NY
12541,295,33020,NY
12542,308,33082,NY
12543,292,33045,NJ
12544,295,33020,NY
12545,110,7021,CT
12546,110,7021,CT
12547,295,33104,NY
12548,295,33060,NY
12549,308,33074,NY
12550,308,33082,NY
12551,308,33082,NY
12552,308,33082,NY
12553,308,33028,NY
12555,308,33082,NY
12561,295,33060,NY
12563,111,33018,CT
12564,111,7015,CT
12565,295,33020,NY
12566,308,33074,NY
12567,110,7021,CT
12568,308,33082,NY
12569,295,33104,NY
12570,295,33104,NY
12571,295,33105,NY
12572,295,33105,NY
12574,295,33105,NY
12575,308,33028,NY
12577,308,33028,NY
12578,295,33104,NY
12580,295,33104,NY
12581,110,7021,CT
12582,295,33104,NY
12583,295,33105,NY
12584,308,33028,NY
12585,295,33104,NY
12586,308,33082,NY
12588,308,33074,NY
12589,308,33082,NY
12590,295,33104,NY
12592,110,7021,CT
12594,111,7015,CT
12601,295,33104,NY
12602,295,33104,NY
12603,295,33104,NY
12604,295,33104,NY
12701,295,33050,NY
12719,285,33102,NJ
12720,295,33050,NY
12721,308,33074,NY
12722,308,33074,NY
12723,296,33142,NY
12724,295,33050,NY
12725,295,33050,NY
12726,360,39054,PA
12727,360,39054,PA
12729,285,33102,NJ
12732,285,33102,NJ
12733,295,33050,NY
12734,295,33050,NY
12736,296,33142,NY
12737,285,33102,NJ
12738,295,33050,NY
12740,295,33050,NY
12741,296,33142,NY
12742,295,33050,NY
12743,285,33102,NJ
12745,296,33142,NY
12746,285,33102,NJ
12747,295,33050,NY
12748,295,33050,NY
12749,295,33050,NY
12750,295,33050,NY
12751,295,33050,NY
12752,360,39054,PA
12754,295,33050,NY
12758,295,33050,NY
12759,295,33050,NY
12760,296,33142,NY
12762,295,33050,NY
12763,295,33050,NY
12764,360,39054,PA
12765,295,33050,NY
12766,296,33142,NY
12767,296,33142,NY
12768,295,33050,NY
12769,308,33074,NY
12770,285,33102,NJ
12771,285,33102,NJ
12775,295,33050,NY
12776,295,33050,NY
12777,295,33050,NY
12778,295,33050,NY
12779,295,33050,NY
12780,285,33102,NJ
12781,308,33074,NY
12783,295,33050,NY
12784,295,33050,NY
12785,308,33074,NY
12786,295,33050,NY
12787,295,33050,NY
12788,295,33050,NY
12789,295,33050,NY
12790,308,33074,NY
12791,295,33050,NY
12792,360,39054,PA
12801,295,33043,NY
12803,295,33043,NY
12804,295,33043,NY
12808,295,33043,NY
12809,295,33043,NY
12810,295,33043,NY
12811,295,33043,NY
12812,424,33111,VT
12814,295,33043,NY
12815,295,33043,NY
12816,295,33016,NY
12817,295,33043,NY
12819,295,33043,NY
12820,295,33043,NY
12821,295,33043,NY
12822,295,33112,NY
12823,295,33016,NY
12824,295,33043,NY
12827,295,33043,NY
12828,295,33043,NY
12831,295,33043,NY
12832,295,33043,NY
12833,295,33112,NY
12834,295,33016,NY
12835,295,33043,NY
12836,424,33126,VT
12837,295,33043,NY
12838,295,33043,NY
12839,295,33043,NY
12841,295,33043,NY
12842,295,33043,NY
12843,295,33043,NY
12844,295,33043,NY
12845,295,33043,NY
12846,295,33043,NY
12847,424,33111,VT
12848,295,33016,NY
12849,295,33043,NY
12850,295,33112,NY
12851,295,33043,NY
12852,424,33111,VT
12853,295,33043,NY
12854,295,33043,NY
12855,424,33035,VT
12856,295,33043,NY
12857,295,33043,NY
12858,295,33043,NY
12859,295,33112,NY
12860,295,33043,NY
12861,424,33126,VT
12862,295,33043,NY
12863,295,33112,NY
12864,295,33043,NY
12865,295,33016,NY
12866,295,33112,NY
12870,295,33043,NY
12871,295,33112,NY
12872,295,33043,NY
12873,295,33016,NY
12874,424,33126,VT
12878,295,33043,NY
12879,424,33111,VT
12883,424,33126,VT
12884,295,33112,NY
12885,295,33043,NY
12886,295,33043,NY
12887,295,33043,NY
12901,424,33099,VT
12903,424,33099,VT
12910,424,33099,VT
12911,424,33099,VT
12912,424,33099,VT
12913,424,33111,VT
12914,424,33069,VT
12915,424,33069,VT
12916,424,33069,VT
12917,424,33069,VT
12918,424,33099,VT
12919,424,33099,VT
12920,424,33069,VT
12921,424,33099,VT
12922,424,33111,VT
12923,424,33099,VT
12924,424,33099,VT
12926,424,33069,VT
12927,424,33103,VT
12928,424,33126,VT
12929,424,33099,VT
12930,424,33069,VT
12932,424,33035,VT
12933,424,33099,VT
12934,424,33099,VT
12935,424,33099,VT
12936,424,33099,VT
12937,424,33069,VT
12939,424,33111,VT
12941,424,33099,VT
12942,424,33111,VT
12943,424,33111,VT
12944,424,33099,VT
12945,424,33111,VT
12946,424,33111,VT
12949,424,33103,VT
12950,424,33099,VT
12952,424,33099,VT
12953,424,33069,VT
12955,424,33099,VT
12956,424,33035,VT
12957,424,33069,VT
12958,424,33099,VT
12959,424,33099,VT
12960,424,33126,VT
12961,424,33126,VT
12962,424,33099,VT
12964,424,33035,VT
12965,424,33103,VT
12966,424,33069,VT
12967,424,33103,VT
12969,424,33069,VT
12970,424,33111,VT
12972,424,33099,VT
12973,424,33111,VT
12974,424,33126,VT
12975,424,33099,VT
12976,424,33111,VT
12977,424,33111,VT
12978,424,33099,VT
12979,424,33099,VT
12980,424,33111,VT
12981,424,33099,VT
12983,424,33111,VT
12985,424,33099,VT
12986,424,33111,VT
12987,424,33099,VT
12989,424,33111,VT
12992,424,33099,VT
12993,424,33035,VT
12995,424,33069,VT
12996,424,33099,VT
12997,424,33111,VT
12998,424,33035,VT
13020,307,33125,NY
13021,307,33005,NY
13022,307,33005,NY
13024,307,33005,NY
13026,307,33005,NY
13027,307,33125,NY
13028,307,33125,NY
13029,307,33125,NY
13030,307,33125,NY
13031,307,33125,NY
13032,307,33092,NY
13033,307,33005,NY
13034,307,33005,NY
13035,307,33125,NY
13036,307,33125,NY
13037,307,33125,NY
13039,307,33125,NY
13040,307,33029,NY
13041,307,33125,NY
13042,307,33125,NY
13043,307,33092,NY
13044,307,33125,NY
13045,307,33029,NY
13051,307,33125,NY
13052,307,33029,NY
13053,304,33056,NY
13054,307,33092,NY
13056,307,33029,NY
13057,307,33125,NY
13060,307,33125,NY
13061,307,33125,NY
13062,304,33056,NY
13063,307,33125,NY
13064,307,33040,NY
13065,304,33041,NY
13066,307,33125,NY
13068,304,33056,NY
13069,307,33040,NY
13071,304,33056,NY
13072,307,33049,NY
13073,307,33029,NY
13074,307,33040,NY
13076,307,33125,NY
13077,307,33029,NY
13078,307,33125,NY
13080,307,33125,NY
13081,304,33056,NY
13082,307,33125,NY
13083,307,33135,NY
13084,307,33125,NY
13087,307,33125,NY
13088,307,33125,NY
13089,307,33125,NY
13090,307,33125,NY
13092,307,33029,NY
13093,307,33094,NY
13101,307,33029,NY
13102,307,33029,NY
13103,307,33125,NY
13104,307,33125,NY
13107,307,33125,NY
13108,307,33125,NY
13110,307,33125,NY
13111,307,33040,NY
13112,307,33125,NY
13113,307,33005,NY
13114,307,33094,NY
13115,307,33094,NY
13116,307,33125,NY
13117,307,33005,NY
13118,307,33005,NY
13119,307,33005,NY
13120,307,33125,NY
13121,307,33094,NY
13122,307,33125,NY
13123,307,33125,NY
13124,307,33029,NY
13126,307,33094,NY
13131,307,33125,NY
13132,307,33125,NY
13134,307,33049,NY
13135,307,33125,NY
13136,307,33029,NY
13137,307,33125,NY
13138,307,33125,NY
13139,307,33005,NY
13140,307,33005,NY
13141,307,33029,NY
13142,307,33125,NY
13143,304,33117,NY
13144,307,33125,NY
13145,307,33135,NY
13146,304,33081,NY
13147,307,33005,NY
13148,304,33041,NY
13152,307,33005,NY
13153,307,33125,NY
13154,304,33081,NY
13155,296,33087,NY
13156,307,33040,NY
13157,307,33109,NY
13158,307,33029,NY
13159,307,33125,NY
13160,307,33005,NY
13162,307,33109,NY
13163,307,33092,NY
13164,307,33125,NY
13165,304,33041,NY
13166,307,33005,NY
13167,307,33125,NY
13201,307,33125,NY
13202,307,33125,NY
13203,307,33125,NY
13204,307,33125,NY
13205,307,33125,NY
13206,307,33125,NY
13207,307,33125,NY
13208,307,33125,NY
13209,307,33125,NY
13210,307,33125,NY
13211,307,33125,NY
13212,307,33125,NY
13214,307,33125,NY
13215,307,33125,NY
13217,307,33125,NY
13218,307,33125,NY
13219,307,33125,NY
13220,307,33125,NY
13221,307,33125,NY
13224,307,33125,NY
13225,307,33125,NY
13235,307,33125,NY
13244,307,33125,NY
13250,307,33125,NY
13251,307,33125,NY
13252,307,33125,NY
13261,307,33125,NY
13290,307,33125,NY
13301,300,33128,NY
13302,307,33125,NY
13303,307,33109,NY
13304,300,33128,NY
13305,307,33068,NY
13308,307,33109,NY
13309,300,33128,NY
13310,307,33049,NY
13312,307,33068,NY
13313,300,33128,NY
13314,307,33049,NY
13315,295,33025,NY
13316,307,33109,NY
13317,295,33004,NY
13318,300,33128,NY
13319,300,33128,NY
13320,295,33025,NY
13321,300,33128,NY
13322,300,33128,NY
13323,300,33128,NY
13324,300,33128,NY
13325,307,33068,NY
13326,295,33025,NY
13327,307,33068,NY
13328,300,33128,NY
13329,300,33064,NY
13331,300,33128,NY
13332,307,33049,NY
13333,295,33025,NY
13334,307,33049,NY
13335,295,33025,NY
13337,295,33025,NY
13338,300,33128,NY
13339,295,33004,NY
13340,300,33128,NY
13341,300,33128,NY
13342,295,33025,NY
13343,307,33068,NY
13345,307,33068,NY
13346,307,33049,NY
13348,295,33025,NY
13350,300,33128,NY
13352,300,33128,NY
13353,300,33128,NY
13354,300,33128,NY
13355,307,33049,NY
13357,300,33128,NY
