StateCountyFips,CatID,CatVal,Year,Population
1127,4,2,2012,3857
1127,4,3,2012,1431
1127,4,4,2012,237
1127,4,5,2012,239
1127,4,6,2012,759
1129,0,0,2012,17178
1129,1,1,2012,4018
1129,1,2,2012,5495
1129,1,3,2012,4928
1129,1,4,2012,2737
1129,2,1,2012,8413
1129,2,2,2012,8765
1129,4,1,2012,11510
1129,4,2,2012,3968
1129,4,3,2012,223
1129,4,4,2012,31
1129,4,5,2012,1250
1129,4,6,2012,196
1131,0,0,2012,11601
1131,1,1,2012,2868
1131,1,2,2012,3713
1131,1,3,2012,3143
1131,1,4,2012,1877
1131,2,1,2012,5466
1131,2,2,2012,6135
1131,4,1,2012,3559
1131,4,2,2012,7839
1131,4,3,2012,104
1131,4,4,2012,13
1131,4,5,2012,21
1131,4,6,2012,65
1133,0,0,2012,24153
1133,1,1,2012,5040
1133,1,2,2012,7405
1133,1,3,2012,7110
1133,1,4,2012,4598
1133,2,1,2012,11862
1133,2,2,2012,12291
1133,4,1,2012,22835
1133,4,2,2012,175
1133,4,3,2012,652
1133,4,4,2012,65
1133,4,5,2012,140
1133,4,6,2012,286
2013,0,0,2012,3265
2013,1,1,2012,360
2013,1,2,2012,1488
2013,1,3,2012,1219
2013,1,4,2012,198
2013,2,1,2012,2182
2013,2,2,2012,1083
2013,4,1,2012,428
2013,4,2,2012,225
2013,4,3,2012,416
2013,4,4,2012,1260
2013,4,5,2012,818
2013,4,6,2012,118
2016,0,0,2012,5631
2016,1,1,2012,755
2016,1,2,2012,2571
2016,1,3,2012,2056
2016,1,4,2012,249
2016,2,1,2012,3785
2016,2,2,2012,1846
2016,4,1,2012,1663
2016,4,2,2012,350
2016,4,3,2012,786
2016,4,4,2012,1740
2016,4,5,2012,855
2016,4,6,2012,237
2020,0,0,2012,290703
2020,1,1,2012,75432
2020,1,2,2012,113953
2020,1,3,2012,77163
2020,1,4,2012,24155
2020,2,1,2012,147812
2020,2,2,2012,142891
2020,4,1,2012,178663
2020,4,2,2012,16063
2020,4,3,2012,23817
2020,4,4,2012,30593
2020,4,5,2012,21925
2020,4,6,2012,19642
2050,0,0,2012,17204
2050,1,1,2012,6329
2050,1,2,2012,5949
2050,1,3,2012,3801
2050,1,4,2012,1125
2050,2,1,2012,8932
2050,2,2,2012,8272
2050,4,1,2012,2040
2050,4,2,2012,119
2050,4,3,2012,271
2050,4,4,2012,187
2050,4,5,2012,13925
2050,4,6,2012,662
2060,0,0,2012,1119
2060,1,1,2012,231
2060,1,2,2012,446
2060,1,3,2012,349
2060,1,4,2012,93
2060,2,1,2012,622
2060,2,2,2012,497
2060,4,1,2012,463
2060,4,2,2012,2
2060,4,3,2012,33
2060,4,4,2012,14
2060,4,5,2012,441
2060,4,6,2012,166
2068,0,0,2012,1984
2068,1,1,2012,389
2068,1,2,2012,774
2068,1,3,2012,676
2068,1,4,2012,145
2068,2,1,2012,1088
2068,2,2,2012,896
2068,4,1,2012,1604
2068,4,2,2012,16
2068,4,3,2012,63
2068,4,4,2012,20
