DRGID,Region,Discharges,DischargesStdErr,MeanCharges,MeanChargesStdErr,MeanCost,MeanCostStdErr,MeanLOS,MeanLOSStdErr,MedianCharges,MedianCost,MedianLOS
434,0,2134.996186,101.9738892,19379.07,804.95,5134.32,191.74,2.887587978,0.12437245,14635.00,4247.04,2
434,1,444.9986527,44.70892266,20363.02,1807.89,5837.93,471.42,3.247190678,0.362316341,13982.00,4916.20,2
434,2,429.999151,47.23052445,11410.05,1005.82,3803.22,318.50,2.616272037,0.23994024,9280.00,3501.25,2
434,3,814.9977533,59.10806198,20378.80,1198.66,4880.26,241.39,2.987727774,0.180831863,16485.00,4327.50,2
434,4,445.000629,51.72331079,24249.65,2309.83,6187.88,573.13,2.606755115,0.23179305,18296.00,4964.50,2
435,0,29069.98843,589.0139928,53244.95,962.10,14074.59,207.77,6.590126663,0.079436615,38702.00,10797.60,5
435,1,6335.003391,333.1785826,62132.61,2562.81,16171.61,599.32,7.298341591,0.198597483,44807.00,12106.76,6
435,2,6209.997533,279.1657383,41614.06,1325.18,12685.16,313.71,6.184380068,0.159577613,32592.00,10261.78,5
435,3,10959.99246,323.0743364,47493.97,1276.33,12429.73,280.15,6.570254494,0.123357522,35484.00,9894.49,5
435,4,5564.995047,231.557724,67899.05,2519.16,16573.91,506.14,6.275829923,0.177076832,49241.00,12661.88,5
436,0,26444.98242,492.2874448,36976.55,653.48,9619.32,139.05,4.864624772,0.059246941,27074.00,7672.28,4
436,1,5780.001925,261.1823315,41854.98,1624.04,11009.50,392.61,5.340832417,0.147926909,30473.00,8561.64,4
436,2,5599.997883,220.4238392,28586.59,825.99,8837.18,202.99,4.502678459,0.112379693,22323.00,7285.49,4
436,3,10434.98725,306.220942,33703.44,908.53,8460.85,174.13,4.892668218,0.089338332,25461.00,6847.03,4
436,4,4629.995366,178.2492183,48915.53,1895.29,11536.47,368.48,4.644707594,0.148215071,36449.00,8763.64,3
437,0,4764.99443,180.1365265,27717.93,940.08,7602.67,270.57,3.426023448,0.1388339,21157.00,6316.50,3
437,1,1045.000503,102.6348624,33267.12,2763.95,8755.05,866.13,3.473680567,0.245235069,22286.00,6577.59,3
437,2,989.9984486,80.53323437,22152.08,1409.11,7116.30,411.37,3.838386237,0.414541137,16277.00,6090.40,3
437,3,1914.997829,107.2228265,25904.59,1291.80,6898.37,314.81,3.347259022,0.152690836,20011.00,6144.68,3
437,4,814.9976492,62.71297167,31833.82,2082.31,8424.33,601.33,3.049081833,0.416159479,26572.00,7059.35,2
438,0,42469.97388,624.5002846,54860.46,947.75,14811.57,212.09,7.179539743,0.083066597,34007.00,9762.70,5
438,1,6900.000862,224.2438708,56673.33,2456.42,15839.92,533.29,7.647826778,0.250518581,35273.00,10822.08,5
438,2,9614.995164,318.0009979,43503.09,1372.14,13929.07,397.73,6.707230496,0.158000664,28445.00,9463.37,5
438,3,17359.9933,425.275356,51685.94,1288.49,13395.95,290.21,7.405242036,0.125858907,32554.00,8960.45,5
438,4,8594.984552,240.273862,73353.88,2937.40,18016.41,600.04,6.876092997,0.174076504,44987.00,11680.00,5
439,0,114694.9235,1250.254275,27616.33,314.43,7735.65,72.32,4.308949458,0.025476034,20210.00,6030.60,3
439,1,19775.00326,530.1740585,29067.72,894.82,8093.12,145.56,4.492792716,0.059654956,20424.00,6429.05,4
439,2,26394.98997,611.7057082,22520.41,397.13,7513.67,131.78,4.229209112,0.052835101,17729.00,5929.54,3
439,3,45594.97418,785.2698966,25736.18,409.35,6882.07,81.24,4.392695878,0.041213699,19402.00,5511.15,4
439,4,22929.95612,539.6466765,36433.50,980.09,9502.28,263.64,4.075666359,0.055725286,26826.00,7119.82,3
440,0,103559.8891,1063.742258,19762.46,204.05,5550.49,39.71,3.035101061,0.016813278,15540.00,4711.53,3
440,1,18714.99202,474.6074378,20677.04,606.09,5826.10,99.44,3.097516735,0.042189738,15377.00,5027.62,3
440,2,23509.97504,476.0457457,15583.95,255.49,5432.42,67.40,2.942152961,0.032256741,13176.00,4653.30,3
440,3,41834.9457,686.6628474,19186.71,283.24,5035.12,54.13,3.134576754,0.02717937,15453.00,4372.26,3
440,4,19499.97637,456.2564556,25341.26,580.38,6590.62,121.95,2.873846429,0.037216134,20216.00,5476.70,2
441,0,58179.9535,1125.165105,61839.39,1681.52,16201.89,377.28,7.041166487,0.087740545,37256.00,10276.23,5
441,1,10100.0022,535.0280467,76793.52,6476.39,19191.66,928.42,8.315843103,0.276085755,41069.00,11923.80,6
441,2,11589.98529,537.4978144,50691.61,2534.50,15649.16,696.54,6.77092137,0.1697068,32153.00,10116.59,5
441,3,22739.9909,692.2141356,51398.20,1521.91,13289.74,378.74,6.881267118,0.121226267,33086.00,8943.36,5
441,4,13749.9751,460.0838983,78070.89,3852.62,19439.82,1159.04,6.597093719,0.181485322,46710.00,11858.22,5
442,0,67794.95142,1209.67728,28738.19,496.26,7649.02,98.66,4.172284809,0.042301753,20696.00,5902.28,3
442,1,12215.00402,516.7297464,33022.02,1624.83,8606.78,270.94,4.373720903,0.084708964,22236.00,6608.00,3
442,2,13124.99299,534.824282,22500.78,478.87,7120.65,151.19,3.953524477,0.065526944,17910.00,5782.75,3
442,3,28064.98071,857.4052247,25550.52,584.47,6727.19,136.91,4.249243531,0.058245384,19046.00,5275.54,3
442,4,14389.9737,418.4838817,37363.42,1335.56,9192.59,264.54,4.050730736,0.13346471,27380.00,6997.50,3
443,0,20959.97427,398.7437875,21206.67,391.75,5707.95,91.82,2.990935585,0.040002193,16123.00,4574.26,2
443,1,3859.998389,146.9072981,22873.49,918.71,6188.51,182.47,3.000000092,0.085033147,16910.00,5177.66,2
443,2,4024.994738,160.5682323,16342.52,497.66,5375.37,150.84,2.801243622,0.08059344,13151.00,4459.41,2
443,3,8749.987185,294.1535497,19328.26,450.72,5005.40,121.25,3.095998709,0.061504509,15228.00,4045.33,3
443,4,4324.993954,158.4499474,28216.59,1309.59,7058.85,291.62,2.946824349,0.103771489,20679.00,5356.22,2
444,0,27999.97902,464.8919087,46872.10,863.18,12721.45,206.17,5.682086162,0.074001273,34417.00,9846.54,4
444,1,5925.001705,235.2958862,51637.75,2274.33,14753.58,642.10,6.633754621,0.18710523,36236.00,11338.49,5
444,2,6104.993685,224.7213337,38601.88,1257.76,12274.71,320.90,5.490983636,0.140112564,29012.00,9606.43,4
444,3,9834.991399,265.5545126,42983.99,1130.05,11226.23,273.93,5.63650276,0.119331657,32367.00,9005.77,4
444,4,6134.992227,199.3525915,57437.28,2406.20,13670.22,423.37,5.026078701,0.155769533,42917.00,10390.15,4
445,0,44044.95915,640.03413,32405.30,466.51,8806.78,101.81,3.823001922,0.037752538,25100.00,7399.91,3
445,1,9874.997446,351.4831661,33250.67,1097.56,9375.34,237.65,4.179747288,0.071737924,24959.00,7925.16,3
445,2,9614.990902,310.1916136,25520.62,531.16,8211.40,142.33,3.49090103,0.056394862,21355.00,7109.65,3
445,3,15529.98361,332.5707828,31181.03,683.65,8100.82,153.53,3.93915031,0.058893557,24326.00,6803.15,3
445,4,9024.987188,281.5690124,41584.59,1368.35,10140.42,287.28,3.586472193,0.116364369,33245.00,8391.21,3
446,0,37469.96431,606.5251681,22721.60,327.66,6168.77,67.80,2.430021196,0.023690391,17933.00,5230.11,2
446,1,9255.001252,373.9764149,22441.40,735.14,6439.13,146.22,2.647216127,0.052069996,17577.00,5472.94,2
446,2,7504.991392,220.8143062,17835.74,396.01,6022.70,115.06,2.329114506,0.051430873,14892.00,5211.63,2
446,3,12859.97963,324.1593188,22470.99,446.28,5655.05,85.82,2.472330565,0.037766528,17834.00,4912.41,2
446,4,7849.992037,272.3530776,28435.55,1026.22,6877.42,215.93,2.201273974,0.050479152,22199.00,5630.93,2
453,0,3704.997575,195.6691087,313439.49,9809.90,78903.95,1832.14,11.77462823,0.363623933,261256.00,68462.23,9
453,1,494.999854,74.85484502,300070.59,36108.88,75594.24,5442.88,14.09091409,1.268372398,233941.00,62465.76,11
453,2,704.9988631,76.05316484,235546.35,10487.48,72376.34,2843.10,11.04255027,0.844320515,215720.00,64879.92,8
453,3,1339.99978,119.1259888,273205.04,11397.52,68420.67,2632.21,11.47014897,0.556277321,238692.00,59497.21,9
453,4,1164.999078,112.7300634,414190.17,20745.75,96625.71,3642.51,11.58368826,0.545269667,350083.00,87707.44,9
454,0,12885.00204,700.2502693,215171.24,5966.69,55976.95,1098.60,5.779198217,0.1139242,178143.00,48587.46,5
454,1,1959.999265,298.3722006,175506.53,11758.67,50785.41,3047.02,6.045917012,0.235450438,149348.00,45468.22,5
454,2,2554.999506,322.6845288,159693.71,5996.25,50768.65,1487.97,5.383559391,0.262933944,141159.00,44395.26,4
454,3,4590.003481,366.9651691,208092.13,7911.40,54030.13,1840.16,5.85293553,0.189759337,171303.00,45718.60,5
454,4,3779.999785,403.1572013,283604.18,13555.07,64789.06,2114.55,5.818783892,0.212121712,242865.00,57348.44,5
455,0,15455.00405,841.1010219,162460.08,5204.32,43345.72,1212.62,3.405693012,0.06249675,134304.00,36976.18,3
455,1,2334.998791,294.8241826,120226.56,8622.53,36728.53,2137.62,3.642398411,0.169207571,101146.00,33578.33,3
455,2,2554.998213,392.5349037,112630.28,6140.22,36675.07,1191.13,3.080234519,0.138517011,103893.00,33127.16,3
455,3,6380.009534,566.521669,170975.76,9187.14,46101.69,2526.54,3.30642432,0.100427337,140064.00,36894.82,3
455,4,4184.997513,381.4435454,204060.68,9607.36,46946.40,1513.95,3.623655923,0.107250681,179551.00,41449.30,3
456,0,4194.998503,205.1720097,268566.69,8251.63,74774.23,1898.87,11.92848961,0.391794499,215040.00,64621.20,9
456,1,725.0005658,85.91037123,267298.16,17510.31,74063.39,4192.57,13.17242954,1.264255213,222953.00,66279.81,9
456,2,934.9987429,95.64291239,225592.05,13890.45,74793.32,4132.79,10.70588156,0.622521113,185573.00,63970.41,8
456,3,1560.00035,129.4302515,256688.51,13228.33,68800.05,3181.24,12.50640619,0.653536977,213338.00,58454.28,9
456,4,974.9988446,93.88932302,331530.76,20331.37,85330.90,3694.94,11.25128856,0.713307871,267846.00,75839.18,9
457,0,11994.9921,589.9303881,200341.39,6028.02,56291.37,1414.34,6.808252869,0.12754431,170524.00,49521.70,6
457,1,2105.000725,264.3358318,192092.46,12239.67,54227.47,3844.58,7.52019317,0.39666978,172456.00,47122.61,6
457,2,2704.996937,253.8587408,161353.07,9021.97,53134.39,3016.66,6.258780894,0.229541461,137789.00,46763.07,5
457,3,4484.997447,381.6477072,199440.78,10597.90,54200.94,2291.03,6.744701739,0.181147363,169771.00,48440.60,6
457,4,2699.99699,260.8547452,250066.44,13402.82,65074.46,2637.19,6.909257356,0.287765267,212364.00,58641.81,5
458,0,9304.988416,529.9377811,150300.12,4372.58,45666.77,1256.82,4.282642945,0.077604529,129687.00,41486.51,4
458,1,1580.001171,241.4003616,136307.72,8864.77,41225.56,2515.56,4.537974859,0.127321091,120393.00,39405.83,4
458,2,2004.99904,229.9174429,128888.68,6520.18,45224.02,2595.10,4.476304036,0.235072832,114387.00,41728.12,4
458,3,3729.993172,338.7220559,156143.95,7664.20,45327.87,2338.35,3.979892778,0.100888717,136216.00,39135.06,4
458,4,1989.995032,234.4467009,173402.30,10514.05,50666.24,2033.29,4.452261977,0.139708333,141322.00,46410.34,4
459,0,9669.998534,297.909274,174195.60,3496.92,46042.90,820.03,8.677350358,0.183863006,143544.00,39091.50,7
459,1,1500.001474,127.5766604,166478.83,9174.84,46709.81,2310.39,9.666659204,0.604705085,133948.00,38364.55,7
459,2,2349.999861,125.981056,143387.39,5940.02,42995.27,1441.84,8.119145704,0.289130749,123435.00,37156.11,7
459,3,3779.998042,192.200089,168002.42,4630.70,43313.67,1093.97,8.824073289,0.278186906,142823.00,37478.18,7
459,4,2039.999157,140.2213627,227746.81,9285.24,54320.13,2202.44,8.321077535,0.421461712,187123.00,46171.49,6
460,0,208495.0595,5253.378718,103706.43,1484.77,27985.09,322.62,3.390680436,0.028468841,87613.00,24739.76,3
460,1,34255.01284,2322.293492,91672.56,3713.92,25958.25,728.49,3.5996205,0.062618762,76868.00,23185.38,3
460,2,49050.09905,2288.898272,88847.59,2458.57,27101.27,557.89,3.325787384,0.046525049,78403.00,24327.50,3
460,3,85569.96865,3590.63399,103903.97,2189.10,27131.56,533.04,3.301565953,0.050961707,89365.00,23965.90,3
460,4,39619.97894,2018.225244,132965.58,4143.12,32862.68,782.37,3.48283822,0.058066204,114514.00,28808.28,3
461,0,1369.998992,102.5093321,119530.22,6444.38,34908.93,2001.75,7.675177885,0.424587151,92824.00,29265.84,6
461,1,270.0000566,38.73880208,137888.03,17210.35,37901.28,7268.59,8.148148376,1.488403187,120986.00,29914.06,6
461,2,359.9993139,49.16299656,103867.37,7191.90,34868.39,2459.20,7.722211752,0.528576689,85892.00,29332.38,7
461,3,579.9993418,76.09090398,114288.75,10390.04,31806.57,2446.34,7.76724076,0.600424354,89006.00,27816.80,6
461,4,160.0002799,28.2956264,146116.25,19362.62,42094.78,3406.17,6.437488636,0.892439118,126668.00,38433.07,5
462,0,33225.00899,1626.33443,82922.21,1957.57,24241.68,567.90,3.576522317,0.051113044,72729.00,21782.99,3
462,1,7575.000565,827.9363515,81822.98,3170.94,23676.16,1245.82,3.532671809,0.120705739,74593.00,20929.19,3
462,2,8484.999776,644.8409857,70428.19,1741.26,23724.13,654.40,3.575719447,0.059599846,64455.00,21760.67,3
462,3,12195.00342,1166.635746,81640.45,3567.93,22128.46,954.05,3.686346277,0.105862235,72052.00,20008.17,3
462,4,4970.005232,427.3478852,112189.13,6954.57,32034.27,1285.06,3.375250174,0.062793618,97162.00,28090.87,3
463,0,10699.99624,275.9089682,161480.90,5114.99,42800.47,1121.81,15.56682482,0.327129845,106796.00,30104.22,11
463,1,1935.00024,108.882615,172180.21,15693.72,42050.30,2446.69,16.08785526,0.763801451,113161.00,30548.40,13
463,2,2374.999718,124.6548922,125942.97,5557.01,39326.77,1780.22,13.65264201,0.547150393,90453.00,28805.15,10
463,3,4324.996992,196.785605,150769.00,8047.91,39274.89,1933.72,16.1132904,0.55859908,101812.00,27578.18,12
463,4,2064.999287,100.034586,215704.65,11772.62,55269.78,2830.37,16.13560353,0.751730833,144064.00,38387.00,11
464,0,24209.98415,586.3793229,94049.81,2204.62,25373.47,480.56,8.852127602,0.141986074,67579.00,19279.76,7
464,1,4335.000267,271.0616253,110673.43,6377.02,27897.09,1227.83,10.27681672,0.296171008,76178.00,20795.94,8
464,2,5564.995423,252.1363074,71489.23,2011.95,23061.22,857.84,7.606473663,0.21665355,56646.00,18317.52,6
464,3,9684.991941,401.7564893,87775.09,2994.91,23320.22,716.67,8.970055914,0.260077717,65610.00,18198.82,6
464,4,4624.996517,213.0382862,119398.79,6393.15,30265.12,1299.12,8.768645597,0.327631088,83929.00,22366.08,6
465,0,9189.992785,304.8038993,61032.35,1729.11,17090.11,410.92,4.933081271,0.114343219,45084.00,13083.59,4
465,1,1730.000346,115.7301849,68374.30,4836.58,17773.16,926.45,5.254338453,0.266216896,45815.00,13275.60,4
465,2,1899.998285,117.2797953,50828.18,2475.63,16887.62,799.78,4.823683562,0.234097371,39728.00,13607.18,4
465,3,3624.99506,212.8344316,55168.91,2076.81,15479.00,556.12,4.864828053,0.171922765,44420.00,12138.08,4
465,4,1934.999094,143.0345962,75942.68,5302.79,19812.38,1279.80,4.88114223,0.283345116,54739.00,14184.92,3
466,0,6764.995094,192.1609469,127366.07,2603.70,34364.22,578.82,8.410940572,0.180439199,105461.00,30023.90,7
466,1,1169.999655,86.24823062,137039.40,7106.60,37026.81,1543.01,9.927343908,0.513614833,106098.00,31559.09,7
466,2,1739.999701,96.08638789,107562.53,3532.33,33405.45,1000.87,8.100588414,0.348881024,93521.00,30023.90,7
466,3,2414.998895,115.0823849,117466.10,3900.60,30725.05,817.62,8.550725156,0.298682762,98526.00,27258.08,7
466,4,1439.996843,83.72886574,161181.25,6945.64,39711.08,1501.13,7.319439337,0.325501646,135205.00,33251.82,6
467,0,46034.99833,1362.94383,89588.59,1411.10,24781.69,287.82,4.203106478,0.040914608,76955.00,22163.40,3
467,1,7505.000053,662.8987149,84826.29,3649.19,24284.15,781.18,4.673550005,0.095210893,73534.00,21922.28,4
467,2,12790.0074,651.0853661,75130.87,1634.56,24054.66,400.68,3.965208816,0.066470087,68318.00,21703.70,3
467,3,16905.00057,848.5297931,88237.70,1936.87,23280.95,492.54,4.286896896,0.076505866,77036.00,20727.77,3
467,4,8834.990308,523.7043203,118655.78,4451.47,29426.75,697.33,3.987549602,0.080247707,100915.00,26271.12,3
468,0,40524.99185,1269.808236,72616.70,1223.56,20431.84,221.66,2.963849555,0.023986499,61416.00,18119.62,3
468,1,7734.997236,767.4991625,66949.64,3199.15,19138.50,537.06,3.197802294,0.063324903,56983.00,16948.06,3
468,2,9560.010563,579.0510922,59710.61,1451.36,19887.52,365.95,2.825837255,0.045167612,53819.00,17868.05,3
468,3,14574.99638,684.046664,72776.08,1690.80,19554.88,348.55,3.012006744,0.042263057,63525.00,17358.06,3
468,4,8654.987668,469.188646,92525.82,3250.05,23858.87,546.91,2.826112145,0.038113999,78707.00,21118.78,3
469,0,44649.9878,694.135405,87348.27,1143.44,24128.91,256.49,7.100335641,0.063791133,68316.00,20217.56,6
469,1,7480.001867,309.6835036,88259.59,3226.73,25866.66,816.70,7.889703089,0.190020431,65062.00,20988.96,6
469,2,11370.00164,323.8324986,70062.74,1313.16,22984.36,353.23,6.595426766,0.102943274,59029.00,19750.85,5
469,3,17015.00183,442.0043471,85038.77,1555.47,22078.59,387.43,7.293858363,0.108534846,69561.00,18746.92,6
469,4,8784.982456,292.7195893,114832.50,3752.50,28361.96,620.64,6.706886394,0.131464611,91204.00,23209.88,5
470,0,1025570.07,21043.29036,54799.33,612.55,15957.89,138.53,3.022358349,0.013841979,48365.00,14555.27,3
470,1,181640.026,12352.55823,49459.15,1599.91,15527.82,395.82,3.195881042,0.034198818,43473.00,14138.79,3
470,2,272165.3297,9010.163328,45404.78,714.91,15488.13,186.52,2.922914287,0.026507507,42430.00,14237.84,3
470,3,364230.0832,12102.30078,55928.76,921.00,14995.08,213.69,3.105169812,0.024153566,50546.00,13959.92,3
470,4,207534.6306,7911.109075,70824.27,1806.76,18861.39,367.74,2.855566724,0.026353458,63192.00,16939.27,3
471,0,8074.997563,236.4246602,136279.81,3317.48,34945.97,675.47,8.269347469,0.229758119,106344.00,29357.35,6
471,1,1150.000072,91.39601459,156623.41,11446.28,39422.45,2346.42,10.4173954,0.711573004,125033.00,33026.30,8
471,2,1804.998826,99.6307081,111908.77,5368.23,33490.65,1349.41,7.800549096,0.387502684,94270.00,29005.21,6
471,3,3519.99951,160.1148188,123150.47,4071.51,31213.48,785.64,7.843747649,0.283665508,99731.00,27038.55,6
471,4,1599.999155,109.4548092,178729.41,8439.81,41788.95,1740.41,8.190620175,0.684007936,139542.00,34027.15,6
472,0,35505.01131,955.0280869,80882.36,1439.32,21352.32,291.04,3.170256343,0.055503001,65648.00,18034.23,2
472,1,5595.005983,454.052409,78683.74,4292.87,20352.39,681.54,3.394100279,0.141985762,60866.00,17361.77,2
472,2,7940.000944,380.3073207,67120.94,2111.07,20412.19,540.60,3.110199531,0.127223183,56264.00,17415.23,2
472,3,14710.0069,601.903914,77021.42,1864.14,20326.10,467.56,3.128482487,0.087298007,63659.00,17181.21,2
472,4,7259.997482,446.0864006,106560.74,3736.82,25444.25,654.01,3.148071309,0.106186811,89131.00,21883.44,2
473,0,116140.0295,2834.459524,60369.21,886.99,16091.25,200.42,1.632167768,0.016314122,50765.00,13928.34,1
473,1,19770.00958,1295.402179,53825.87,2449.29,14884.55,400.21,1.751896856,0.043079045,43937.00,12922.50,1
473,2,23715.01108,1101.440464,49158.65,1245.57,15134.33,306.04,1.566729456,0.030208967,43724.00,13670.09,1
473,3,50260.02091,1977.994957,60588.39,1263.89,15656.44,346.82,1.565061187,0.024559576,51323.00,13355.93,1
473,4,22394.98794,1109.260492,77899.43,2445.25,19238.92,448.10,1.746372038,0.038302904,69185.00,16912.90,1
474,0,5244.996797,151.1581244,105577.06,3960.07,27365.57,977.04,12.07340447,0.3258987,70462.00,20073.85,10
474,1,779.999189,56.86389481,143264.30,15009.51,34294.39,3809.09,14.34616674,1.163595501,90651.00,22996.29,11
474,2,1120.000012,67.43671845,83093.98,5956.83,25833.62,2081.99,10.50892529,0.490100855,60760.00,18504.36,9
474,3,2344.999162,102.5480273,90057.12,4429.32,23239.89,1007.17,11.86353652,0.449887212,61870.00,17584.38,9
474,4,999.9984341,67.46456209,140321.29,11589.59,33901.55,2429.15,12.54500936,0.814620622,98133.00,25553.27,10
475,0,8954.991733,218.4908271,61257.96,1648.52,16118.17,333.02,7.518145811,0.152245919,44662.00,12329.32,6
475,1,1369.998672,80.85894912,64194.45,4697.53,17242.94,949.23,8.4051113,0.523533677,47291.00,13118.74,6
475,2,2029.999434,106.9570346,52207.39,2324.39,16194.19,613.87,7.059112085,0.264968048,41778.00,12990.90,6
475,3,3829.996024,144.31307,55555.98,1814.25,13994.63,380.34,7.436029376,0.197401933,40372.00,11107.31,6
475,4,1724.997603,94.51985211,83691.17,5984.35,20156.62,1091.38,7.536234117,0.408526842,56137.00,15339.79,6
476,0,3089.997005,126.5896066,34158.01,952.10,9528.19,230.80,3.909385472,0.131045691,28152.00,8041.31,3
476,1,414.9998387,45.93546461,38159.36,3050.46,10375.88,679.62,4.04819345,0.257669936,29913.00,8618.06,3
476,2,655.0005688,55.20649496,29257.88,1343.45,9580.01,444.64,3.549616301,0.228913313,25992.00,8026.15,3
476,3,1444.998206,87.60458507,31354.37,1351.90,8173.22,302.86,3.993079377,0.209139153,24878.00,7228.43,3
476,4,574.9983917,56.50257672,44136.71,2472.96,12376.30,637.64,4.008700844,0.340051255,38185.00,10896.98,3
477,0,4999.999224,157.4608015,100868.59,3457.22,26340.88,822.06,11.46600082,0.321809201,73160.00,20061.03,9
477,1,980.0011404,71.39667392,110207.89,7787.81,29878.08,1887.18,12.3061247,0.665625228,78197.00,23850.57,10
477,2,1159.999867,76.2928622,78064.65,4623.34,24456.81,1578.54,10.16810112,0.527500633,64450.00,19657.10,9
477,3,2074.998916,104.6180629,96094.65,4218.25,24143.78,1139.49,12.10120526,0.55651677,71390.00,18655.51,9
477,4,784.9993002,54.13759369,136731.34,14673.72,30715.23,2684.45,10.65605436,0.799551558,85538.00,21098.84,8
478,0,14699.99763,368.0852372,67884.16,1217.30,17638.30,273.42,6.906121559,0.106514088,54432.00,14922.89,6
478,1,3060.002669,191.3128152,74327.93,3707.58,20378.68,845.46,7.784314054,0.297913201,53627.00,16127.67,6
478,2,3200.000794,147.9695485,53487.48,1435.46,16396.90,392.06,6.248436327,0.166650541,48494.00,14512.16,5
478,3,6084.995995,252.6051207,66742.98,1683.49,16026.73,344.06,6.976169727,0.163902714,54728.00,14003.95,6
478,4,2354.998172,114.8120826,82169.07,2795.68,20003.66,584.39,6.477704692,0.228561707,68769.00,16855.13,5
479,0,6319.996712,212.2471823,49531.47,1000.08,12729.45,222.74,4.131328035,0.098410614,42365.00,11483.42,3
479,1,1305.001329,88.98101504,50885.66,2518.40,14002.33,569.72,4.636010665,0.211045036,39789.00,12547.36,4
479,2,1314.999703,96.46244536,41279.85,1352.93,12751.16,420.53,3.874521879,0.173423322,37600.00,11854.96,4
479,3,2609.997617,143.016464,48590.18,1426.49,11304.93,278.16,4.197317082,0.166609208,43053.00,10405.20,3
479,4,1089.998063,85.86345576,60310.71,3100.37,14680.61,667.38,3.678902699,0.231327516,53794.00,12935.02,3
480,0,42829.98285,577.6030162,87423.61,1252.32,23714.02,265.46,8.25799664,0.080632908,66294.00,18938.38,7
480,1,7390.005032,239.9369756,86043.96,2952.20,24636.30,526.46,9.384975967,0.231981823,64402.00,20109.06,7
480,2,10029.99537,269.8065253,70944.22,1630.45,22557.75,425.78,7.527416275,0.110007301,56958.00,18512.65,6
480,3,16654.99786,377.3355847,84054.35,1873.91,21524.08,434.15,8.480336361,0.140460587,65155.00,17403.75,7
480,4,8754.984584,246.7342447,115196.81,3939.79,28714.63,750.55,7.720733239,0.175431792,85830.00,22356.13,6
481,0,136744.9184,1728.836964,56628.41,581.51,15723.42,120.23,5.126841607,0.023456438,47690.00,13930.32,5
481,1,24749.99913,761.4219649,54451.94,1413.18,15900.95,253.98,5.468484969,0.060327251,44448.00,14217.78,5
481,2,32194.98706,757.4380927,46498.78,656.65,15439.64,174.51,4.931976663,0.04231444,41475.00,13972.68,4
481,3,53049.98776,1181.600261,55689.86,924.30,14350.07,206.74,5.265314795,0.038286086,47928.00,12883.38,5
481,4,26749.94449,662.7384094,73792.58,1702.01,18862.31,290.15,4.770653973,0.053879467,63193.00,16447.54,4
482,0,67804.93229,1177.28386,46195.61,565.16,12960.65,121.12,3.654302546,0.024325577,39270.00,11554.29,3
482,1,11754.99499,485.9792799,44433.62,1313.16,12798.98,275.49,3.972350794,0.054683512,37327.00,11604.63,4
482,2,14469.98626,500.7317478,37015.72,722.91,12715.15,233.65,3.510365068,0.052977465,32658.00,11481.48,3
482,3,26374.98381,795.0276869,45397.21,897.00,11768.08,202.03,3.719999904,0.038199228,39480.00,10636.47,3
482,4,15204.96723,516.7398974,58194.95,1499.05,15539.06,284.11,3.431437943,0.052845769,50391.00,13529.18,3
483,0,27160.00801,792.2876946,69269.78,1022.14,19667.75,244.39,2.999630853,0.039847923,59701.00,17738.79,2
483,1,3749.998695,292.277963,66414.70,2427.07,19880.66,531.74,3.242668138,0.112441713,55797.00,18155.98,2
483,2,8175.012284,435.3024177,56049.62,1295.08,18439.42,365.29,2.755349679,0.067053788,51250.00,16927.56,2
483,3,10155.00651,523.0802664,71783.01,1592.10,18992.99,427.98,3.184636692,0.069390121,64039.00,17015.55,2
483,4,5079.990524,281.411129,88871.75,2956.41,23080.10,594.16,2.84350391,0.093499106,78533.00,20437.42,2
484,0,50415.00371,1447.755212,58875.46,796.92,17351.29,216.08,1.847565105,0.017567067,52640.00,16053.17,2
484,1,7419.989783,678.2171793,53388.20,2109.97,17272.04,544.19,1.927897424,0.049777929,48940.00,16159.64,2
484,2,13370.03442,731.4020637,48668.04,1032.76,16546.32,308.66,1.80291588,0.033893797,45327.00,15520.18,2
484,3,18610.00359,854.3078329,62046.15,1169.66,16761.97,409.29,1.923428267,0.029700725,56889.00,15533.56,2
484,4,11014.97592,609.2829875,69907.76,2175.25,19459.77,451.97,1.719474309,0.031739248,62927.00,17799.05,2
485,0,2454.997749,100.7113821,94455.35,4024.56,25541.26,897.76,10.06720846,0.337812283,65963.00,19770.54,8
485,1,424.9999748,42.46653021,109317.14,13596.21,30911.17,3349.65,11.6588146,0.896603452,67971.00,21249.72,8
485,2,629.999659,49.17982112,79669.77,5286.85,25614.69,1421.12,9.595237636,0.557171242,59493.00,20576.48,8
485,3,874.9990168,60.08649667,89048.51,6175.20,22042.11,1169.81,10.44571879,0.550359298,61878.00,18609.63,9
485,4,524.9990981,48.06593804,110087.92,9183.23,27054.68,1858.28,8.714277984,0.814510295,83418.00,19355.58,6
486,0,7274.997385,180.6986476,61161.97,1201.79,16653.77,269.06,6.500343268,0.118469775,50463.00,14540.05,5
486,1,1264.999519,82.29971739,61676.24,2987.58,17509.62,695.99,7.079054494,0.273712122,49567.00,14828.22,6
486,2,1775.00009,93.38128123,49170.30,1934.40,15362.40,484.30,5.80845136,0.232591909,41819.00,13739.54,5
486,3,2774.999074,108.3067597,61495.33,1908.15,15750.83,393.18,6.890090222,0.19954193,50947.00,13788.11,6
486,4,1459.998702,73.67726834,75273.12,3018.88,19353.18,701.92,6.099309581,0.257571338,63367.00,16177.06,5
