ProviderId,Latitude,Longitude
'265382',36.789549,-89.962305
'265383',37.33559,-89.578215
'265384',36.580288,-89.971704
'265385',39.218591,-92.130872
'265387',36.884382,-89.601362
'265388',36.126781,-90.152675
'265389',37.780086,-90.439908
'265390',38.450521,-91.011683
'265392',38.653308,-90.278309
'265393',36.663201,-93.233679
'265394',37.198499,-93.326342
'265395',38.481785,-90.435524
'265396',38.621788,-92.566693
'265398',39.072364,-91.564983
'265400',36.740953,-91.875489
'265401',38.215551,-90.409942
'265402',38.819888,-90.320012
'265404',39.095238,-94.455404
'265405',39.784046,-93.061693
'265406',37.139208,-92.253869
'265407',39.394782,-92.430271
'265409',36.45122,-89.898993
'265410',36.926631,-93.930735
'265411',36.582475,-93.231081
'265412',37.004793,-91.700712
'265414',38.674103,-90.532592
'265415',38.600674,-91.225323
'265416',37.170483,-90.687777
'265417',38.533679,-90.302787
'265418',38.0015,-92.088414
'265419',39.311159,-91.188487
'265420',39.212269,-93.517311
'265423',39.511528,-91.531308
'265425',38.976692,-94.442734
'265427',38.630672,-90.299592
'265428',37.640487,-92.65981
'265429',38.119188,-92.68336
'265430',38.358466,-90.6472
'265431',38.136899,-93.719499
'265433',38.98496,-90.957817
'265434',38.680957,-91.881322
'265437',39.247313,-94.442441
'265438',37.391777,-89.688338
'265439',38.644818,-90.344988
'265440',38.405668,-91.321719
'265442',36.787995,-90.424364
'265443',40.2576,-94.045993
'265444',38.976444,-94.442278
'265446',37.859348,-94.018563
'265447',36.642108,-94.436115
'265450',36.787527,-90.422859
'265451',36.886076,-89.934249
'265452',37.091524,-93.823161
'265454',39.378155,-94.581274
'265455',37.301084,-93.439915
'265456',39.076465,-94.372577
'265457',38.686057,-90.42098
'265460',36.682937,-93.873475
'265462',39.716492,-91.400535
'265463',39.112963,-94.518629
'265464',36.999652,-93.213945
'265466',37.728974,-93.805554
'265468',36.91608,-94.255229
'265469',39.702417,-91.371189
'265470',37.319743,-91.973314
'265471',37.644178,-93.097337
'265472',37.240579,-90.959812
'265473',37.174934,-93.22309
'265474',40.08592,-91.790684
'265475',37.251603,-93.290533
'265476',38.798492,-94.445786
'265477',37.19727,-93.325108
'265479',36.889113,-89.580826
'265480',39.802617,-93.539581
'265481',39.175519,-91.900463
'265482',38.594779,-92.233668
'265485',40.431086,-91.719363
'265486',38.728217,-90.434273
'265489',37.969518,-90.057734
'265490',39.274983,-94.427241
'265491',36.843615,-94.615594
'265492',37.191615,-89.745022
'265493',37.844992,-94.372597
'265494',37.100528,-92.564167
'265495',38.357164,-90.978988
'265496',36.955401,-90.156156
'265498',38.915182,-92.298293
'265500',38.639779,-90.252338
'265501',38.993156,-93.961345
'265503',37.349623,-89.574426
'265504',36.625992,-90.825294
'265506',40.21592,-94.528138
'265508',39.068876,-93.20244
'265509',38.458431,-90.439405
'265510',39.028377,-94.445851
'265512',38.911473,-94.403081
'265513',38.646623,-94.346881
'265514',37.56446,-90.285358
'265516',37.927291,-90.771155
'265517',38.964802,-92.740584
'265518',38.799271,-90.486896
'265519',37.611094,-93.420514
'265520',37.330767,-92.937954
'265521',37.660051,-91.571578
'265522',38.950197,-92.767747
'265523',38.737662,-90.433869
'265524',38.667389,-90.258534
'265526',39.416544,-92.807784
'265528',38.425425,-92.856106
'265529',38.749349,-90.293323
'265530',38.564577,-92.191258
'265531',36.230767,-90.044903
'265532',39.039814,-94.556793
'265534',38.719263,-90.317358
'265535',39.237318,-92.840798
'265536',39.422779,-92.417101
'265537',40.448337,-95.378246
'265538',36.675768,-93.878894
'265539',38.553012,-90.588319
'265545',37.623397,-93.39958
'265546',38.362381,-91.471583
'265547',37.125538,-90.451655
'265548',36.904117,-89.594109
'265549',36.426338,-89.69604
'265550',37.101989,-89.916554
'265551',36.785342,-89.391953
'265552',36.808738,-89.974257
'265553',37.311326,-89.960081
'265554',38.194847,-91.171357
'265555',38.349994,-92.565828
'265556',36.783175,-90.390197
'265557',36.844885,-89.631991
'265558',37.85794,-94.347872
'265559',37.166369,-93.296485
'265561',37.559829,-90.301507
'265564',38.249229,-94.330602
'265565',38.783819,-94.259374
'265566',38.252996,-93.372954
'265571',37.319767,-93.566268
'265572',37.406947,-93.841466
'265573',37.789951,-93.577143
'265574',39.655916,-91.714164
'265577',37.330683,-92.91159
'265578',38.687066,-90.307666
'265579',39.033312,-94.348377
'265580',37.955884,-91.753592
'265581',38.851542,-91.946159
'265582',37.882885,-91.109879
'265583',37.780967,-90.428168
'265585',38.715661,-90.237412
'265586',38.78005,-90.252324
'265589',38.788626,-90.604943
'265590',39.474324,-91.995689
'265591',40.334867,-94.884236
'265593',37.251006,-92.516775
'265594',37.00625,-93.615878
'265595',39.037358,-94.248406
'265597',38.936397,-94.559033
'265598',39.426687,-93.138374
'265599',39.741958,-92.253639
'265600',38.575987,-90.338544
'265605',36.694283,-93.114501
'265606',38.964903,-93.409957
'265607',38.784209,-90.325308
'265608',37.138433,-92.790534
'265609',36.573966,-89.975188
'265610',38.625637,-90.234787
'265611',39.128388,-91.057104
'265614',36.892313,-89.591112
'265617',37.087264,-94.470104
'265618',38.899891,-92.343311
'265620',38.151572,-90.562911
'265621',39.776263,-93.521077
'265625',38.91277,-91.457226
'265627',38.658812,-90.543593
'265629',39.982196,-95.095039
'265632',37.493972,-91.86354
'265633',39.73987,-94.241686
'265634',36.913357,-93.877171
'265636',38.489994,-90.321486
'265637',38.908516,-94.584628
'265638',39.30946,-91.4993
'265639',38.912789,-92.290438
'265643',40.342029,-94.86455
'265644',39.804566,-93.046513
'265645',38.769869,-93.721207
'265646',40.120608,-91.922625
'265647',38.656719,-94.318481
'265648',38.632228,-92.5863
'265649',37.091389,-94.108277
'265651',38.693278,-91.450527
'265652',38.071292,-91.403165
'265654',38.213206,-90.410037
'265655',38.441562,-92.986019
'265656',37.271211,-93.126281
'265657',39.770055,-94.776068
'265661',37.154646,-94.295055
'265663',38.861396,-91.943965
'265664',37.157874,-93.22203
'265665',39.73558,-93.997064
'265666',39.441665,-94.207913
'265667',39.076929,-93.73768
'265668',38.566762,-90.238554
'265669',38.76561,-93.718778
'265670',38.335256,-91.522516
'265672',38.582606,-90.242837
'265673',37.97339,-91.362467
'265674',37.773574,-90.39771
'265676',38.242209,-92.268788
'265677',36.491873,-90.05845
'265678',36.909832,-89.443057
'265679',39.21816,-94.479413
'265680',38.745297,-90.307128
'265681',37.767225,-90.772915
'265682',39.078619,-94.398071
'265683',38.538797,-93.528902
'265688',39.068876,-93.20244
'265690',39.731382,-91.400145
'265693',39.084632,-94.369105
'265694',39.700174,-92.042418
'265696',39.363367,-94.789561
'265697',39.252085,-94.627541
'265698',39.568458,-94.407831
'265699',38.607343,-90.242684
'265700',38.971526,-94.364375
'265701',37.913805,-90.55417
'265702',38.980479,-90.964101
'265703',38.524568,-90.33362
'265704',37.730655,-89.864817
'265705',37.383487,-93.954098
'265706',39.361685,-93.485495
'265707',38.771901,-92.259414
'265708',39.266063,-93.957122
'265709',38.73697,-90.226251
'265710',38.993795,-94.13273
'265711',38.501872,-90.461794
'265712',38.745894,-90.256411
'265713',38.204753,-92.426694
'265714',38.078155,-90.487455
'265715',40.090095,-93.603928
'265716',37.370529,-89.643018
'265717',38.645486,-90.229521
'265718',39.587366,-93.802508
'265719',38.71846,-90.296479
'265720',38.680965,-90.470233
'265721',38.999302,-94.542853
'265725',38.699012,-93.222762
'265727',39.089655,-94.403226
'265728',40.054688,-94.524965
'265729',39.914232,-93.982911
'265730',40.090162,-93.60176
'265731',37.167433,-93.311429
'265732',38.711854,-90.389079
'265733',38.712503,-90.349975
'265734',37.862256,-90.501396
'265735',38.784024,-90.225856
'265736',38.673227,-90.318475
'265737',38.323178,-91.939956
'265738',38.943941,-92.772679
'265739',38.70255,-93.994537
'265740',39.440941,-91.06682
'265742',39.563738,-94.445649
'265743',38.054463,-90.156588
'265744',40.419517,-95.516052
'265745',39.881382,-94.359321
'265746',40.145725,-95.232192
'265747',37.313977,-89.525526
'265748',38.656536,-92.795296
'265749',37.262254,-93.269766
'265750',38.168842,-90.405624
'265751',38.56254,-90.241543
'265752',37.096254,-93.827477
'265753',37.030618,-93.202438
'265754',39.790246,-94.838967
'265755',37.859578,-92.397229
'265756',38.460163,-90.306121
'265757',38.804079,-90.350908
'265758',38.982067,-94.580787
'265759',39.027138,-94.262865
'265760',38.867907,-91.940104
'265761',38.396004,-93.326149
'265762',39.779647,-94.806135
'265763',40.190781,-92.098794
'265764',38.573201,-90.378519
'265765',38.989897,-93.572326
'265766',38.582679,-90.595595
'265767',38.72233,-90.656083
'265768',39.049381,-94.597025
'265769',39.060286,-94.595276
'265770',38.46037,-93.207515
'265771',36.196275,-89.664324
'265772',38.111471,-90.548316
'265773',40.485538,-94.40913
'265774',36.75247,-89.584726
'265775',38.534025,-90.274304
'265776',38.777794,-90.182743
'265777',38.442419,-92.002284
'265778',38.907459,-92.309424
'265779',38.158932,-92.60023
'265780',38.394542,-94.359107
'265781',39.33914,-91.192176
'265782',38.798697,-94.531247
'265783',38.821144,-90.496858
'265784',39.77891,-94.772903
'265785',39.815728,-93.559414
'265786',39.096002,-94.432925
'265787',39.93249,-94.821756
'265788',40.465797,-92.166779
'265791',38.650917,-90.509024
'265792',38.757508,-90.711537
'265793',40.023208,-92.482866
'265794',38.586434,-92.184454
'265795',38.948645,-94.596284
'265796',40.401491,-93.580419
'265797',38.753172,-93.726748
'265798',37.794646,-90.435668
'265799',37.136694,-93.313558
'265800',39.59993,-94.58847
'265801',38.848146,-92.953437
'265802',38.981403,-94.594726
'265803',38.812323,-94.481966
'265804',37.184701,-93.314773
'265805',38.551165,-90.528581
'265807',40.256602,-94.026919
'265808',38.567549,-90.477879
'265810',38.565727,-92.178353
'265813',39.805935,-93.545629
'265814',37.157786,-93.279346
'265816',40.418172,-92.563168
'265817',38.648473,-90.219406
'265819',38.594495,-92.23525
'265820',39.044405,-94.35145
'265821',39.362247,-94.231563
'265822',38.917794,-94.579289
'265823',38.777859,-90.269576
'265824',38.794871,-90.594392
'265825',39.143921,-90.832908
'265826',40.482031,-93.00448
'265827',39.752753,-94.771716
'265828',38.587134,-90.267516
'265829',37.724293,-89.849699
'265830',38.891263,-94.595164
'265831',38.661069,-90.305251
'265832',36.126781,-90.152675
'265833',38.571239,-90.406571
'265834',38.601497,-90.465089
'265835',37.204923,-93.348064
'265836',39.814533,-94.545456
'265837',38.588082,-92.188595
'265838',38.795092,-90.281421
'265839',38.812215,-90.699869
'265840',38.916761,-92.295476
'265841',38.573367,-90.425295
'265842',38.749056,-90.434296
'265843',38.166433,-93.997418
'265844',37.952945,-91.748048
'265845',38.973566,-94.39046
'265846',39.924064,-94.832864
'265847',37.114319,-93.453771
'265848',37.044594,-94.594846
'265849',38.64014,-90.379489
'265850',38.983469,-94.399331
'26A206',37.519736,-91.429745
'26A269',37.864915,-94.357943
'26A292',38.965917,-94.493388
'26A293',39.061397,-94.583462
'26A300',40.202025,-93.133162
'26A378',38.703945,-93.270348
'26A381',37.519736,-91.429745
'26A418',38.698306,-93.249527
'26A443',38.977603,-94.588135
'26A469',36.254263,-89.730725
'26A484',38.563277,-90.241019
'26A490',38.513375,-90.436383
'26A494',39.362217,-94.236519
'26E062',39.772606,-94.849471
'26E073',38.656214,-90.203305
'26E084',39.08399,-94.545618
'26E095',38.695356,-93.222896
'26E256',38.764924,-93.738863
'275012',47.489693,-111.261084
'275020',45.787585,-108.576496
'275021',47.050064,-109.428878
'275024',45.798539,-108.615802
'275025',48.218148,-114.32796
'275026',47.487406,-111.288049
'275027',46.827614,-114.035396
'275029',45.769781,-108.570439
'275030',47.488197,-111.251984
'275035',46.896151,-113.965584
'275039',45.681665,-111.037229
'275040',48.392006,-115.547872
'275043',46.848732,-114.04528
'275044',46.581443,-111.99859
'275047',45.648866,-110.569787
'275049',47.682424,-114.165608
'275053',45.198281,-109.338309
'275056',46.428571,-112.075086
'275060',45.990377,-112.488108
'275061',48.504847,-111.850845
'275062',47.8202,-110.673058
'275064',47.058503,-109.442171
'275065',46.125192,-112.954373
'275066',45.685629,-111.053102
'275067',47.117147,-104.704905
'275069',47.610015,-114.675665
'275070',48.778676,-104.563076
'275071',48.788779,-105.417789
'275072',46.272069,-106.671401
'275073',48.099373,-105.646927
'275075',47.811492,-112.18288
'275079',46.98024,-104.188566
'275080',46.584249,-111.993802
'275081',46.397361,-105.83106
'275082',47.323876,-106.911296
'275084',48.874894,-115.040766
'275085',47.813412,-112.191705
'275087',45.548974,-105.476496
'275090',45.640378,-109.266754
'275091',48.207796,-106.634248
'275093',47.528202,-114.106257
'275094',48.066901,-114.080266
'275095',46.36587,-104.281559
'275096',45.794811,-108.450785
'275100',48.373683,-114.183072
'275101',46.248269,-114.166329
'275103',45.988297,-112.48715
'275104',48.627978,-112.328495
'275105',45.804423,-104.383851
'275106',46.397346,-105.827028
'275107',47.469541,-114.892304
'275109',48.213551,-114.324575
'275111',45.677077,-108.774533
'275112',48.539324,-109.688264
'275114',46.584198,-112.036084
'275115',45.682816,-111.043857
'275116',48.179132,-110.108301
'275119',48.173911,-111.958354
'275120',45.775334,-108.49737
'275121',47.716618,-104.17416
'275122',45.986482,-112.489987
'275123',45.818453,-108.448182
'275124',45.212193,-112.624735
'275125',46.512846,-114.092749
'275126',46.864469,-113.973116
'275127',48.351385,-107.876929
'275129',48.210749,-114.32176
'275130',45.729986,-107.62221
'275131',48.357436,-107.86053
'275132',48.405167,-114.324028
'275133',48.530539,-112.962097
'275134',46.391233,-112.720887
'275135',46.250648,-114.169559
'275136',45.348842,-111.725164
'275139',45.828808,-109.951876
'275140',45.785774,-108.594152
'275144',47.127192,-104.689484
'275147',45.453193,-112.191692
'275148',47.528725,-114.110366
'275152',45.790432,-108.51419
'275153',45.65993,-107.528018
'275155',46.321184,-111.516312
'27A052',47.056605,-109.423964
'285002',40.794896,-96.691948
'285004',40.790348,-96.648964
'285019',41.245147,-95.974732
'285036',40.813272,-96.633349
'285049',40.765401,-96.646767
'285054',41.236202,-96.124757
'285055',40.061945,-95.587746
'285057',40.806189,-96.654863
'285058',41.237908,-96.028125
'285059',41.257485,-96.119647
'285062',41.097402,-97.521265
'285063',42.16307,-102.965917
'285065',40.453326,-96.521847
'285066',40.78938,-96.658162
'285067',40.445377,-99.362878
'285071',41.819923,-103.677495
'285072',40.586096,-98.386151
'285073',42.508912,-97.206537
'285074',41.248178,-97.121639
'285076',42.457546,-96.413995
'285078',41.2379,-95.929457
'285080',40.190752,-100.63481
'285081',40.924154,-98.363659
'285082',42.4598,-96.404167
'285083',41.126412,-100.809468
'285084',40.701497,-99.082969
'285085',41.331772,-96.00779
'285087',40.924328,-98.376277
'285088',42.622441,-97.268663
'285089',42.047095,-97.417176
'285090',41.932612,-96.464278
'285091',41.14042,-101.720444
'285092',41.431744,-97.356755
'285093',40.868714,-99.988872
'285094',41.12013,-100.768794
'285095',41.882131,-103.664758
'285096',40.096963,-98.960338
'285097',41.226979,-95.998695
'285098',41.202621,-96.114044
'285101',42.023505,-97.43442
'285102',41.947826,-97.219938
'285103',41.45357,-96.502344
'285104',41.004493,-95.901428
'285105',40.923647,-98.362344
'285106',40.872367,-98.034853
'285107',41.310356,-95.986326
'285108',42.567343,-98.600221
'285109',40.688872,-95.857509
'285110',41.457979,-97.059702
'285111',42.493517,-97.544234
'285112',40.388156,-95.853536
'285113',41.134411,-102.981471
'285114',40.072241,-95.606375
'285115',41.384685,-98.078127
'285116',41.72551,-97.129709
'285117',41.306234,-96.352395
'285118',41.778131,-96.215506
'285119',41.45147,-96.491808
'285120',41.401733,-99.62908
'285124',42.176433,-97.972035
'285126',40.689298,-95.867546
'285127',41.27376,-96.023931
'285130',40.280004,-96.729987
'285131',40.859234,-97.58907
'285132',40.774331,-97.06118
'285133',41.14193,-95.916542
'285134',41.288939,-96.231744
'285135',42.242779,-97.00834
'285137',41.312972,-96.005949
'285138',40.650404,-96.178757
'285139',42.180675,-97.553354
'285140',41.04509,-96.371895
'285141',41.125164,-101.169069
'285142',42.546945,-99.846991
'285143',40.920293,-96.533827
'285144',40.327124,-98.389235
'285146',41.138842,-96.239758
'285147',41.106337,-98.00182
'285148',41.55011,-96.146621
'285149',41.284494,-96.014968
'285150',42.841901,-103.004251
'285151',41.992311,-96.907659
'285152',41.431031,-97.341308
'285153',40.372311,-97.965455
'285154',40.659827,-97.434259
'285156',42.644145,-97.678354
'285157',40.095046,-96.154859
'285158',41.842632,-96.701765
'285159',40.782733,-99.748853
'285160',42.036084,-97.433883
'285161',40.889571,-97.349676
'285163',40.950516,-100.158816
'285164',40.787954,-96.63641
'285165',41.129982,-100.797737
'285166',40.623497,-98.68574
'285167',40.591713,-98.388144
'285170',40.615174,-96.9527
'285172',40.489508,-96.960507
'285173',41.33151,-95.959062
'285174',42.16307,-102.965917
'285175',40.328187,-99.89794
'285176',42.586159,-100.719963
'285177',42.528544,-98.973008
'285178',42.42358,-97.089656
'285180',42.91531,-98.842231
'285183',42.371828,-97.350781
'285185',40.106363,-99.364275
'285186',42.107504,-96.704944
'285187',40.037979,-98.066661
'285189',40.709293,-99.082044
'285190',42.620416,-98.137561
'285191',42.564064,-96.746436
'285192',40.706433,-99.049704
'285193',41.183433,-97.547964
'285195',40.119265,-96.661472
'285196',41.662492,-96.659596
'285197',41.744158,-98.004064
'285198',40.826592,-98.600206
'285200',41.213682,-100.05003
'285201',41.571761,-97.853144
'285202',41.025313,-98.917016
'285203',40.263364,-96.72454
'285204',41.931623,-96.804782
'285206',40.635171,-97.590088
'285207',41.838984,-97.455104
'285208',41.991848,-97.601073
'285209',42.269159,-96.872372
'285210',41.542412,-96.145801
'285212',42.645681,-102.720236
'285213',41.746757,-97.782303
'285215',40.572456,-99.859516
'285216',40.692499,-99.087478
'285217',40.679481,-95.858916
'285218',41.250839,-95.973372
'285219',40.731615,-96.59082
'285220',40.500599,-101.416876
'285221',40.926284,-98.364036
'285222',42.281844,-96.723861
'285224',41.67051,-103.096849
'285225',40.091285,-98.516728
'285226',40.600716,-98.407009
'285228',41.294786,-98.96476
'285229',41.605855,-96.544712
'285230',40.530757,-97.595812
'285231',40.993359,-95.895083
'285232',40.76738,-97.076712
'285235',41.454997,-96.471486
'285237',40.380659,-96.195814
'285238',41.297802,-96.027433
'285239',41.325575,-95.959934
'285240',41.210528,-95.988574
'285241',40.193596,-101.492023
'285242',41.216188,-96.138748
'285243',41.720969,-96.872545
'285245',42.593958,-99.131348
'285246',40.437995,-99.404992
'285247',41.466651,-96.785306
'285248',40.171113,-95.941933
'285249',41.258416,-97.125646
'285250',42.673956,-103.417933
'285251',41.138675,-96.036972
'285252',40.537727,-101.704164
'285253',40.152959,-101.041934
'285254',40.698662,-99.07997
'285256',41.230937,-103.652709
'285257',41.863997,-99.034624
'285258',40.514284,-99.628377
'285259',40.17916,-97.622245
'285260',41.734048,-103.329733
'285261',40.129336,-97.756721
'285262',40.164771,-97.210681
'285263',40.871558,-98.012344
'285265',42.318119,-103.157372
'285266',40.815247,-96.64415
'285267',40.997555,-96.165425
'285268',41.151383,-96.049475
'285269',40.096816,-99.798228
'285270',40.495725,-98.956504
'285271',41.868843,-103.650692
'285272',40.637003,-98.070728
'285273',42.335027,-97.799768
'285274',41.270563,-96.056772
'285275',40.791826,-96.705553
'285276',41.252757,-96.231026
'285277',40.616247,-97.859679
'285278',41.458329,-96.490104
'285279',40.923243,-97.087567
'285280',41.236709,-96.190014
'285281',41.83238,-96.459702
'285282',40.164771,-97.210681
'285283',40.60631,-96.973062
'285284',42.484012,-97.883418
'285285',40.9349,-98.40883
'285286',41.547597,-98.529472
'285287',41.949255,-103.81134
'285288',40.749887,-96.669865
'285289',41.269086,-96.086051
'285290',41.138986,-102.972042
'285291',41.453276,-97.386447
'28A050',41.106582,-98.002156
'28A056',41.443269,-99.625128
'28A060',41.316169,-96.017994
'28A065',42.109973,-96.358887
'28E056',40.653692,-97.281901
'28E173',40.782773,-97.807664
'28E175',41.942159,-101.122555
'28E180',41.41176,-102.347582
'28E191',40.871235,-98.009491
'28E195',40.309299,-100.114262
'28E199',40.848729,-101.725429
'28E223',41.19156,-96.634852
'28E257',42.814343,-102.197139
'28E271',41.462056,-97.807577
'28E278',42.575916,-99.539045
'28E279',40.17916,-97.622245
'28E286',41.602473,-98.941384
'28E295',41.120688,-102.403609
'28E297',40.495777,-98.943308
'28E298',41.14206,-96.00736
'295000',40.176627,-118.484152
'295001',38.529296,-118.651389
'295006',36.138547,-115.136892
'295008',36.228943,-115.218213
'295011',38.891546,-119.135209
'295017',36.163783,-115.162088
'295020',39.549161,-119.783274
'295021',36.136551,-115.134498
'295023',39.149129,-119.733097
'295024',40.971581,-117.728534
'295026',37.622281,-114.511824
'295029',39.257121,-114.859697
'295034',39.545436,-119.768394
'295036',36.21758,-115.104827
'295037',36.062159,-114.96313
'295040',36.158823,-115.169567
'295041',36.032362,-115.096774
'295043',39.493818,-119.812635
'295044',39.558409,-119.706668
'295045',36.150875,-115.234294
'295046',35.968358,-114.843405
'295048',36.107388,-115.122562
'295050',39.443962,-119.771551
'295052',36.188505,-115.226924
'295055',36.21772,-115.108195
'295063',40.64065,-116.938824
'295066',36.223221,-115.260452
'295067',39.188925,-119.784224
'295068',36.817493,-114.07324
'295070',36.216904,-115.22736
'295071',36.056269,-115.049726
'295072',36.158586,-115.234732
'295073',36.210051,-115.280102
'295075',36.28602,-116.014519
'295076',36.107329,-115.120351
'295077',39.472138,-119.79434
'295078',40.858754,-115.74555
'295079',39.133844,-119.766478
'295080',35.969143,-114.828039
'295081',35.97097,-114.868782
'295082',38.921709,-119.71652
'295083',36.160753,-115.324192
'295084',36.185004,-115.261419
'295085',39.4769,-118.767772
'295086',36.158884,-115.320712
'295087',36.114734,-115.122564
'295088',39.608781,-119.697275
'295089',36.276306,-115.296967
'295090',36.071098,-115.220661
'295091',36.221706,-115.260569
'29E021',36.192813,-115.057535
'29E037',36.217717,-115.108509
'305005',42.731464,-71.476099
'305009',42.989289,-71.435464
'305016',43.218499,-71.509723
'305018',43.214303,-70.890348
'305020',43.720566,-72.272282
'305021',43.421345,-72.001155
'305022',43.063944,-70.76243
'305024',43.298314,-70.955814
'305026',42.973544,-71.872159
'305030',42.996441,-71.455386
'305037',42.746089,-71.470169
'305038',43.06968,-71.495438
'305039',42.891686,-71.321153
'305040',43.540269,-71.484631
'305041',43.390744,-72.339119
'305042',43.730392,-72.264463
'305043',42.81154,-71.262134
'305044',43.644557,-71.503582
'305045',43.196128,-71.558804
'305046',43.011583,-71.053274
'305047',43.219262,-70.940215
'305048',43.008489,-71.53367
'305049',42.96788,-70.981754
'305050',43.640547,-72.238002
'305051',42.957604,-72.300273
'305052',42.959398,-71.483835
'305053',44.111991,-72.040296
'305054',42.970647,-72.469193
'305055',42.947042,-70.831795
'305056',43.352287,-71.644339
'305057',43.006178,-71.466259
'305058',42.782983,-71.209756
'305059',42.90731,-71.936683
'305060',42.962852,-71.488364
'305061',42.835169,-71.662718
'305062',42.929267,-72.277634
'305063',43.198264,-71.553629
'305064',42.977062,-70.914984
'305065',42.76389,-72.383903
'305066',44.493915,-71.164035
'305067',42.998239,-71.453464
'305068',42.835634,-71.657013
'305069',43.153056,-70.840358
'305070',43.518729,-71.482464
'305071',42.99551,-71.438765
'305072',42.804308,-72.011921
'305074',42.971819,-71.416598
'305075',43.438715,-71.631594
'305076',44.499605,-71.578083
'305077',44.227728,-71.748719
'305078',43.190828,-71.533746
'305079',42.988987,-71.410218
'305080',43.226799,-71.361374
'305081',43.293485,-70.95536
'305082',43.061038,-70.757046
'305083',43.576454,-71.205085
'305084',44.017185,-71.114418
'305085',42.935918,-72.337948
'305086',42.969484,-71.502398
'305087',43.686813,-71.1214
'305088',42.989978,-71.433672
'305089',43.180998,-70.857967
'305091',42.984448,-71.130056
'305092',43.118743,-71.912984
'305093',43.309985,-72.310436
'305094',44.375152,-71.614847
'305095',42.897242,-71.308007
'305096',43.023212,-71.551464
'305097',43.36421,-72.182326
'305099',43.005537,-70.784775
'305100',42.73524,-71.426008
'305101',43.543661,-71.483125
'30E035',44.508495,-71.162322
'30E059',43.986708,-71.892705
'30E062',44.060731,-71.138744
'30E076',44.98998,-71.532506
'315001',40.336763,-74.621532
'315002',40.570618,-74.539874
'315005',40.703473,-74.403318
'315008',39.824618,-75.011573
'315009',40.667769,-74.425491
'315010',40.663547,-74.223391
'315013',39.910694,-74.992553
'315014',39.48683,-75.121088
'315015',40.417029,-74.250609
'315017',40.958533,-74.0619
'315019',40.886067,-74.57644
'315021',40.882923,-74.159781
'315022',40.255578,-74.518241
'315029',40.787042,-74.273696
'315032',39.929903,-74.976029
'315036',40.875156,-74.238103
'315037',40.891803,-74.002916
'315038',40.787712,-74.280108
'315039',40.551447,-74.335911
'315042',40.916774,-74.307421
'315044',41.044092,-74.697138
'315047',40.001262,-74.987693
'315050',40.050479,-74.846367
'315053',40.763588,-74.423021
'315054',39.380522,-74.52952
'315056',40.207411,-74.048286
'315057',40.854653,-74.65547
'315058',39.597488,-75.432703
'315060',39.884098,-74.964259
'315061',39.433731,-75.218712
'315064',40.617608,-74.363465
'315066',40.769317,-74.297635
'315068',39.926095,-75.002386
'315069',40.189601,-74.077377
'315072',40.822792,-74.821829
'315077',39.984596,-74.945985
'315083',40.704114,-74.092431
'315085',40.864702,-74.136183
'315087',40.420503,-74.09177
'315091',40.667668,-74.29068
'315092',40.277249,-74.169887
'315094',40.229588,-74.687336
'315096',40.914536,-74.18476
'315101',40.603163,-74.403654
'315103',40.948344,-74.207367
'315104',40.673579,-74.266753
'315105',40.206689,-74.041089
'315106',40.657588,-74.22507
'315108',40.379926,-74.650768
'315110',40.993842,-74.274761
'315111',40.224909,-74.660527
'315112',40.804569,-73.995473
'315113',40.281124,-74.717678
'315115',40.076473,-74.216945
'315119',40.423832,-74.143616
'315120',40.738646,-74.427874
'315122',40.625888,-74.331718
'315124',40.229602,-74.777304
'315125',39.894015,-74.194903
'315126',39.478301,-75.011243
'315127',40.289409,-74.733616
'315128',39.98607,-74.800374
'315129',40.954634,-74.058451
'315130',40.789145,-74.489031
'315131',40.518748,-74.49154
'315132',40.597024,-74.387078
'315133',41.045175,-74.071717
'315134',40.593467,-74.625191
'315135',40.080779,-74.062265
'315136',40.315616,-74.058367
'315137',41.053941,-74.768189
'315138',40.846143,-74.401893
'315140',40.572583,-74.639895
'315141',40.608872,-74.46291
'315142',40.978426,-74.274327
'315143',40.789807,-74.5862
'315144',39.86808,-74.821322
'315146',40.612129,-74.291084
'315147',40.760057,-74.203572
'315149',39.969195,-75.011863
'315151',40.438922,-74.557292
'315152',40.887995,-74.044233
'315153',40.237742,-74.308705
'315157',40.787965,-74.465363
'315158',40.98276,-74.112622
'315159',39.788642,-75.074644
'315161',39.640375,-75.327454
'315164',40.92887,-73.961621
'315166',40.062758,-74.826464
'315171',41.000481,-74.246291
'315174',39.830739,-75.106832
'315176',39.871858,-74.847582
'315177',40.292622,-74.06404
'315178',40.763783,-74.19908
'315179',39.188887,-74.72137
'315180',40.510537,-74.273954
'315182',40.581419,-74.620801
'315183',39.939771,-75.015736
'315185',39.346327,-74.574684
'315187',39.849672,-74.969189
'315188',40.461528,-74.280436
'315190',40.061978,-74.219384
'315192',40.758333,-74.148793
'315193',39.095585,-74.812703
'315194',40.872019,-74.22587
'315195',40.681669,-74.437847
'315196',40.014995,-74.302477
'315198',40.609198,-74.269901
'315199',40.226033,-74.073024
'315200',40.624624,-74.24907
'315201',39.967858,-74.934666
'315202',40.70742,-75.168289
'315204',40.84757,-74.228736
'315205',39.935962,-75.113224
'315206',39.722373,-74.287806
'315207',39.869448,-74.942674
'315209',39.649009,-74.790874
'315210',39.476341,-74.539979
'315212',39.390664,-74.543669
