DRGID,Region,Discharges,DischargesStdErr,MeanCharges,MeanChargesStdErr,MeanCost,MeanCostStdErr,MeanLOS,MeanLOSStdErr,MedianCharges,MedianCost,MedianLOS
167,2,6950,296.6830968,50267.92127,1210.958661,14862.11166,264.5650698,5.658992077,0.111351591,42326,12776.918,5
167,3,12610,344.5149131,59242.10884,1309.896236,14831.86862,300.9427109,6.637984781,0.112456908,47080,12204.346,6
167,4,4730,166.3736542,75545.14836,2419.829477,17669.96343,442.3899999,5.516947035,0.136580833,59295,14209.416,4
168,0,8795,218.2708011,42063.72938,771.1897824,11004.66082,180.9068711,3.753270933,0.0755458,34753,9492.637,3
168,1,1765,100.4591564,43595.68508,2046.464027,11589.23495,498.9376619,3.623230318,0.192078811,33336,9602.431,2
168,2,1925,99.28432134,35463.50791,1081.811712,10598.93569,265.4466957,3.620780755,0.125591406,31174,9803.12,3
168,3,3595,140.6439011,40653.1903,1101.140747,10079.3016,254.7709265,4.011128065,0.115401298,34042,8839.552,3
168,4,1510,88.94952031,53022.44177,2355.029722,13266.38618,557.0492077,3.460269562,0.201884214,45338,11579.7,2
175,0,43710,582.6196232,43608.89425,614.3314987,11637.71913,117.298931,5.711850232,0.057721322,32499,9380.307,5
175,1,6705,209.9659471,49836.05943,2075.269663,12953.34425,317.6088726,6.243100729,0.133138123,34895,10559.276,5
175,2,11485,290.7413222,34794.93139,687.2677695,10956.17742,182.7087454,5.369177313,0.091912438,27858,9082.24,5
175,3,16945,378.750581,41477.93084,915.0556072,10648.70465,179.8496696,5.980228707,0.108555192,31008,8664.435,5
175,4,8575,259.5715842,55338.51144,1740.584222,13596.62331,332.8308381,5.225071967,0.11786488,42219,10614.204,4
176,0,112145,1318.171564,27807.14001,317.5896601,7524.815032,54.40082205,3.696852314,0.024157789,21359,6304.116,3
176,1,22020,616.2423008,31239.34716,975.5452538,8243.03704,151.5379937,3.867167259,0.055182628,22541,6781.746,3
176,2,28275,635.3468899,22634.71931,417.486585,7245.764746,87.53531635,3.584969466,0.05332978,18476,6217.2,3
176,3,41545,805.61174,26543.34808,422.5767957,6842.306026,80.235363,3.89168263,0.037792764,21037,5814.952,3
176,4,20305,552.399993,34247.62429,919.8958185,8608.104803,144.6664839,3.269211906,0.047655547,26865,7210.8,3
177,0,117790,1846.311671,54775.60259,752.3230213,14524.26595,163.3733075,7.626241261,0.053441854,38458,11114.184,6
177,1,20155,705.1709843,57022.14673,2018.655764,15408.61079,367.9797952,8.155793266,0.116441568,39871,12050.896,7
177,2,30060,981.1424351,42634.92772,904.063775,13130.76525,221.0676849,7.05389358,0.106681582,32454,10423.6,6
177,3,46370,1216.553867,51420.49791,1089.401522,13216.05561,267.6749815,7.888395295,0.08368218,37120,10242.948,6
177,4,21205,684.804263,77636.77288,2372.320171,18622.08703,473.3337636,7.360998378,0.135204214,55376,13866.811,6
178,0,82630,1156.234532,40178.69885,645.8036011,11077.38666,167.1345206,6.054943611,0.057637114,27827,8313.732,5
178,1,16435,596.9747528,43344.83784,1667.793247,11671.19488,370.5282131,6.344691801,0.130690551,29019,8940.528,5
178,2,18895,515.5481207,29739.20832,849.1878315,10172.2958,326.4388794,5.53188726,0.106898905,22498,7883.999,4
178,3,33215,715.4981359,36955.84928,763.1972577,9746.987588,192.9895625,6.144509882,0.081307401,27001,7631.73,5
178,4,14085,450.3021089,58617.3928,2294.814813,14865.20395,575.3071135,6.207317011,0.182709612,41106,10343.7,5
179,0,25280,462.8628394,32081.09063,813.853843,9302.703805,242.6928705,5.026108687,0.093841943,21366,6670.208,4
179,1,4755,217.24281,34179.80399,2264.708751,9596.736576,611.049564,5.166141789,0.212333424,22250,7197.927,4
179,2,5825,234.4832589,24357.43077,1262.584611,9085.349816,522.3149441,4.547639509,0.17501024,17792,6735.76,4
179,3,10170,277.3898533,28975.26734,995.6096287,7987.403665,322.5476671,5.02949688,0.136680747,20775,6059.603,4
179,4,4530,187.4034155,47088.68265,2603.417191,12301.66367,637.0851069,5.486763937,0.281027211,29210,8023.122,4
180,0,43755,656.7637381,51925.63475,762.9443995,13436.93324,171.6240234,6.61981529,0.069407793,37494,10418.174,5
180,1,8180,273.7843448,59388.00963,2284.282592,15164.25197,442.7569987,7.383865919,0.18327562,40672,11843.048,6
180,2,10515,310.8559537,41693.25755,929.0808464,12426.36788,254.0368464,6.085592231,0.123351069,33131,10265.616,5
180,3,18030,460.1719627,47440.30836,1059.694553,12020.18956,286.3063342,6.59012658,0.105447288,34471,9372.846,5
180,4,7030,219.0686673,70643.72514,2286.405834,16702.59965,435.5941838,6.605975316,0.182813076,51308,12753.861,5
181,0,40420,661.5178598,37330.86209,617.9833211,9545.977521,122.0334162,4.804675197,0.05733394,27466,7530.768,4
181,1,8750,362.5871399,43345.20823,1948.352251,10907.35137,368.4720374,5.26856862,0.156106039,30659,8330,4
181,2,9065,308.85737,28409.24946,716.5566772,8660.053353,179.7082858,4.501378861,0.125919247,22246,7152.386,3
181,3,16180,403.5289696,34497.89617,750.0548353,8467.34679,149.9165761,4.82756449,0.075872519,25929,6810.08,4
181,4,6425,218.8788262,49274.69633,1586.530063,11760.37853,296.3643573,4.543190295,0.133371689,37706,9341.358,3
182,0,4985,157.8063054,24314.87491,806.4709955,6581.084578,274.8944127,3.637901164,0.216688679,16891,4905.625,2
182,1,945,80.51971206,27787.43964,1943.143296,7373.334468,443.9696133,3.650793709,0.401589593,18543,5526.153,2
182,2,1145,79.82703456,18306.44258,1373.705607,5746.560441,371.5094921,3.624455416,0.388114596,13556,4557.6,2
182,3,2250,94.84339171,23089.12851,1113.257396,5859.729792,372.3713898,3.277779826,0.147870582,16438,4339.027,2
182,4,645,55.24293246,34240.61719,3002.33243,9465.497573,1394.475302,4.899124763,1.301308726,24586,6555.912,3
183,0,8285,272.6981188,46522.41677,1192.696475,12081.3967,261.034297,5.543152727,0.115332636,34974,9668.055,5
183,1,1700,119.903193,47626.98263,2344.112329,12631.36633,525.8949504,5.81764883,0.201558892,36671,10658.154,5
183,2,1750,97.52631892,35400.40001,1356.369991,10903.8919,383.9244257,5.291431637,0.177059826,29184,9255.524,5
183,3,2970,194.5520708,42755.99223,1769.174319,10732.56976,469.3257371,5.553872096,0.185765801,33804,8720.4,5
183,4,1865,112.3636826,62421.86789,3543.137849,14934.05676,648.4526562,5.512070347,0.336044229,42710,11331.9,4
184,0,20045,600.1522286,34717.60845,857.9700842,8872.776807,174.3214539,3.667000237,0.051235924,27477,7637.385,3
184,1,4320,267.4649216,34375.83682,1646.690035,8751.166628,259.6498303,3.745370175,0.097919306,27833,7564.752,3
184,2,4470,211.8471577,26385.31594,699.8936465,8136.276288,187.2376681,3.736017925,0.100555568,22533,7141.464,3
184,3,6845,431.4947992,33544.38087,1355.012413,8100.460043,372.6582667,3.75091381,0.07929897,27704,6921.681,3
184,4,4410,239.9546484,45694.72624,2585.004574,11029.0325,431.2224394,3.390025718,0.14003995,35025,9510.732,3
185,0,6230,206.251866,25411.69276,658.5513898,6449.504145,141.9297658,2.540128731,0.055072041,20444,5640.96,2
185,1,1645,114.4888556,24994.25996,1103.949497,6359.884114,200.3354314,2.759878564,0.097744057,20495,5766.995,3
185,2,1375,85.2189768,17530.36031,682.1339259,5681.478035,179.4585254,2.498181376,0.092522769,14972,5000.648,2
185,3,1980,119.9750889,25898.21901,1127.824106,5939.485188,266.4390161,2.50757543,0.112489335,22004,5093.653,2
185,4,1230,88.18071335,34186.71731,2078.939559,8297.215298,464.5573064,2.345530932,0.129308077,29075,7344.255,2
186,0,20760,326.6703626,46788.73472,862.8054637,11982.59344,187.8249369,6.103084159,0.082285812,33245,9221.94,5
186,1,3410,120.7130161,54129.08493,2422.492739,14255.03014,522.9441555,7.090909597,0.231807328,37096,10791.726,6
186,2,4760,146.9908373,34679.73588,900.3366945,10725.20818,254.888393,5.589288674,0.132049865,27683,8916.642,5
186,3,8435,226.570483,43753.57004,1309.159686,10739.4299,309.647953,6.245997956,0.137588473,31357,8090.815,5
186,4,4155,138.5691289,61452.6894,2453.909436,14194.74663,451.031551,5.590857115,0.177850351,45600,10626.948,4
187,0,19055,332.916023,33358.80584,561.6621801,8580.285638,129.0927554,4.344530033,0.056694581,24987,6887.75,3
187,1,3675,147.4344259,39286.83303,1593.581532,9776.639576,328.1816574,4.726531389,0.144094165,27030,7613.76,4
187,2,4200,149.270268,26597.64961,743.2202222,8204.850401,210.7339883,4.275001309,0.117159971,21143,6669.057,3
187,3,7790,228.6181226,30336.51232,701.7186704,7550.084184,161.570325,4.39666196,0.085401135,23794,6332.883,4
187,4,3390,120.6163735,42676.67716,1731.007449,10212.97145,424.4412286,3.896758968,0.129697424,32258,7930.72,3
188,0,5180,143.3627741,23807.09974,609.6467934,6231.790517,132.6053873,3.144787261,0.07365647,18113,5253.68,3
188,1,1035,63.48279429,25556.82611,1519.228739,6559.688741,295.3244861,3.207728919,0.156379957,18049,5597.594,3
188,2,1090,65.82007152,17455.89276,781.6094129,6178.083265,287.8020886,3.064220251,0.176313816,15133,4968.81,2
188,3,2105,93.22127244,22821.35075,860.2682787,5344.97834,182.4797755,3.156771302,0.115070704,18217,4745.424,3
188,4,950,59.16360687,31757.22509,1899.383813,7993.618457,367.8340147,3.142099723,0.161733777,24880,6493.105,3
189,0,253770,4057.264327,35341.60229,446.8523431,9679.999059,86.9012783,4.84657302,0.0440143,24740,7354.645,4
189,1,36390,1347.883798,38272.91463,1459.663289,10690.23259,193.9024,5.233031011,0.070831747,25567,8330.18,4
189,2,66885,2062.683974,28535.27911,515.7614589,9015.580214,130.6305309,4.537340725,0.063913819,21723,7153.082,4
189,3,104820,2683.790777,32693.12393,560.8765712,8730.062494,125.921394,4.869441551,0.044561435,23648,6687.064,4
189,4,45675,1785.274482,50043.55064,1664.290426,12215.42396,307.8458514,4.939155732,0.193509043,34273,8780.204,3
190,0,267935,3315.020789,32261.86758,360.1317527,8603.674795,68.09028042,4.739012823,0.025935933,23476,6847.451,4
190,1,48755,1319.684299,36196.60722,1145.747702,9630.754547,151.17917,5.193005552,0.060741247,24749,7633.152,4
190,2,65545,1528.560608,25266.70171,437.0725563,8139.534516,93.04052578,4.526050874,0.06731468,19960,6717.137,4
190,3,116465,2417.157824,30702.98748,504.9581829,7830.706859,116.3828492,4.789249081,0.034395685,22727,6216.826,4
190,4,37170,1033.753697,44489.7399,1046.298292,10557.41022,182.4392333,4.361546591,0.051823606,33821,8343.892,4
191,0,236005,2950.116435,26399.77024,292.4733192,6940.629223,43.84663368,3.918752698,0.025440982,20039,5785.565,3
191,1,47425,1326.480508,29700.01644,894.4175431,7754.576003,116.0495844,4.277280507,0.062789383,21286,6453.176,4
191,2,57455,1384.409865,20234.40974,324.8054543,6523.600004,73.41730654,3.691672323,0.063092511,16870,5518.812,3
191,3,101640,2078.553137,25511.75731,407.2790845,6322.183964,57.94809372,3.962809764,0.02839417,19734,5341.218,3
191,4,29485,840.6322763,36209.3343,848.1475419,8627.799451,144.7255177,3.632699475,0.077391971,28776,7139.202,3
192,0,177370,2408.49941,20193.88158,236.0031284,5578.116397,46.87858947,3.118741698,0.022098589,15498,4675.35,3
192,1,32480,963.2833629,22442.17414,747.0566341,5956.285882,96.2590961,3.236298949,0.039152345,16230,5076.429,3
192,2,41160,1029.740735,15081.34119,242.5551148,5549.976903,62.81850503,3.062196339,0.066091694,12598,4686.669,3
192,3,82895,1835.870342,19914.27044,322.8564852,5099.125056,78.75653997,3.172398189,0.027923278,15818,4334.033,3
192,4,20835,664.9576509,27802.60284,770.7796141,6979.68487,129.0919053,2.833649613,0.045350765,21570,5807.815,2
193,0,256290,3146.946145,39875.19822,430.8956027,10688.2764,85.98778749,5.638526128,0.027287943,28473,8355.213,5
193,1,39625,1124.599953,42849.34542,1282.223571,11695.95804,210.8022482,6.141830093,0.062113167,29281,9383.886,5
193,2,64720,1426.228911,31897.60015,563.1773808,10182.56164,152.4714255,5.32988381,0.054382899,24543,8127.216,4
193,3,107270,2333.976478,38491.77976,663.8093964,9795.491177,135.8927522,5.843284209,0.044095794,27994,7681.14,5
193,4,44675,1075.625342,52474.89864,1209.949447,12751.06994,215.293683,5.147448024,0.060325679,38446,9753.9,4
194,0,366380,3586.862832,26064.8375,268.6728845,7425.16356,58.98100382,4.031702483,0.018968319,19182,5991.055,3
194,1,64790,1462.844953,28782.0504,766.7473021,7871.474577,121.3822216,4.30336417,0.042261567,20471,6425.568,4
194,2,87565,1493.098799,19917.06217,285.0620024,7258.432453,78.10075524,3.821504462,0.046197772,16015,5962.464,3
194,3,153565,2560.175068,25299.76587,403.9664955,6785.775568,109.109739,4.161038771,0.026557208,18946,5486.993,3
194,4,60460,1393.495325,34197.33664,821.085752,8870.61336,138.8241051,3.716508888,0.043980954,25563,7091.616,3
195,0,191795,2184.353192,18002.25913,184.3661048,5389.40747,42.09144253,2.970514263,0.016097983,13635,4437.575,3
195,1,31240,821.149928,20064.73248,593.7127361,5474.12332,83.37585326,3.009762927,0.035522303,14706,4637.223,3
195,2,47460,914.1360619,13598.34479,186.8888274,5654.821901,62.06228544,2.966392463,0.043457983,11282,4648.065,3
195,3,80785,1471.980639,17794.37315,259.4669427,4829.828807,76.68735468,3.045366974,0.021369268,13814,4028.25,3
195,4,32310,1046.2982,23035.68675,591.3498219,6348.646159,96.13115246,2.751430183,0.03034962,17606,5141.97,2
196,0,14590,272.0739615,47414.07522,1178.944706,12450.716,255.6157837,6.479780346,0.109405639,32932,9301.05,5
196,1,2865,127.9083375,57338.40706,3849.469463,14518.72618,669.4814266,7.273997823,0.25732373,37506,10989.277,6
196,2,3575,141.4155252,35603.89697,1310.196598,11168.71611,381.4726909,6.135664835,0.225115107,26735,8866.585,5
196,3,5730,169.3048341,42294.12476,1408.562133,10868.0412,364.9668724,6.449386776,0.17491386,30609,7891.538,5
196,4,2420,94.8747601,65743.61548,3489.600392,15776.16843,802.2278323,6.119835932,0.230354826,48284,11407.201,5
197,0,10050,213.3450659,34166.94787,1030.551813,9039.64545,236.4296091,4.712937627,0.10455577,24368,6871.02,4
197,1,2185,101.4860667,40905.06862,2843.087521,9939.715217,399.1989248,5.137299042,0.234757814,28062,7776.814,4
197,2,2255,106.3563635,27200.42759,1550.714604,8767.446213,576.5729187,4.667408898,0.250989633,20242,6710.256,3
197,3,4185,136.5071194,29412.11357,1094.820708,7673.004808,277.2394098,4.53405303,0.146566084,22404,6117.1,4
197,4,1425,72.60045258,49340.18952,3960.919113,12270.26014,959.9306456,4.6596535,0.261121222,32948,8769.4,3
198,0,4805,146.769803,26101.92154,789.317529,6940.887696,162.1996607,3.40374427,0.082909593,19806,5753.865,3
198,1,1145,71.29162226,30460.73347,2131.23518,7738.216655,384.0910237,3.820958871,0.209230147,21535,6133.824,3
198,2,1100,70.65183069,18015.83024,856.1866129,6460.040297,291.3968799,2.990907497,0.153392641,14693,5610.792,3
198,3,1775,87.960202,24717.76987,984.9965516,6106.392827,234.0189484,3.538027131,0.129339217,20531,5310.672,3
198,4,785,61.0753743,34047.56657,2384.674018,8347.118225,459.0759565,3.070057512,0.171816629,25664,6650.28,3
199,0,11310,234.6909503,49417.47252,1072.192139,12791.30153,234.1022869,6.458885254,0.104538343,36217,10345.371,5
199,1,1750,84.35777784,53658.16508,3208.470932,14055.00876,541.7016065,6.740000337,0.252950948,38473,11602.005,6
199,2,2660,97.6922366,40331.19794,1488.338767,12021.72471,389.9663907,6.178573881,0.202171696,31475,10132.736,5
199,3,4785,175.2061813,44983.86147,1438.267493,11250.89593,364.5998392,6.595607668,0.170018261,33911,9022.086,5
199,4,2115,87.87848672,67815.16511,3301.44157,16317.16523,636.0722542,6.269503834,0.235318228,51705,13024.638,5
200,0,25820,422.7506743,30126.65144,512.7361382,7940.720524,98.61667837,3.943261833,0.047053547,22805,6551.758,3
200,1,4740,210.3161466,31126.04247,1396.965204,8330.030506,277.7934259,3.945148858,0.117490889,22622,6875.83,3
200,2,5820,172.0577254,24548.19893,676.0072496,7716.964296,183.4648878,3.939862099,0.095725541,20254,6526.234,3
200,3,9970,261.7028449,28102.53615,656.3346462,6965.462904,127.1746981,4.118856735,0.082047638,21669,5895.406,3
200,4,5290,190.7695238,39643.36357,1543.30622,9784.899001,245.7545132,3.614368414,0.081823391,30680,8195.04,3
201,0,16690,268.4122405,20334.79661,357.341508,5443.102955,74.57086039,3.059916427,0.041669491,15501,4498.725,3
201,1,3295,119.7360421,21005.77117,874.4201345,5743.175331,176.0546699,3.037934273,0.087669509,15430,4879.808,3
201,2,3765,122.8777655,16410.0038,470.2716127,5282.666728,128.8879779,3.086322935,0.085638677,13193,4392.765,3
201,3,6550,169.0321076,18496.10576,461.5308127,4610.678011,93.7046297,3.124428054,0.071770159,14583,3957.616,3
201,4,3080,118.4804304,28700.41476,1183.007915,7184.190246,233.754288,2.913961618,0.08934421,21468,5837.062,2
202,0,152105,3778.785806,25123.08031,390.7923005,6819.700537,104.5140525,3.462509356,0.024873435,17953,5163.707,3
202,1,32035,1441.598241,28449.63672,1052.431166,7192.362571,171.7657457,3.604182165,0.052911594,19549,5602.812,3
202,2,33570,1691.980233,20387.43281,653.2506479,6703.620565,282.5158045,3.397528354,0.068810122,15328,5095.44,3
202,3,58145,2151.660467,22654.07916,490.7241054,5926.294841,135.095378,3.498065368,0.033083024,16753,4581.932,3
202,4,28355,2169.92553,32113.06834,1182.152021,8424.776061,268.9503917,3.306470073,0.056483181,22575,6097.047,3
203,0,204360,6615.126881,15544.92038,261.1279487,4188.556843,61.45308609,2.297489691,0.022859809,11630,3320.815,2
203,1,49040,3812.315349,17700.2062,734.7166062,4459.212782,146.508659,2.253058103,0.048007692,12762,3583.778,2
203,2,42545,3172.032349,12371.18819,363.1943767,4234.839534,129.0964559,2.342226215,0.070083933,9731,3347.28,2
203,3,75400,3492.967381,14265.38309,328.9275352,3645.509751,86.0745463,2.355106675,0.030207942,10894,2929.938,2
203,4,37375,2638.852967,18893.31311,576.119329,4897.672215,135.5633501,2.188627828,0.038100705,14417,3889.995,2
204,0,43065,753.6846909,22826.28472,362.8629735,6022.722188,74.26894248,2.579007582,0.031225176,17027,4764.864,2
204,1,8580,335.9076717,24860.14393,1187.766461,6291.804355,211.2049023,2.593239225,0.066482665,17871,4949.952,2
204,2,10380,425.6974783,17990.731,458.237608,5968.735182,135.3345952,2.584776831,0.072065109,14021,4790.394,2
204,3,16600,451.0427423,22113.15989,462.0815777,5472.76498,99.70493453,2.63795096,0.049987646,17043,4383.522,2
204,4,7505,265.6101483,28972.35751,885.3868352,7065.676246,188.6346844,2.424383431,0.065088375,21784,5606.328,2
205,0,17390,449.1243012,45268.72622,2090.224353,11848.48245,397.5766593,5.290480361,0.120699549,28663,8245.488,4
205,1,3275,219.0768939,53045.92836,7759.926738,11741.93641,808.9445463,5.548929745,0.294959351,32037,8676.927,4
205,2,4275,196.1493715,32831.44859,1327.191857,10601.33089,421.7726763,4.913450682,0.165316615,24114,7924.392,4
205,3,6445,287.2367647,40957.89796,1889.242997,10976.75887,571.97494,5.40186126,0.150761796,27685,7477.921,4
205,4,3395,180.9376066,62038.43482,5781.889277,15299.53744,1434.28807,5.304860316,0.414314432,37376,9521.361,4
206,0,43885,798.225211,25560.5251,567.0335648,6672.301822,109.5223046,2.837643916,0.035056761,18919,5180.583,2
206,1,9645,427.3973646,26979.13582,1521.833511,6766.836965,197.1613697,2.961120786,0.088136483,19406,5238.925,2
206,2,9600,299.3658864,19242.21879,486.6259822,6324.090257,150.9836221,2.830727959,0.070255126,14886,5170.935,2
206,3,15560,455.0941382,24918.44512,600.5347982,6233.924791,187.8942014,2.960154788,0.057248921,19186,4831.224,2
206,4,9080,397.1956339,31846.39449,1844.852322,7712.330995,334.1038095,2.503853396,0.066449362,23326,5922.345,2
207,0,66180,1028.71264,182821.1178,3041.250015,46197.97861,694.2191838,15.99954648,0.245218462,133993,35460.54,13
207,1,11460,403.3055513,180638.1983,8659.215271,44539.63114,1287.485243,15.38525217,0.287337651,131734,36221.016,12
207,2,13780,434.702127,145951.731,4516.605383,44079.96779,1698.12629,14.69666324,0.3396725,115422,34832.721,12
207,3,28460,710.6052004,162497.7429,3548.215785,40970.22376,949.3016787,15.32782693,0.18551012,125817,32043.975,13
207,4,12480,449.0753135,276645.0977,9466.095438,62964.00768,1947.679865,19.55686165,1.105034023,197544,46135.82,13
208,0,151055,1961.400298,69556.25911,800.4402322,17810.05122,141.6495797,6.33958895,0.040187158,52202,14466.542,5
208,1,24060,651.7445241,73831.12749,2451.724311,18773.30193,356.2785787,6.84289271,0.101617878,52202,15158.52,6
208,2,34485,914.5985157,57419.83874,992.2625153,17238.93957,238.1162417,6.212847142,0.084161672,47076,14540.448,5
208,3,65815,1435.18009,64363.12572,1112.854329,15998.43157,210.1189041,6.395197028,0.060657306,49495,13234.052,5
208,4,26695,725.3191496,94923.59435,2346.322156,22345.64036,396.0448285,5.912513025,0.093689981,73119,17997.678,5
215,0,710,67.89661051,530368.5729,39111.45317,134732.3519,8483.70866,21.15493127,2.154674896,425386,111016.5,15
215,1,130,33.72823895,627134.1942,96059.3945,138763.6649,21635.0015,24.88461188,5.565329114,537894,111852,15
215,2,175,34.49155401,451737.4902,58776.75789,121850.3458,12786.30571,18.11431018,2.932663545,427173,108501.942,14
215,3,315,42.21727955,499018.6733,49543.49805,132573.3549,12661.68682,21.93649977,3.832968362,412970,110781.639,13
215,4,90,22.36939036,653214.4422,157380.7356,161514.207,28349.50398,18.94442545,2.961521524,418302,150094.044,20
216,0,21945,818.7203237,309773.9814,6955.459054,75613.99205,1185.364057,15.55456871,0.237096362,248264,63431.51,13
216,1,5060,510.6573702,301426.5688,14895.91895,72550.10528,2198.514101,15.9476311,0.466697112,247834,63977.31,14
216,2,4685,383.0877311,258535.0163,8568.612411,75835.5281,2154.486301,15.59444749,0.567653478,215555,62992.762,14
216,3,8165,428.1333995,295917.9941,8717.666626,70028.94192,1661.064485,15.83282283,0.377022363,245458,59029.392,13
216,4,4035,281.9177207,408208.3121,24839.81288,90895.91004,3923.351519,14.45229484,0.527728284,321997,75472.307,12
217,0,10995,536.0157141,206392.4121,4735.192871,52011.22761,887.9847786,9.60527503,0.183011944,177227,47253.318,8
217,1,2930,356.8512776,199812.8637,11100.4702,51316.59899,2444.98192,9.979521792,0.469656598,168062,45427.2,8
217,2,2290,228.0915749,170464.3468,5783.668902,49768.85514,980.4683824,9.48472042,0.385834688,159638,46434.412,9
217,3,3885,291.3665425,199360.1991,6791.836816,48450.93496,1066.490245,9.577862717,0.261367319,179646,45207.42,8
217,4,1890,151.8215492,275658.8439,11555.39048,63463.94449,2079.569736,9.227509406,0.360071289,239368,59735.598,8
218,0,1735,116.5306441,174134.5962,5882.855224,42620.81007,1074.888878,6.331412981,0.201523619,155690,39589.81,6
218,1,385,63.84056392,134641.0741,10074.98036,35950.34264,1520.418072,6.246750544,0.372142685,122415,34985.3,6
218,2,270,37.32709379,137709.8632,7848.004368,41343.39298,2635.87233,6.092593941,0.657736723,133204,34343.276,5
218,3,660,71.47184002,183504.8487,8899.790507,42021.77241,1716.057897,6.446971644,0.305120518,161230,39387.36,6
218,4,420,54.79267812,218308.9341,15426.79075,50561.99604,2539.98834,6.380954202,0.410831526,192142,50183.48,6
219,0,44520,2032.117212,244939.0432,6506.365141,61990.42421,996.2079803,11.31491536,0.142390077,193705,51570.6,9
219,1,9050,975.8370212,253193.0183,18764.30682,58205.57215,1731.058329,11.58618894,0.320067907,201985,50485.912,9
219,2,11010,1262.708333,197333.6651,6341.708772,57603.49496,1523.711681,10.72116369,0.244419412,166218,48630.05,8
219,3,15640,1044.687427,225545.6339,5398.056296,57850.44538,1299.932225,11.78101024,0.263989372,187452,48671.712,9
219,4,8820,701.0266155,333951.6337,19140.27722,79517.06254,2796.332811,10.95124656,0.254887485,256866,65759.04,8
220,0,54775,2512.701948,164683.5651,3926.278083,42514.38359,548.8713457,6.761205151,0.060836946,140137,38663.46,6
220,1,11500,1059.315607,163623.5616,9579.787525,39697.73486,804.3513311,6.866087194,0.12297126,137002,36652.95,6
220,2,14690,1675.298815,135133.4987,3296.879898,39880.71155,627.6099699,6.555479596,0.115737563,123445,36803.33,6
220,3,17580,1208.3856,154303.0853,4103.003686,40443.03657,783.6335873,6.986632519,0.11274573,138408,37559.067,6
220,4,11005,961.6130432,226333.0808,12073.42892,53101.04404,1725.698897,6.566106847,0.138154056,195325,47637.357,6
221,0,11590,501.7077496,143157.2605,2812.897021,36539.72616,495.732094,5.146678593,0.064022501,123875,33665.51,5
221,1,2210,217.3258167,129662.9901,6690.260373,33179.642,815.4395351,5.380090851,0.140356301,113005,31025.16,5
221,2,2465,229.9752816,116928.2692,3997.386978,34556.03343,968.5530476,4.878294466,0.094004466,106225,32013.196,5
221,3,4410,330.9146153,139982.6799,3852.298984,34848.02894,807.1536454,5.136054277,0.104122376,127257,32241.948,5
221,4,2505,205.1512677,188148.4439,7570.764687,44795.44247,1174.333167,5.223555857,0.172045363,169534,42170.04,5
222,0,3505,129.3354752,260955.528,6166.514054,62457.03507,1253.219103,12.32096837,0.331965222,226870,54764.312,10
222,1,690,61.98642866,269985.9625,16223.48462,65151.90056,2888.478045,14.02173694,0.953131869,219251,57603.66,10
222,2,805,58.90660681,225207.9168,9006.075724,61126.10985,2200.867413,12.0062077,0.620013506,208825,54974.608,11
222,3,1430,83.57715812,256087.6053,9014.848858,59473.83223,1948.472256,12.52097603,0.51433937,224599,53316,10
222,4,580,49.29724245,310840.7406,18326.4843,68488.60824,3577.723221,10.24138343,0.623211546,272087,59505.208,8
223,0,3110,144.5306401,189378.7308,4400.44619,44726.75878,828.1329379,6.832799209,0.193923518,177711,41971.718,6
223,1,840,91.70741129,208752.3552,11120.33715,47450.91713,1900.497711,7.553570115,0.477652741,196188,45083.466,7
223,2,515,51.84474495,152563.5589,6082.772767,44736.35479,1647.046129,5.757286691,0.397358386,146225,42533.14,5
223,3,1310,87.51191764,179386.8674,5204.766589,41754.58815,1171.897638,7.083972706,0.269462959,174072,38953.984,6
223,4,445,46.18055152,223558.2634,11447.25309,48364.2607,2053.39417,5.977526269,0.454689253,206043,44213.925,5
224,0,5525,164.989923,233318.1047,4855.792771,58424.85588,913.21432,9.95746373,0.225002832,204731,53349.198,8
224,1,1050,75.43670621,258312.224,15277.13155,60916.1818,2002.087612,11.00951856,0.623770234,212895,56837.982,9
224,2,1390,83.13209015,206470.3325,8579.639312,59633.21837,2249.429961,9.676261123,0.448842745,182796,53159.66,8
224,3,1955,93.43104435,213438.4887,6300.003118,52397.61901,1300.934942,9.997439072,0.368271613,192721,48688.059,8
224,4,1130,76.75072369,279098.9732,10298.55808,65490.05045,1935.595451,9.256633759,0.390710281,249833,61377.225,8
225,0,5335,195.4641147,175091.8764,3547.211073,42723.10389,657.9803747,4.838798945,0.098288429,156789,39411.966,4
225,1,1135,130.4950789,185674.298,10320.638,43892.69823,1633.963604,4.740089334,0.274167756,164120,39248.019,4
225,2,1215,75.73832881,152469.0479,5676.920729,42802.27159,1343.260609,4.917694144,0.199302541,134311,40145.462,4
225,3,1995,98.69966843,169258.7296,5139.819563,39803.9193,961.7054677,4.882204022,0.134517158,154839,37241.344,4
225,4,990,75.4939435,203605.6194,7083.96675,47430.78584,1573.127805,4.767672254,0.210220694,194401,44177.328,4
226,0,9495,279.7144517,201261.7567,3968.490612,49504.91835,773.9388784,9.037915394,0.204620256,170643,44220.258,7
226,1,1755,122.9981788,211591.5866,9323.968048,50853.26386,1684.505016,9.051286277,0.381081705,177932,46457.158,7
226,2,2040,118.0364253,165849.6408,4702.429211,47468.56458,1164.525551,8.602942004,0.338042684,150587,43617.579,7
226,3,3865,173.4668827,194681.4175,6136.299446,47669.70686,1283.668412,9.567913602,0.357820376,165787,42145.38,7
