RegionType,RegionID,CatID,CatVal,Year,Population
2,26006,4,1,2012,30160
2,26006,4,2,2012,276
2,26006,4,3,2012,688
2,26006,4,4,2012,141
2,26006,4,5,2012,51
2,26006,4,6,2012,635
2,26009,0,0,2012,55481
2,26009,1,1,2012,12329
2,26009,1,2,2012,17678
2,26009,1,3,2012,15014
2,26009,1,4,2012,10460
2,26009,2,1,2012,27138
2,26009,2,2,2012,28343
2,26009,4,1,2012,49938
2,26009,4,2,2012,101
2,26009,4,3,2012,2502
2,26009,4,4,2012,306
2,26009,4,5,2012,278
2,26009,4,6,2012,2356
2,26010,0,0,2012,13388
2,26010,1,1,2012,3155
2,26010,1,2,2012,3822
2,26010,1,3,2012,3851
2,26010,1,4,2012,2560
2,26010,2,1,2012,6468
2,26010,2,2,2012,6920
2,26010,4,1,2012,12942
2,26010,4,2,2012,77
2,26010,4,3,2012,188
2,26010,4,4,2012,24
2,26010,4,5,2012,3
2,26010,4,6,2012,154
2,26011,0,0,2012,15170
2,26011,1,1,2012,3821
2,26011,1,2,2012,4688
2,26011,1,3,2012,4092
2,26011,1,4,2012,2569
2,26011,2,1,2012,7516
2,26011,2,2,2012,7654
2,26011,4,1,2012,14479
2,26011,4,2,2012,59
2,26011,4,3,2012,233
2,26011,4,4,2012,17
2,26011,4,5,2012,57
2,26011,4,6,2012,325
2,26012,0,0,2012,15421
2,26012,1,1,2012,2827
2,26012,1,2,2012,5892
2,26012,1,3,2012,4353
2,26012,1,4,2012,2349
2,26012,2,1,2012,9151
2,26012,2,2,2012,6270
2,26012,4,1,2012,13293
2,26012,4,2,2012,1115
2,26012,4,3,2012,274
2,26012,4,4,2012,124
2,26012,4,5,2012,44
2,26012,4,6,2012,571
2,26013,0,0,2012,125959
2,26013,1,1,2012,29235
2,26013,1,2,2012,43939
2,26013,1,3,2012,33818
2,26013,1,4,2012,18967
2,26013,2,1,2012,61659
2,26013,2,2,2012,64300
2,26013,4,1,2012,110352
2,26013,4,2,2012,10415
2,26013,4,3,2012,2078
2,26013,4,4,2012,1152
2,26013,4,5,2012,208
2,26013,4,6,2012,1754
2,26014,0,0,2012,5521
2,26014,1,1,2012,1261
2,26014,1,2,2012,1710
2,26014,1,3,2012,1532
2,26014,1,4,2012,1018
2,26014,2,1,2012,2593
2,26014,2,2,2012,2928
2,26014,4,1,2012,5237
2,26014,4,2,2012,125
2,26014,4,3,2012,91
2,26014,4,4,2012,36
2,26014,4,5,2012,0
2,26014,4,6,2012,32
2,26015,0,0,2012,26260
2,26015,1,1,2012,7039
2,26015,1,2,2012,8793
2,26015,1,3,2012,6713
2,26015,1,4,2012,3715
2,26015,2,1,2012,12866
2,26015,2,2,2012,13394
2,26015,4,1,2012,20404
2,26015,4,2,2012,432
2,26015,4,3,2012,4827
2,26015,4,4,2012,19
2,26015,4,5,2012,229
2,26015,4,6,2012,349
2,26019,0,0,2012,18811
2,26019,1,1,2012,4269
2,26019,1,2,2012,6148
2,26019,1,3,2012,5024
2,26019,1,4,2012,3370
2,26019,2,1,2012,8696
2,26019,2,2,2012,10115
2,26019,4,1,2012,17883
2,26019,4,2,2012,403
2,26019,4,3,2012,203
2,26019,4,4,2012,34
2,26019,4,5,2012,74
2,26019,4,6,2012,214
2,26020,0,0,2012,41196
2,26020,1,1,2012,7887
2,26020,1,2,2012,11021
2,26020,1,3,2012,13045
2,26020,1,4,2012,9243
2,26020,2,1,2012,20351
2,26020,2,2,2012,20845
2,26020,4,1,2012,39135
2,26020,4,2,2012,316
2,26020,4,3,2012,686
2,26020,4,4,2012,272
2,26020,4,5,2012,203
2,26020,4,6,2012,584
2,26021,0,0,2012,265527
2,26021,1,1,2012,60720
2,26021,1,2,2012,109906
2,26021,1,3,2012,63950
2,26021,1,4,2012,30951
2,26021,2,1,2012,131779
2,26021,2,2,2012,133748
2,26021,4,1,2012,224982
2,26021,4,2,2012,19338
2,26021,4,3,2012,6367
2,26021,4,4,2012,6620
2,26021,4,5,2012,576
2,26021,4,6,2012,7644
2,26022,0,0,2012,65243
2,26022,1,1,2012,16472
2,26022,1,2,2012,21988
2,26022,1,3,2012,18464
2,26022,1,4,2012,8319
2,26022,2,1,2012,32074
2,26022,2,2,2012,33169
2,26022,4,1,2012,62308
2,26022,4,2,2012,806
2,26022,4,3,2012,461
2,26022,4,4,2012,195
2,26022,4,5,2012,139
2,26022,4,6,2012,1334
2,26023,0,0,2012,18823
2,26023,1,1,2012,3973
2,26023,1,2,2012,6229
2,26023,1,3,2012,5247
2,26023,1,4,2012,3374
2,26023,2,1,2012,9050
2,26023,2,2,2012,9773
2,26023,4,1,2012,18200
2,26023,4,2,2012,209
2,26023,4,3,2012,223
2,26023,4,4,2012,12
2,26023,4,5,2012,97
2,26023,4,6,2012,82
2,26025,0,0,2012,8422
2,26025,1,1,2012,1924
2,26025,1,2,2012,2531
2,26025,1,3,2012,2162
2,26025,1,4,2012,1805
2,26025,2,1,2012,4112
2,26025,2,2,2012,4310
2,26025,4,1,2012,8123
2,26025,4,2,2012,9
2,26025,4,3,2012,97
2,26025,4,4,2012,39
2,26025,4,5,2012,13
2,26025,4,6,2012,141
2,26026,0,0,2012,4042
2,26026,1,1,2012,957
2,26026,1,2,2012,1195
2,26026,1,3,2012,1026
2,26026,1,4,2012,864
2,26026,2,1,2012,2005
2,26026,2,2,2012,2037
2,26026,4,1,2012,3876
2,26026,4,2,2012,32
2,26026,4,3,2012,50
2,26026,4,4,2012,0
2,26026,4,5,2012,33
2,26026,4,6,2012,51
2,26027,0,0,2012,22655
2,26027,1,1,2012,5316
2,26027,1,2,2012,7271
2,26027,1,3,2012,6871
2,26027,1,4,2012,3197
2,26027,2,1,2012,10913
2,26027,2,2,2012,11742
2,26027,4,1,2012,21020
2,26027,4,2,2012,497
2,26027,4,3,2012,487
2,26027,4,4,2012,311
2,26027,4,5,2012,27
2,26027,4,6,2012,313
2,26028,0,0,2012,6268
2,26028,1,1,2012,1268
2,26028,1,2,2012,1757
2,26028,1,3,2012,1892
2,26028,1,4,2012,1351
2,26028,2,1,2012,3144
2,26028,2,2,2012,3124
2,26028,4,1,2012,6096
2,26028,4,2,2012,63
2,26028,4,3,2012,59
2,26028,4,4,2012,4
2,26028,4,5,2012,18
2,26028,4,6,2012,28
2,26029,0,0,2012,75371
2,26029,1,1,2012,16197
2,26029,1,2,2012,28270
2,26029,1,3,2012,20246
2,26029,1,4,2012,10658
2,26029,2,1,2012,40587
2,26029,2,2,2012,34784
2,26029,4,1,2012,70109
2,26029,4,2,2012,3428
2,26029,4,3,2012,843
2,26029,4,4,2012,143
2,26029,4,5,2012,216
2,26029,4,6,2012,632
2,26031,0,0,2012,11335
2,26031,1,1,2012,2655
2,26031,1,2,2012,3564
2,26031,1,3,2012,2947
2,26031,1,4,2012,2169
2,26031,2,1,2012,5558
2,26031,2,2,2012,5777
2,26031,4,1,2012,10978
2,26031,4,2,2012,19
2,26031,4,3,2012,233
2,26031,4,4,2012,15
2,26031,4,5,2012,8
2,26031,4,6,2012,82
2,26033,0,0,2012,38750
2,26033,1,1,2012,9133
2,26033,1,2,2012,12547
2,26033,1,3,2012,10717
2,26033,1,4,2012,6353
2,26033,2,1,2012,18700
2,26033,2,2,2012,20050
2,26033,4,1,2012,35571
2,26033,4,2,2012,1899
2,26033,4,3,2012,492
2,26033,4,4,2012,203
2,26033,4,5,2012,168
2,26033,4,6,2012,417
2,26034,0,0,2012,18765
2,26034,1,1,2012,4806
2,26034,1,2,2012,6396
2,26034,1,3,2012,4677
2,26034,1,4,2012,2886
2,26034,2,1,2012,9000
2,26034,2,2,2012,9765
2,26034,4,1,2012,17744
2,26034,4,2,2012,69
2,26034,4,3,2012,717
2,26034,4,4,2012,0
2,26034,4,5,2012,85
2,26034,4,6,2012,150
2,26035,0,0,2012,11731
2,26035,1,1,2012,3198
2,26035,1,2,2012,3663
2,26035,1,3,2012,3147
2,26035,1,4,2012,1723
2,26035,2,1,2012,5541
2,26035,2,2,2012,6190
2,26035,4,1,2012,6904
2,26035,4,2,2012,4479
2,26035,4,3,2012,217
2,26035,4,4,2012,14
2,26035,4,5,2012,10
2,26035,4,6,2012,107
2,26036,0,0,2012,6562
2,26036,1,1,2012,1402
2,26036,1,2,2012,1742
2,26036,1,3,2012,2047
2,26036,1,4,2012,1371
2,26036,2,1,2012,3142
2,26036,2,2,2012,3420
2,26036,4,1,2012,6239
2,26036,4,2,2012,109
2,26036,4,3,2012,22
2,26036,4,4,2012,30
2,26036,4,5,2012,0
2,26036,4,6,2012,162
2,26037,0,0,2012,18519
2,26037,1,1,2012,4224
2,26037,1,2,2012,5905
2,26037,1,3,2012,5452
2,26037,1,4,2012,2938
2,26037,2,1,2012,9744
2,26037,2,2,2012,8775
2,26037,4,1,2012,16897
2,26037,4,2,2012,716
2,26037,4,3,2012,322
2,26037,4,4,2012,27
2,26037,4,5,2012,124
2,26037,4,6,2012,433
2,26038,0,0,2012,128895
2,26038,1,1,2012,29727
2,26038,1,2,2012,44465
2,26038,1,3,2012,34668
2,26038,1,4,2012,20035
2,26038,2,1,2012,61556
2,26038,2,2,2012,67339
2,26038,4,1,2012,106547
2,26038,4,2,2012,6978
2,26038,4,3,2012,10207
2,26038,4,4,2012,1846
2,26038,4,5,2012,445
2,26038,4,6,2012,2872
2,26039,0,0,2012,171577
2,26039,1,1,2012,41168
2,26039,1,2,2012,58357
2,26039,1,3,2012,47736
2,26039,1,4,2012,24316
2,26039,2,1,2012,86910
2,26039,2,2,2012,84667
2,26039,4,1,2012,153025
2,26039,4,2,2012,10060
2,26039,4,3,2012,3573
2,26039,4,4,2012,1035
2,26039,4,5,2012,773
2,26039,4,6,2012,3111
2,26040,0,0,2012,157512
2,26040,1,1,2012,39410
2,26040,1,2,2012,54719
2,26040,1,3,2012,40731
2,26040,1,4,2012,22652
2,26040,2,1,2012,77028
2,26040,2,2,2012,80484
2,26040,4,1,2012,140102
2,26040,4,2,2012,2007
2,26040,4,3,2012,4345
2,26040,4,4,2012,1852
2,26040,4,5,2012,4353
2,26040,4,6,2012,4853
2,26041,0,0,2012,629549
2,26041,1,1,2012,153221
2,26041,1,2,2012,226953
2,26041,1,3,2012,169260
2,26041,1,4,2012,80115
2,26041,2,1,2012,304305
2,26041,2,2,2012,325244
2,26041,4,1,2012,396290
2,26041,4,2,2012,151450
2,26041,4,3,2012,47307
2,26041,4,4,2012,17388
2,26041,4,5,2012,2497
2,26041,4,6,2012,14617
2,26042,0,0,2012,20547
2,26042,1,1,2012,5247
2,26042,1,2,2012,6786
2,26042,1,3,2012,5153
2,26042,1,4,2012,3361
2,26042,2,1,2012,9932
2,26042,2,2,2012,10615
2,26042,4,1,2012,17322
2,26042,4,2,2012,1683
2,26042,4,3,2012,1266
2,26042,4,4,2012,31
2,26042,4,5,2012,70
2,26042,4,6,2012,175
2,26043,0,0,2012,41989
2,26043,1,1,2012,10417
2,26043,1,2,2012,15130
2,26043,1,3,2012,10007
2,26043,1,4,2012,6435
2,26043,2,1,2012,20176
2,26043,2,2,2012,21813
2,26043,4,1,2012,39717
2,26043,4,2,2012,580
2,26043,4,3,2012,630
2,26043,4,4,2012,518
2,26043,4,5,2012,114
2,26043,4,6,2012,430
2,26045,0,0,2012,88787
2,26045,1,1,2012,24281
2,26045,1,2,2012,30921
2,26045,1,3,2012,22602
2,26045,1,4,2012,10983
2,26045,2,1,2012,43954
2,26045,2,2,2012,44833
2,26045,4,1,2012,80686
2,26045,4,2,2012,3352
2,26045,4,3,2012,2182
2,26045,4,4,2012,730
2,26045,4,5,2012,113
2,26045,4,6,2012,1724
2,26046,0,0,2012,10735
2,26046,1,1,2012,2759
2,26046,1,2,2012,3193
2,26046,1,3,2012,2818
2,26046,1,4,2012,1965
2,26046,2,1,2012,5316
2,26046,2,2,2012,5419
2,26046,4,1,2012,10174
2,26046,4,2,2012,13
2,26046,4,3,2012,115
2,26046,4,4,2012,81
2,26046,4,5,2012,66
2,26046,4,6,2012,286
2,26048,0,0,2012,72506
2,26048,1,1,2012,19176
2,26048,1,2,2012,25250
2,26048,1,3,2012,19523
2,26048,1,4,2012,8557
2,26048,2,1,2012,34972
2,26048,2,2,2012,37534
2,26048,4,1,2012,61542
2,26048,4,2,2012,4940
2,26048,4,3,2012,2764
2,26048,4,4,2012,1471
2,26048,4,5,2012,205
2,26048,4,6,2012,1584
2,26049,0,0,2012,16047
2,26049,1,1,2012,3858
2,26049,1,2,2012,4972
2,26049,1,3,2012,4185
2,26049,1,4,2012,3032
2,26049,2,1,2012,7970
2,26049,2,2,2012,8077
2,26049,4,1,2012,14508
2,26049,4,2,2012,730
2,26049,4,3,2012,415
2,26049,4,4,2012,9
2,26049,4,5,2012,51
2,26049,4,6,2012,334
2,26050,0,0,2012,92964
2,26050,1,1,2012,25511
2,26050,1,2,2012,33195
2,26050,1,3,2012,23975
2,26050,1,4,2012,10283
2,26050,2,1,2012,46048
2,26050,2,2,2012,46916
2,26050,4,1,2012,84216
2,26050,4,2,2012,2768
2,26050,4,3,2012,2827
2,26050,4,4,2012,725
2,26050,4,5,2012,217
2,26050,4,6,2012,2211
2,26052,0,0,2012,16332
2,26052,1,1,2012,3500
2,26052,1,2,2012,5783
2,26052,1,3,2012,4461
2,26052,1,4,2012,2588
2,26052,2,1,2012,9118
2,26052,2,2,2012,7214
2,26052,4,1,2012,14328
2,26052,4,2,2012,1154
2,26052,4,3,2012,347
2,26052,4,4,2012,27
2,26052,4,5,2012,124
2,26052,4,6,2012,352
2,26053,0,0,2012,9116
2,26053,1,1,2012,2103
2,26053,1,2,2012,2667
2,26053,1,3,2012,2452
2,26053,1,4,2012,1894
2,26053,2,1,2012,4389
2,26053,2,2,2012,4727
2,26053,4,1,2012,8439
2,26053,4,2,2012,354
2,26053,4,3,2012,154
2,26053,4,4,2012,104
2,26053,4,5,2012,7
2,26053,4,6,2012,58
2,26056,0,0,2012,23420
2,26056,1,1,2012,5528
2,26056,1,2,2012,7852
2,26056,1,3,2012,6303
2,26056,1,4,2012,3737
2,26056,2,1,2012,11814
2,26056,2,2,2012,11606
2,26056,4,1,2012,19490
2,26056,4,2,2012,1321
2,26056,4,3,2012,1935
2,26056,4,4,2012,225
2,26056,4,5,2012,38
2,26056,4,6,2012,411
2,26057,0,0,2012,22821
2,26057,1,1,2012,5078
2,26057,1,2,2012,9980
2,26057,1,3,2012,4758
2,26057,1,4,2012,3005
2,26057,2,1,2012,11515
2,26057,2,2,2012,11306
2,26057,4,1,2012,21406
2,26057,4,2,2012,539
2,26057,4,3,2012,453
2,26057,4,4,2012,184
2,26057,4,5,2012,30
2,26057,4,6,2012,209
2,26058,0,0,2012,4029
2,26058,1,1,2012,1032
2,26058,1,2,2012,1167
2,26058,1,3,2012,1095
2,26058,1,4,2012,735
2,26058,2,1,2012,1980
2,26058,2,2,2012,2049
2,26058,4,1,2012,3955
2,26058,4,2,2012,7
2,26058,4,3,2012,47
2,26058,4,4,2012,0
2,26058,4,5,2012,0
2,26058,4,6,2012,20
2,26059,0,0,2012,35387
2,26059,1,1,2012,8048
2,26059,1,2,2012,11311
2,26059,1,3,2012,9703
2,26059,1,4,2012,6325
2,26059,2,1,2012,16530
2,26059,2,2,2012,18857
2,26059,4,1,2012,32037
2,26059,4,2,2012,1774
2,26059,4,3,2012,803
2,26059,4,4,2012,51
2,26059,4,5,2012,103
2,26059,4,6,2012,619
2,26060,0,0,2012,4209
2,26060,1,1,2012,1099
2,26060,1,2,2012,1433
2,26060,1,3,2012,1107
2,26060,1,4,2012,570
2,26060,2,1,2012,2222
2,26060,2,2,2012,1987
2,26060,4,1,2012,2987
2,26060,4,2,2012,22
2,26060,4,3,2012,1143
2,26060,4,4,2012,8
2,26060,4,5,2012,0
2,26060,4,6,2012,49
2,26064,0,0,2012,33824
2,26064,1,1,2012,9250
2,26064,1,2,2012,11301
2,26064,1,3,2012,8382
2,26064,1,4,2012,4891
2,26064,2,1,2012,16921
2,26064,2,2,2012,16903
2,26064,4,1,2012,28656
2,26064,4,2,2012,401
2,26064,4,3,2012,2245
2,26064,4,4,2012,1006
2,26064,4,5,2012,693
2,26064,4,6,2012,823
2,26065,0,0,2012,17890
2,26065,1,1,2012,4539
2,26065,1,2,2012,5479
2,26065,1,3,2012,4965
2,26065,1,4,2012,2907
2,26065,2,1,2012,8572
2,26065,2,2,2012,9318
2,26065,4,1,2012,16976
2,26065,4,2,2012,127
2,26065,4,3,2012,340
2,26065,4,4,2012,126
2,26065,4,5,2012,63
2,26065,4,6,2012,258
2,26066,0,0,2012,197317
2,26066,1,1,2012,46895
2,26066,1,2,2012,73466
2,26066,1,3,2012,53250
2,26066,1,4,2012,23706
2,26066,2,1,2012,96184
2,26066,2,2,2012,101133
2,26066,4,1,2012,158643
2,26066,4,2,2012,12541
2,26066,4,3,2012,14199
2,26066,4,4,2012,6484
2,26066,4,5,2012,491
2,26066,4,6,2012,4959
2,26067,0,0,2012,44961
2,26067,1,1,2012,8832
2,26067,1,2,2012,11877
2,26067,1,3,2012,14728
2,26067,1,4,2012,9524
2,26067,2,1,2012,22339
2,26067,2,2,2012,22622
2,26067,4,1,2012,42771
2,26067,4,2,2012,172
2,26067,4,3,2012,1029
2,26067,4,4,2012,302
2,26067,4,5,2012,156
2,26067,4,6,2012,531
2,26068,0,0,2012,8278
2,26068,1,1,2012,1562
2,26068,1,2,2012,2005
2,26068,1,3,2012,2540
2,26068,1,4,2012,2171
2,26068,2,1,2012,4102
2,26068,2,2,2012,4176
2,26068,4,1,2012,7883
2,26068,4,2,2012,49
2,26068,4,3,2012,50
2,26068,4,4,2012,4
2,26068,4,5,2012,27
2,26068,4,6,2012,265
2,26069,0,0,2012,16553
2,26069,1,1,2012,4080
2,26069,1,2,2012,5655
2,26069,1,3,2012,4296
2,26069,1,4,2012,2522
2,26069,2,1,2012,8331
2,26069,2,2,2012,8222
2,26069,4,1,2012,15836
2,26069,4,2,2012,105
2,26069,4,3,2012,331
2,26069,4,4,2012,71
2,26069,4,5,2012,21
2,26069,4,6,2012,189
2,26070,0,0,2012,10481
2,26070,1,1,2012,2191
2,26070,1,2,2012,3233
2,26070,1,3,2012,3229
2,26070,1,4,2012,1828
2,26070,2,1,2012,5305
2,26070,2,2,2012,5176
2,26070,4,1,2012,9958
2,26070,4,2,2012,135
2,26070,4,3,2012,72
2,26070,4,4,2012,78
2,26070,4,5,2012,29
2,26070,4,6,2012,209
2,26071,0,0,2012,102405
2,26071,1,1,2012,23595
2,26071,1,2,2012,31637
2,26071,1,3,2012,28725
2,26071,1,4,2012,18448
2,26071,2,1,2012,49845
2,26071,2,2,2012,52560
2,26071,4,1,2012,93810
2,26071,4,2,2012,4172
2,26071,4,3,2012,1720
2,26071,4,4,2012,345
2,26071,4,5,2012,357
2,26071,4,6,2012,2001
2,26072,0,0,2012,12795
2,26072,1,1,2012,3344
2,26072,1,2,2012,4312
2,26072,1,3,2012,3433
2,26072,1,4,2012,1706
2,26072,2,1,2012,6191
2,26072,2,2,2012,6604
2,26072,4,1,2012,12156
2,26072,4,2,2012,131
2,26072,4,3,2012,196
2,26072,4,4,2012,53
2,26072,4,5,2012,53
2,26072,4,6,2012,206
2,26073,0,0,2012,15450
2,26073,1,1,2012,3704
2,26073,1,2,2012,5051
2,26073,1,3,2012,4248
2,26073,1,4,2012,2447
2,26073,2,1,2012,7635
2,26073,2,2,2012,7815
2,26073,4,1,2012,14627
2,26073,4,2,2012,288
2,26073,4,3,2012,247
2,26073,4,4,2012,4
2,26073,4,5,2012,33
2,26073,4,6,2012,251
2,26074,0,0,2012,111533
2,26074,1,1,2012,27885
2,26074,1,2,2012,46756
2,26074,1,3,2012,24054
2,26074,1,4,2012,12838
2,26074,2,1,2012,59661
2,26074,2,2,2012,51872
2,26074,4,1,2012,92783
2,26074,4,2,2012,6283
2,26074,4,3,2012,5648
2,26074,4,4,2012,3056
2,26074,4,5,2012,914
2,26074,4,6,2012,2849
2,26075,0,0,2012,16869
2,26075,1,1,2012,3691
2,26075,1,2,2012,5071
2,26075,1,3,2012,4938
2,26075,1,4,2012,3169
2,26075,2,1,2012,8480
2,26075,2,2,2012,8389
2,26075,4,1,2012,16193
2,26075,4,2,2012,58
2,26075,4,3,2012,156
2,26075,4,4,2012,135
2,26075,4,5,2012,124
2,26075,4,6,2012,203
2,26076,0,0,2012,51346
2,26076,1,1,2012,12820
2,26076,1,2,2012,16824
2,26076,1,3,2012,13271
2,26076,1,4,2012,8431
2,26076,2,1,2012,25233
2,26076,2,2,2012,26113
2,26076,4,1,2012,45599
2,26076,4,2,2012,1121
2,26076,4,3,2012,3198
2,26076,4,4,2012,364
2,26076,4,5,2012,109
2,26076,4,6,2012,955
2,26077,0,0,2012,53011
2,26077,1,1,2012,12780
2,26077,1,2,2012,17706
2,26077,1,3,2012,14016
2,26077,1,4,2012,8509
2,26077,2,1,2012,26181
2,26077,2,2,2012,26830
2,26077,4,1,2012,40515
2,26077,4,2,2012,10570
2,26077,4,3,2012,899
2,26077,4,4,2012,145
2,26077,4,5,2012,149
2,26077,4,6,2012,733
2,26078,0,0,2012,31074
2,26078,1,1,2012,7942
2,26078,1,2,2012,10443
2,26078,1,3,2012,9388
2,26078,1,4,2012,3301
2,26078,2,1,2012,15895
2,26078,2,2,2012,15179
2,26078,4,1,2012,28864
2,26078,4,2,2012,636
2,26078,4,3,2012,803
2,26078,4,4,2012,200
2,26078,4,5,2012,111
2,26078,4,6,2012,460
2,26079,0,0,2012,611019
2,26079,1,1,2012,142888
2,26079,1,2,2012,212842
2,26079,1,3,2012,161577
2,26079,1,4,2012,93712
2,26079,2,1,2012,299699
2,26079,2,2,2012,311320
2,26079,4,1,2012,559507
2,26079,4,2,2012,9519
2,26079,4,3,2012,18065
2,26079,4,4,2012,5969
2,26079,4,5,2012,2649
2,26079,4,6,2012,15310
2,26080,0,0,2012,187738
2,26080,1,1,2012,46479
2,26080,1,2,2012,69958
2,26080,1,3,2012,49219
2,26080,1,4,2012,22082
2,26080,2,1,2012,92722
2,26080,2,2,2012,95016
2,26080,4,1,2012,165168
2,26080,4,2,2012,9040
2,26080,4,3,2012,6052
2,26080,4,4,2012,4584
2,26080,4,5,2012,203
2,26080,4,6,2012,2691
2,26081,0,0,2012,131385
2,26081,1,1,2012,31189
2,26081,1,2,2012,45500
2,26081,1,3,2012,35101
2,26081,1,4,2012,19595
2,26081,2,1,2012,65801
2,26081,2,2,2012,65584
2,26081,4,1,2012,117386
2,26081,4,2,2012,4323
2,26081,4,3,2012,5276
2,26081,4,4,2012,992
2,26081,4,5,2012,372
2,26081,4,6,2012,3036
2,26082,0,0,2012,1708904
2,26082,1,1,2012,397591
2,26082,1,2,2012,603693
2,26082,1,3,2012,475483
2,26082,1,4,2012,232137
2,26082,2,1,2012,819992
2,26082,2,2,2012,888912
2,26082,4,1,2012,1191532
2,26082,4,2,2012,391438
2,26082,4,3,2012,43388
2,26082,4,4,2012,47271
2,26082,4,5,2012,2395
2,26082,4,6,2012,32880
2,26084,0,0,2012,15735
2,26084,1,1,2012,3462
2,26084,1,2,2012,4710
2,26084,1,3,2012,4776
2,26084,1,4,2012,2787
2,26084,2,1,2012,7864
2,26084,2,2,2012,7871
2,26084,4,1,2012,15178
2,26084,4,2,2012,137
2,26084,4,3,2012,126
2,26084,4,4,2012,210
2,26084,4,5,2012,6
2,26084,4,6,2012,78
2,26088,0,0,2012,14526
2,26088,1,1,2012,3699
2,26088,1,2,2012,4268
2,26088,1,3,2012,3688
2,26088,1,4,2012,2871
2,26088,2,1,2012,6977
2,26088,2,2,2012,7549
2,26088,4,1,2012,13978
2,26088,4,2,2012,102
2,26088,4,3,2012,191
2,26088,4,4,2012,54
2,26088,4,5,2012,63
2,26088,4,6,2012,138
2,26089,0,0,2012,50276
2,26089,1,1,2012,13844
2,26089,1,2,2012,17641
2,26089,1,3,2012,13166
2,26089,1,4,2012,5625
2,26089,2,1,2012,25012
2,26089,2,2,2012,25264
2,26089,4,1,2012,47077
2,26089,4,2,2012,922
2,26089,4,3,2012,1059
2,26089,4,4,2012,249
2,26089,4,5,2012,177
2,26089,4,6,2012,792
2,26090,0,0,2012,4129
2,26090,1,1,2012,857
2,26090,1,2,2012,1184
2,26090,1,3,2012,1155
2,26090,1,4,2012,933
2,26090,2,1,2012,2117
2,26090,2,2,2012,2012
2,26090,4,1,2012,4020
2,26090,4,2,2012,25
2,26090,4,3,2012,30
2,26090,4,4,2012,9
2,26090,4,5,2012,9
2,26090,4,6,2012,36
2,26091,0,0,2012,43827
2,26091,1,1,2012,10635
2,26091,1,2,2012,20027
2,26091,1,3,2012,8610
2,26091,1,4,2012,4555
2,26091,2,1,2012,22234
2,26091,2,2,2012,21593
2,26091,4,1,2012,37828
2,26091,4,2,2012,2261
2,26091,4,3,2012,1558
2,26091,4,4,2012,613
2,26091,4,5,2012,204
2,26091,4,6,2012,1363
2,26093,0,0,2012,52644
2,26093,1,1,2012,12265
2,26093,1,2,2012,15863
2,26093,1,3,2012,14758
2,26093,1,4,2012,9758
2,26093,2,1,2012,25947
2,26093,2,2,2012,26697
2,26093,4,1,2012,50165
2,26093,4,2,2012,117
2,26093,4,3,2012,853
2,26093,4,4,2012,159
2,26093,4,5,2012,494
2,26093,4,6,2012,856
2,27001,0,0,2012,8922
2,27001,1,1,2012,1861
2,27001,1,2,2012,2532
2,27001,1,3,2012,2802
2,27001,1,4,2012,1727
2,27001,2,1,2012,4572
2,27001,2,2,2012,4350
2,27001,4,1,2012,8239
2,27001,4,2,2012,53
2,27001,4,3,2012,235
2,27001,4,4,2012,96
2,27001,4,5,2012,149
2,27001,4,6,2012,150
2,27002,0,0,2012,4172
2,27002,1,1,2012,969
2,27002,1,2,2012,1200
2,27002,1,3,2012,1245
2,27002,1,4,2012,758
2,27002,2,1,2012,2068
2,27002,2,2,2012,2104
2,27002,4,1,2012,4036
2,27002,4,2,2012,0
2,27002,4,3,2012,29
2,27002,4,4,2012,0
2,27002,4,5,2012,35
2,27002,4,6,2012,72
2,27005,0,0,2012,189236
2,27005,1,1,2012,44959
2,27005,1,2,2012,62843
2,27005,1,3,2012,53768
2,27005,1,4,2012,27666
2,27005,2,1,2012,93436
2,27005,2,2,2012,95800
2,27005,4,1,2012,162694
2,27005,4,2,2012,934
2,27005,4,3,2012,8014
2,27005,4,4,2012,1474
2,27005,4,5,2012,12352
2,27005,4,6,2012,3768
2,27006,0,0,2012,91563
2,27006,1,1,2012,20118
2,27006,1,2,2012,40721
2,27006,1,3,2012,21894
2,27006,1,4,2012,8830
2,27006,2,1,2012,47496
2,27006,2,2,2012,44067
2,27006,4,1,2012,85432
2,27006,4,2,2012,344
2,27006,4,3,2012,2560
2,27006,4,4,2012,970
2,27006,4,5,2012,821
2,27006,4,6,2012,1436
2,27007,0,0,2012,38423
2,27007,1,1,2012,8051
2,27007,1,2,2012,12170
2,27007,1,3,2012,11654
2,27007,1,4,2012,6548
2,27007,2,1,2012,19422
2,27007,2,2,2012,19001
2,27007,4,1,2012,35558
2,27007,4,2,2012,74
2,27007,4,3,2012,1353
2,27007,4,4,2012,223
2,27007,4,5,2012,558
2,27007,4,6,2012,657
2,27008,0,0,2012,2669
2,27008,1,1,2012,536
2,27008,1,2,2012,606
2,27008,1,3,2012,890
2,27008,1,4,2012,637
2,27008,2,1,2012,1262
2,27008,2,2,2012,1407
2,27008,4,1,2012,2578
2,27008,4,2,2012,8
2,27008,4,3,2012,0
2,27008,4,4,2012,14
2,27008,4,5,2012,44
2,27008,4,6,2012,25
2,27012,0,0,2012,5117
2,27012,1,1,2012,1168
2,27012,1,2,2012,1381
2,27012,1,3,2012,1466
2,27012,1,4,2012,1102
2,27012,2,1,2012,2400
2,27012,2,2,2012,2717
2,27012,4,1,2012,4658
