DXCCSID,Region,Discharges,DischargesStdErr,MeanCharges,MeanChargesStdErr,MeanCost,MeanCostStdErr,MeanLOS,MeanLOSStdErr,MedianCharges,MedianCost,MedianLOS
99 ,3,111235.1086,2503.855577,37664.41567,1110.519823,10106.65979,333.4698258,4.604656667,0.054235226,22191,6039.852,3
99 ,4,37445.08024,1428.35053,64462.70136,4518.20925,15351.1446,1037.036254,4.605421452,0.108797148,35034,8395.075,3
100 ,0,608249.9687,10584.4391,72634.99711,1000.818954,19554.02224,178.3328819,4.592755062,0.029647023,50874,14837.518,3
100 ,1,112754.8366,4150.479235,71136.94497,2716.692299,19130.91904,486.136261,4.926435028,0.078473534,46873,14004.516,3
100 ,2,139044.8222,4152.378716,61296.8216,1214.191977,19703.51549,322.7991803,4.358807084,0.052624749,46406,15348.9,3
100 ,3,247190.1031,7970.017243,69207.8431,1380.790725,18074.17054,242.7864934,4.738332732,0.04819594,50482,14039.058,3
100 ,4,109260.2069,3747.058745,97704.63178,3029.823635,23477.67929,472.8884586,4.216777316,0.059175329,67002,17347.707,3
101 ,0,529790.0602,11033.66676,68798.46375,965.4571288,18269.97699,186.7628178,3.736771326,0.030792045,47770,13249.461,2
101 ,1,102859.8754,5391.159773,62820.17979,2613.758757,16408.23165,419.3950757,3.602032724,0.080847236,41490,11482.664,2
101 ,2,121944.8744,4670.347117,60355.594,1314.922165,19171.66907,355.8353893,3.60010795,0.052953701,44127,14295.645,2
101 ,3,222210.1885,7700.147446,67140.1536,1311.647727,17217.29799,267.6558338,3.947128375,0.049472965,48999,12839.309,3
101 ,4,82775.12186,3401.879711,93917.46378,2968.662223,22382.98081,568.6777088,3.5409619,0.064953083,64070,15291.432,2
102 ,0,460210.0683,8295.336506,21057.49325,250.8348947,5478.419105,41.953825,1.845106508,0.01147234,16783,4599.424,1
102 ,1,99979.85756,4187.269702,19681.64905,693.4487936,5198.779054,98.40823956,1.910682335,0.028211882,14470,4262.524,1
102 ,2,90919.81864,2785.451658,17611.26675,284.4790993,5749.987924,76.57946709,1.788386257,0.022094967,14775,4885.738,1
102 ,3,186405.2519,5462.731673,21103.97934,360.8920892,5253.816869,63.74729942,1.91744186,0.018284044,17254,4456.998,1
102 ,4,82905.14023,3698.540511,26400.6443,626.1516507,6047.600843,109.6258853,1.666003052,0.024210927,21754,5059.232,1
103 ,0,192280.0219,2132.139852,39682.09782,588.6680695,11372.1303,139.8837326,5.261786243,0.035223644,26096,8125.122,4
103 ,1,34504.94261,909.4912168,43608.83746,1500.541884,12016.17167,261.9975883,5.554122965,0.075886265,28125,8820.693,5
103 ,2,49074.91667,1080.789431,31701.55027,679.417893,10694.25786,212.7358169,4.977383411,0.065948046,22727,7941.956,4
103 ,3,72665.07602,1297.532114,38121.08375,931.4084828,10659.48785,234.3069377,5.603288029,0.05819812,25572,7591.815,5
103 ,4,36035.08664,931.2092639,50413.96866,1811.583872,13223.38851,429.7462531,4.680587079,0.091843988,32460,8958.845,4
104 ,0,9490.004469,284.5780243,51773.04142,2160.805168,14847.80516,573.5692082,4.189144407,0.151583384,30960,9176.456,3
104 ,1,1724.999191,126.4370235,53356.09044,4979.826489,14626.64347,1107.415522,4.620287761,0.343248368,33106,9615.61,3
104 ,2,2459.999072,141.7084174,40451.39035,2440.852477,13729.80879,839.5956844,3.839430657,0.191295254,27696,9430.038,3
104 ,3,3280.000968,168.3587901,48295.25538,3496.350654,13383.34488,955.4460752,4.285058639,0.274439544,28977,8408.106,3
104 ,4,2025.005238,128.73373,70344.40036,6555.617218,18976.79521,1721.558745,4.091354432,0.403818484,39336,10351.938,2
105 ,0,58234.9937,993.3918124,63578.64558,898.956474,17421.81894,194.0825388,3.475609743,0.037193228,50220,14749.555,3
105 ,1,13809.98328,579.4355577,63255.33669,2284.61706,17461.44334,482.4043274,3.599927338,0.073287268,46826,14375.13,3
105 ,2,13099.988,436.898035,54048.88831,1330.579526,17242.30653,326.827005,3.362976886,0.071559468,45056,15104.376,3
105 ,3,20150.00509,568.1989565,61529.08537,1297.611834,16250.89661,301.6824638,3.6555751,0.072748901,50901,13952.103,3
105 ,4,11175.01733,370.6100108,79894.9646,2375.955713,19903.50616,459.1587124,3.129754511,0.070523014,62472,16589.529,2
106 ,0,749284.9889,9523.737554,36358.64174,527.6065361,9935.31526,99.04756806,3.395427364,0.01546799,20495,6017.572,3
106 ,1,160394.7317,4348.436805,39045.92898,1661.812127,10478.37795,268.4375688,3.685361194,0.033299727,21242,6454.128,3
106 ,2,180159.6706,4598.98567,29791.12842,686.2865866,9731.195971,165.1501759,3.229649555,0.028857749,17471,5967.202,2
106 ,3,289695.3423,6355.963926,34244.40566,695.3316691,8993.757915,136.0078563,3.46891957,0.025740777,19454,5370.046,3
106 ,4,119035.2443,3200.582406,48112.97017,1292.973375,11904.26255,276.4751465,3.0767905,0.036188984,28537,7353.656,2
107 ,0,19945.00646,431.1601979,87448.05286,2249.818688,24190.83278,525.3205486,5.225710606,0.127460587,46156,13368.24,3
107 ,1,3459.996783,165.7586486,88236.83413,5387.526477,24354.25885,1274.889853,5.817922708,0.375360013,43074,11943.712,3
107 ,2,4804.993237,197.5305246,71309.53281,2938.458521,22579.15928,828.0075497,4.790628996,0.205531036,40613,13207.866,3
107 ,3,7230.005227,279.2843049,78932.93267,3544.849333,21504.82002,839.3166869,5.188058582,0.211524938,39876,11290.418,3
107 ,4,4450.011211,203.482568,119647.3065,6251.903054,30524.42738,1366.119181,5.295512666,0.267890494,67938,18346.64,3
108 ,0,875585.1016,9517.500381,41112.07731,719.5455155,11411.80434,164.9635348,5.161192652,0.029373404,22725,6983.928,4
108 ,1,178279.6826,4197.196924,46561.63819,1819.738828,12393.48494,338.4942235,5.745717664,0.072940898,24899,7733.003,4
108 ,2,202994.4969,4034.244307,33291.77366,1183.432629,11092.84882,329.622751,4.941304627,0.058501512,19503,6982.326,4
108 ,3,356760.5628,6844.323167,36907.56462,1016.703712,10127.13172,256.8143102,5.143755932,0.044454194,20888,6159.448,4
108 ,4,137550.3593,3137.907703,57223.00507,2163.763289,14117.55061,439.083812,4.773336804,0.066712619,32792,8582.418,3
109 ,0,575535.1679,8407.695941,55265.57578,1161.51537,14953.61209,241.4676839,5.668503417,0.04595434,30477,8772.213,4
109 ,1,102769.8963,3594.899052,63100.21185,3626.916329,16612.33727,601.6437322,6.222171764,0.116378056,34348,9887.01,4
109 ,2,125994.8706,3423.12515,43281.11502,1422.05574,13832.80097,372.3178677,5.117906459,0.076305172,25354,8503.32,4
109 ,3,236880.1957,5884.247372,47973.99485,1427.03654,12906.36152,345.5504987,5.744309654,0.06919502,28380,7823.99,4
109 ,4,109890.2053,3379.925875,78828.65414,3457.54307,19410.75591,703.4818746,5.618644589,0.123488835,41209,10548.208,3
110 ,0,108314.9639,2098.608548,38843.23095,549.2347216,10517.5216,109.3394023,2.305203232,0.027950045,29447,8491.182,1
110 ,1,17879.97363,782.2402305,35107.88183,1476.515494,9859.579005,295.5495906,2.347595566,0.05938544,25237,7716.086,1
110 ,2,27194.96868,1000.659291,33407.19853,774.4653752,10584.88173,187.4765536,2.18882193,0.052948742,27157,8852.025,1
110 ,3,46684.99532,1499.31503,38207.80738,799.6084493,9890.543617,162.9727113,2.387038401,0.048275456,29231,7909.35,1
110 ,4,16555.02625,736.8809165,54111.54002,1824.167641,13026.80285,316.6728856,2.21987301,0.056993423,42017,10550.085,1
111 ,0,27590.01315,1220.823803,73553.8377,2569.289143,20971.88331,630.6982535,3.674219356,0.10551059,50290,15724.632,2
111 ,1,5740.000766,588.0668777,73562.74394,5390.093758,20026.54245,1076.918781,3.690765372,0.245918813,47822,14166.56,2
111 ,2,6650.002629,503.2614703,64345.63868,3273.077366,20047.61668,1038.286914,3.6751845,0.211213678,48542,15903.296,2
111 ,3,10300.00613,778.8120684,65394.45523,2851.15977,19564.10637,1035.36567,3.77065727,0.186577709,47528,14941.13,2
111 ,4,4900.003633,533.6363564,104402.7575,9100.460245,26545.62567,1874.454032,3.451007467,0.186532506,72931,20466.534,2
112 ,0,172140.0125,2476.326616,23424.54529,275.1263761,6275.766038,44.94628009,2.367494564,0.0160957,19016,5454.54,2
112 ,1,35024.92951,1052.665951,25081.25876,773.5137194,6868.788469,118.7686036,2.688651537,0.044592675,19218,5917.95,2
112 ,2,37099.93466,975.8610232,18601.6806,323.6489591,6086.828285,74.31446774,2.279919168,0.028330123,16169,5391.254,2
112 ,3,72775.09617,1699.61442,22471.40788,408.8807973,5726.973686,63.41334907,2.36084408,0.025250639,18673,5040.756,2
112 ,4,27240.05218,1087.701241,30392.15052,707.3971949,7262.051219,128.8102877,2.091593151,0.031181733,25833,6202.518,2
113 ,0,17405.00813,467.9101864,32722.06537,1089.363309,9629.48942,581.0095119,6.507364596,0.733012443,21688,6432.088,3
113 ,1,3604.996313,181.6161745,35615.49934,1731.795587,9361.94165,346.0911491,5.048545736,0.237980032,24212,7004,3
113 ,2,3894.999459,197.8184092,28942.48883,3113.864081,9430.461564,743.985357,5.382540925,0.433090541,18924,6425.515,3
113 ,3,6865.002154,295.7969884,28096.1897,1111.030021,7934.70087,270.2592761,5.487601764,0.315189153,19977,5727.511,3
113 ,4,3040.010203,243.5724252,45321.47642,3136.137912,14385.67112,3065.49377,0,0,29757,7680.528,0
114 ,0,160499.9933,2838.428893,58340.21983,846.3634592,15902.76094,164.8763707,4.997538195,0.051374199,39244,11436.282,3
114 ,1,31519.94636,1333.803658,56150.6101,2340.64993,15477.32712,365.3366798,5.222240195,0.149602135,35531,10696.96,3
114 ,2,40734.95793,1525.511083,50350.67901,1080.686393,16092.77487,280.3114474,4.617897491,0.102202919,36603,11961.295,3
114 ,3,63640.0374,1804.403657,58288.30004,1286.040506,14991.80442,244.34728,5.208551815,0.072388565,39852,11050.056,4
114 ,4,24605.05159,833.4205197,74968.41964,2610.416212,18661.44647,549.4984438,4.792723501,0.10413343,49563,12877.038,3
115 ,0,81259.99567,2155.405893,120043.1677,2855.363279,33243.24183,539.2928579,5.629455867,0.10906288,86192,25614.99,3
115 ,1,15579.99689,965.9376968,123096.1192,9457.151777,32538.23849,1417.863173,6.07702518,0.301773575,81531,24289.2,4
115 ,2,20354.99283,1331.29891,102515.1089,3345.846929,31991.39442,828.0100816,5.300914225,0.205810687,80930,26046.112,3
115 ,3,31089.99079,1198.052648,112989.2715,3556.514002,31398.96404,858.6969488,5.57956621,0.182106931,85000,24516.3,3
115 ,4,14235.01516,710.6701027,159719.4485,8466.481588,40371.7355,1494.001442,5.718296999,0.188750341,110523,29760.744,3
116 ,0,29214.9935,604.4966526,76298.87217,1471.059285,20764.82587,332.0415593,6.239946123,0.091294168,54067,15749.844,5
116 ,1,5409.991881,256.4019655,76591.8516,4073.947602,20246.36534,656.2371556,6.848431652,0.223195718,52402,14732.081,5
116 ,2,6979.997154,295.9060769,66173.0136,1975.67233,21384.86696,778.9706977,5.919774785,0.158204588,49775,16469.1,5
116 ,3,11989.99913,393.9982605,73193.94449,2074.825878,19369.06108,473.3419813,6.33319369,0.154607912,53253,14894.784,5
116 ,4,4835.005341,238.4936047,98911.94565,4757.415238,24088.66552,945.0404711,5.790071749,0.201756925,71796,18686.655,4
117 ,0,125605.0199,1598.480221,32637.35486,569.0312807,9084.866815,131.0507857,3.952932874,0.034783077,19845,5748.51,3
117 ,1,25129.95349,683.6820549,35050.95972,1629.456632,9434.28929,306.567836,4.09033233,0.072621263,20473,6055.878,3
117 ,2,30114.96585,798.2003947,27087.96836,903.4234279,8947.244435,258.0327422,3.783830626,0.063074891,16946,5718.154,3
117 ,3,51160.06639,1080.219119,30158.49075,731.1503633,8179.185458,188.6887475,4.026697454,0.059969237,18880,5217.641,3
117 ,4,19200.03421,532.6543434,45130.82539,1769.952827,11367.79361,378.7395294,3.841885791,0.086746861,27898,7131.042,3
118 ,0,163545.0178,1998.670436,31840.31669,405.9259671,8784.151182,82.43795608,4.623294997,0.026597623,19550,5841.336,4
118 ,1,31099.92751,769.5725138,36278.06816,1191.198157,9616.105439,193.0925998,4.934405619,0.064831401,22628,6727.9,4
118 ,2,39959.92767,1045.296918,24915.31357,553.4235509,8281.56969,152.7665481,4.340883825,0.048973066,16013,5636.918,4
118 ,3,67910.09865,1374.45983,28771.09089,540.1915199,7706.637886,106.5862506,4.748838881,0.040692383,18255,5240.967,4
118 ,4,24575.06393,648.5801326,45887.68324,1267.31584,11568.16494,295.645821,4.341881042,0.071698666,28380,7351.695,3
119 ,0,2045.002348,122.8565099,24433.38012,1653.484411,7860.886215,466.0000633,4.207822294,0.197443707,16803,5680.542,3
119 ,1,440.0012561,62.25981994,25826.21478,2397.002929,7233.338429,496.2196489,4.465898498,0.308686523,20098,6094.228,4
119 ,2,559.9985448,72.10409735,20045.6053,2132.182596,7908.477527,759.6159375,3.982137422,0.432460678,14817,5901.8,3
119 ,3,695.0011889,64.39484937,21247.24685,1994.22561,6963.255465,597.4971199,4.338132279,0.334658535,13812,5182.996,3
119 ,4,350.0013583,43.26360326,37039.386,7805.516016,10636.35644,2153.097641,3.985719587,0.488031753,24820,7349.555,3
120 ,0,31800.01643,565.2043514,24577.57969,456.6747865,6567.04881,94.34373763,3.239697989,0.039407985,17829,5046.525,2
120 ,1,6804.991799,252.753481,26155.19192,1410.20233,7127.630427,281.5247961,3.479410663,0.104545615,16947,5108.047,3
120 ,2,6324.995144,240.0708687,19788.61271,577.5154758,6428.837479,167.009112,3.197628713,0.075287174,15280,5196.712,3
120 ,3,12765.01832,379.2739276,23263.55886,531.6022732,5908.782667,111.1212427,3.34561176,0.061067696,17754,4737.6,3
120 ,4,5905.011169,232.5702099,31030.45256,1266.624887,7555.42666,241.0357472,2.779848241,0.079308948,22439,5785.902,2
121 ,0,23645.0008,501.1463494,41787.95712,1228.138824,11542.80753,275.4478666,5.422048113,0.096290274,23117,6984.558,4
121 ,1,5584.99283,271.243083,39744.59933,2247.883208,10469.52319,353.322442,5.491495751,0.168808367,23599,7073.904,4
121 ,2,5819.993461,266.9215071,33164.79902,1965.154271,10718.95029,559.5454023,4.810141077,0.143143003,19129,6405.84,4
121 ,3,8545.006741,284.9498871,41467.67755,2275.48985,11223.8686,494.777986,5.857820043,0.192339779,22754,6589.706,4
121 ,4,3695.007769,158.528623,59572.00057,3563.512531,15353.00365,870.1339915,5.285515885,0.252570596,33461,9220.475,4
122 ,0,1007410.398,8814.164609,32378.48842,345.8396341,9574.83234,96.34086478,4.96190771,0.018721588,19658,6498.432,4
122 ,1,176494.6206,3656.415271,34530.91945,984.2973601,9908.827653,172.1000823,5.271479694,0.046518386,20327,6775.984,4
122 ,2,239548.9814,3760.393496,25691.10569,567.1277258,9549.606994,306.4375708,4.709362728,0.033734239,16636,6596.1,4
122 ,3,427176.1609,6394.980121,30482.73625,466.5993445,8654.704347,111.4936358,5.083455693,0.030322996,19132,5953.365,4
122 ,4,164190.6355,3046.932084,45079.13232,1066.672846,11744.68811,180.6376496,4.681374566,0.044452772,26949,7654.398,3
123 ,0,36809.99721,776.9238212,22526.27651,577.8874927,6904.777161,156.3514854,3.565607236,0.043395785,13688,4587.615,3
123 ,1,5814.990797,299.7782533,25173.31772,1610.491616,7436.079592,386.6365923,3.800515073,0.143571369,15092,5156.784,3
123 ,2,10284.95965,431.848873,19064.26824,865.3894675,6865.165597,259.9759766,3.516287524,0.066520409,12532,4851.57,3
123 ,3,14880.03345,508.6620814,20593.97645,933.4647389,5940.530408,260.8010939,3.501343981,0.067534548,12543,3856.918,3
123 ,4,5830.01331,261.7499964,31064.19164,1649.011839,8965.490756,406.95786,3.582331681,0.104382932,18797,5842.368,3
124 ,0,26420.01251,890.622436,15827.98712,332.8952751,4561.415996,94.73920545,1.946202149,0.028360615,12068,3558.996,2
124 ,1,6224.991032,454.9049886,16562.25658,891.3037911,4505.043221,229.4964126,1.881927842,0.062653802,12619,3589.091,2
124 ,2,5714.99341,358.5346975,12991.00951,433.5075646,4684.027001,173.4470048,1.862642263,0.051290807,10081,3567.564,1
124 ,3,9265.012537,529.379115,15359.51615,489.1213236,4133.348774,142.89289,2.130952763,0.051237385,11680,3202.392,2
124 ,4,5215.015533,421.2842247,18919.06202,828.9724262,5283.557851,239.5842585,1.787152419,0.054525409,14522,4367.328,1
125 ,0,171300.0357,4916.023946,17817.59561,384.4019425,5277.462662,135.7377289,3.067046562,0.02830858,11193,3469.83,2
125 ,1,31924.93649,2137.052244,20506.60241,1055.087395,5679.01475,306.9931873,3.134222173,0.07499952,12848,3879.38,2
125 ,2,35399.88104,2280.506649,15003.0491,642.5865328,5561.200059,279.3648921,3.032632849,0.053292246,9574,3568.512,2
125 ,3,70740.12743,3052.631683,15777.51142,540.0518618,4451.395117,216.5318952,3.074863479,0.043356741,10448,3023.758,2
125 ,4,33235.09076,2254.113656,22596.45602,979.39823,6379.264908,287.0390513,3.022565143,0.067515418,13828,3983.472,2
126 ,0,67675.01923,2040.28124,18853.8535,475.0518202,5581.086604,154.2802335,2.562504258,0.038483233,11165,3422.1,2
126 ,1,14524.97872,1171.218212,20379.9791,1029.623361,5595.236466,315.8611022,2.504303689,0.085593873,12558,3539.457,2
126 ,2,15089.98055,935.5071054,15568.22566,696.9849218,5612.411104,312.488211,2.526839479,0.072602855,9466,3449.376,2
126 ,3,24740.02781,1066.620777,17227.85111,593.6239863,4928.243687,208.8733793,2.693743923,0.06241557,10520,3055.734,2
126 ,4,13320.03215,882.1235807,24025.20935,1533.515781,6786.433953,442.7476531,2.423797283,0.098143769,13955,3968.68,2
127 ,0,671035.2887,8157.859352,27150.6821,327.8712108,7871.579134,107.32818,4.278907292,0.017926403,18253,5818.42,3
127 ,1,124039.7026,3178.648036,30079.03626,924.3209685,8429.762495,134.3664611,4.728866765,0.045492974,18996,6353.842,4
127 ,2,159039.3506,3449.826615,21758.30965,654.9807102,7923.019992,399.8066211,4.032918355,0.031913994,15591,5827.68,3
127 ,3,301090.9232,6290.009547,25313.9006,419.1704207,7017.73791,89.6308127,4.282247601,0.027228635,17651,5287.262,3
127 ,4,86865.31225,2231.892045,39208.038,920.3933068,10010.3598,175.4140934,4.075143357,0.049814601,27165,7229.7,3
128 ,0,372685.0958,6862.898199,21511.93261,308.0662922,5980.516587,65.2198925,3.23692572,0.026310905,14350,4380.424,2
128 ,1,90419.82961,4595.680545,23360.78094,843.6074027,6145.318356,167.5141054,3.346770634,0.07348822,15041,4471.688,3
128 ,2,80944.89754,2747.304988,17053.57748,348.2010073,5810.531851,95.61845675,3.159552508,0.051242606,12739,4498.725,2
128 ,3,140430.1872,3538.339349,19677.17924,393.6659757,5394.818195,88.68182328,3.322292499,0.037111646,13373,3990.94,3
128 ,4,60890.18139,2431.370391,29085.52781,971.2078809,7379.124601,211.50965,2.980045692,0.050263113,19121,5129.418,2
129 ,0,171745.0585,2574.675003,49182.52055,805.3495766,13542.21492,147.0412209,6.929622358,0.045615955,30253,9348.534,5
129 ,1,35649.93491,1154.99696,50407.39894,1871.509034,13877.88019,286.2625832,7.399970764,0.096618576,30236,9669.76,6
129 ,2,37029.91017,917.8837959,37965.69511,830.6357965,12775.49871,205.1387087,6.535648153,0.085947579,25647,9188.872,5
129 ,3,66815.13003,1883.084498,44376.91624,1045.627919,11875.9631,181.0576751,7.006807285,0.067747744,28328,8519.338,6
129 ,4,32250.08341,952.0585595,71235.2845,2699.278542,17642.82832,512.9985827,6.702231749,0.132136104,43331,11630.448,5
130 ,0,109320.0198,1308.023795,48683.46395,719.4242162,13501.62138,157.7726349,6.280303567,0.053029998,28993,8643.788,4
130 ,1,20649.96982,578.1950244,48478.41622,1677.032286,13389.84726,291.0699931,6.298304379,0.097214832,28898,9050.25,4
130 ,2,25149.95436,614.6059185,42170.0595,1295.18385,13854.84128,374.1705887,6.264417529,0.111987437,25469,8777.977,4
130 ,3,43205.05058,869.998215,44235.21103,938.9231909,11819.01262,207.0245526,6.331980936,0.087268104,27152,7732.824,4
130 ,4,20315.04503,491.9140499,67406.59114,2300.619948,16990.65736,462.2135552,6.171793365,0.134337673,39298,10520.832,4
131 ,0,365415.0118,5275.535618,67037.46092,1145.813986,18673.46138,277.4236738,7.375289305,0.075739613,35766,10906.14,5
131 ,1,54779.87805,1673.578337,73763.91465,3690.261595,20710.45111,803.8147517,8.323446639,0.173561353,36479,12110.688,6
131 ,2,86589.84939,2342.424743,52318.25505,1592.127019,17258.9338,604.201663,6.613759106,0.120968303,30735,10355.781,5
131 ,3,160310.1602,3876.503039,60076.09259,1435.073848,16534.39775,336.4180407,7.2987186,0.09030408,33860,9997.61,5
131 ,4,63735.12415,2125.131083,100221.241,3862.575366,24536.46886,804.7147867,7.788796247,0.295395518,51397,13434.828,4
132 ,0,7669.999184,254.2426924,50148.5432,3637.363187,13862.23562,888.8854669,5.71121204,0.258073603,25069,7677.765,4
132 ,1,1534.997611,115.5782616,63673.13056,12464.00771,14463.48529,2034.698459,6.338763858,0.715120614,25316,7424.281,4
132 ,2,1739.996296,110.3012225,36718.18219,2594.789892,11991.75317,751.668628,5.293109662,0.29757539,22249,8094.006,4
132 ,3,3140.003287,175.1090991,46802.46122,5393.334959,13526.71545,1735.54914,5.963369758,0.472414937,24876,7241.216,4
132 ,4,1255.00199,91.93179978,59937.82956,6356.332365,16492.80906,1648.808409,4.892432449,0.305894262,29058,9264.66,3
133 ,0,116880.0214,1627.009213,39342.55922,1320.634698,11129.54007,312.4702174,4.262082418,0.065354007,21231,6400.296,3
133 ,1,22679.97528,666.6867457,42530.99994,3723.635922,11144.83151,516.1839163,4.374119451,0.162789387,22055,6615.904,3
133 ,2,28164.94778,789.6811404,30061.69812,1056.408898,10244.92359,365.3121275,3.863130594,0.076031212,18290,6585.855,3
133 ,3,45685.05478,1104.520118,37055.48894,2077.332667,10510.33691,620.2710369,4.508073704,0.12326549,20444,5820.867,3
133 ,4,20350.04359,599.2718654,54421.70957,4020.444668,13867.11648,847.1948197,4.142998674,0.139162222,27854,7514.947,2
134 ,0,41180.01376,960.425669,35350.93841,1617.788026,9998.808774,406.4163408,3.952943468,0.202669155,18438,5540.444,2
134 ,1,8944.987246,444.3284776,39217.44946,4057.394548,10893.87475,1244.554362,4.204584412,0.306965959,19159,5740.238,3
134 ,2,9979.999351,497.9792408,26235.75605,1309.025537,8797.605415,561.5535583,3.352204664,0.105173721,16217,5546.035,2
134 ,3,14100.01088,564.9139113,31588.471,1160.752808,8879.675306,338.503166,3.966937062,0.120067035,17491,4963.18,3
134 ,4,8155.016291,397.3394245,49414.50343,6325.042593,12550.9685,1221.643815,4.389305192,0.929317834,23617,6532.176,2
135 ,0,235519.9485,2795.730071,27599.84297,351.874739,7773.7916,70.77373702,4.557652621,0.028063426,17948,5515.945,3
135 ,1,53359.89658,1408.292035,28952.95289,897.1234958,8215.576713,185.8386809,4.70136834,0.072375629,17932,5753.424,3
135 ,2,53454.85845,1342.885505,21994.00983,408.6331215,7399.523699,105.4777682,4.380415097,0.04771484,15563,5405.036,3
135 ,3,87595.09931,1724.727834,25575.00229,481.1666268,6979.48006,98.38466358,4.684630452,0.045467929,17239,5019.63,3
135 ,4,41110.09416,1027.030961,37805.72237,1122.579692,9460.299442,200.2749104,4.33106155,0.061801456,24737,6551.628,3
136 ,0,27410.01574,829.9908919,33883.47567,938.4608997,9891.21107,263.5642533,2.75241691,0.058769689,22069,6476.352,2
136 ,1,5795.004445,403.4445532,31461.33177,1876.667174,8694.166566,464.8549442,2.515962676,0.099049701,22047,6018.908,2
136 ,2,6219.999131,333.9892834,26606.22317,1338.762653,9576.734969,550.2268521,2.663184936,0.092810243,17767,5960.346,2
136 ,3,9480.005628,486.2727832,34241.6351,1696.58003,9769.020975,497.678557,3.097622495,0.123070753,21888,6255.218,2
136 ,4,5915.006534,422.0276201,43605.39299,2206.957418,11691.80375,541.4478235,2.524936399,0.117029047,29634,8216.279,2
137 ,0,21105.01112,454.9098978,27883.76239,697.131916,8070.841333,202.2158655,3.962804796,0.065005701,17678,5359.8,3
137 ,1,4114.999215,184.918856,28409.28987,1630.772292,7700.306884,268.473467,3.916158567,0.11874623,18380,5618.568,3
137 ,2,4939.995743,206.9005104,24468.44657,1273.740492,8516.7144,530.7193309,3.849190541,0.130445626,15419,5293.824,3
137 ,3,8125.007224,305.7302519,25535.73211,946.2898238,7024.292426,237.9698415,4.096615385,0.107510968,16858,4905.3,3
137 ,4,3925.008938,190.9691694,36875.16997,2160.714339,10208.5696,656.4122119,3.877707189,0.176090094,23030,6248.198,3
138 ,0,122655.0243,1828.137489,30792.084,551.5073502,8726.046252,145.6850558,3.547801418,0.036130805,20497,6027.75,2
138 ,1,24139.96567,849.5788241,29636.8099,1516.799366,8398.510609,302.172994,3.572285698,0.086475068,18156,5781.44,2
138 ,2,26604.97756,797.9749224,26792.7965,866.996035,8991.018513,369.3446509,3.491354867,0.076929921,18386,6194.494,2
138 ,3,48040.04141,1145.011567,29066.20687,643.0791377,7901.065208,174.7764634,3.704772482,0.056524036,20394,5677.977,3
138 ,4,23870.0397,820.0530695,40188.11219,1737.404246,10512.53532,422.2559276,3.27042229,0.079486776,26381,7120.308,2
139 ,0,42010.01145,583.2886296,49298.20057,1083.071621,13642.02485,251.8224438,5.686904046,0.084458724,29008,8385.669,4
139 ,1,7184.986802,235.8432863,48320.87783,2146.965467,13542.34862,478.8561526,5.867776862,0.21826609,29173,8757.51,4
139 ,2,9809.98413,290.4296724,41221.73256,1312.744552,13544.31039,400.0583147,5.506119685,0.13314041,24291,8347.603,4
139 ,3,17445.02101,379.9304807,46550.20384,1384.030033,12390.76014,366.0612551,5.743043625,0.14156597,28272,7707.924,4
139 ,4,7570.019501,236.4466218,67590.07713,4383.483859,16918.71003,880.6601333,5.620210447,0.201473619,38017,10108.013,4
140 ,0,95740.04668,1449.23934,27157.62609,365.6952832,7377.202397,71.5409276,3.503186824,0.032506067,20122,5897.367,3
140 ,1,19779.95602,769.7399737,27507.24279,1008.704241,7460.28298,196.2008156,3.613752369,0.100989175,18804,5931.24,3
140 ,2,19729.96784,595.5026572,21317.49603,496.4550819,7212.15173,136.4547371,3.293462691,0.05303491,16890,5807.972,3
140 ,3,39510.07337,922.8488683,26603.47637,533.4580048,6901.806773,93.10555036,3.667299909,0.046991714,20414,5687.808,3
140 ,4,16720.04944,549.1098152,34882.31191,926.0191589,8633.468977,196.60123,3.23235462,0.064349956,26607,6696.675,3
141 ,0,78190.02458,1149.599148,36360.85605,637.5657341,10097.69882,138.9512746,4.869412771,0.048381884,22706,6704.544,3
141 ,1,14634.98011,522.2125212,40855.04935,1884.490104,11254.26699,406.1903507,5.268876945,0.128755484,24359,7421.656,4
141 ,2,17744.98811,571.1561496,30356.25222,913.4804177,9899.034489,244.9837752,4.751482549,0.097464654,19850,6670.365,3
141 ,3,31445.03868,732.7739516,33682.13611,837.8756835,8973.806671,168.1882925,4.953720902,0.074027626,21686,6142.278,4
141 ,4,14365.01769,430.9237443,45421.72309,1820.862173,11715.49633,406.5910663,4.423598443,0.104209393,27812,7351.344,3
142 ,0,249550.07,3562.881506,34168.57898,357.0363801,9694.826974,84.33083109,2.780627416,0.020876986,27924,8055.352,2
142 ,1,52174.93076,1623.790673,29505.01546,741.074219,8606.924894,156.3902058,2.635361624,0.039819802,23016,7140.67,2
142 ,2,43584.88074,1159.468566,28961.53929,421.0814852,10331.78609,158.1351631,2.935070877,0.043243218,24475,8605.48,2
142 ,3,81690.0687,2043.521466,34740.74491,567.0754891,9229.847788,127.41662,3.001162767,0.040303664,28931,7703.808,2
142 ,4,72100.18978,2130.042519,40418.73956,887.2955318,10704.74811,209.5721606,2.542579436,0.039195731,34207,8914.307,2
143 ,0,186460.0168,2336.045982,49347.87136,683.4147521,13801.97194,155.6839253,4.616797815,0.036272988,33427,9813.365,3
