PRCCSID,Region,Discharges,DischargesStdErr,MeanCharges,MeanChargesStdErr,MeanCost,MeanCostStdErr,MeanLOS,MeanLOSStdErr,MedianCharges,MedianCost,MedianLOS
46 ,0,0,0,84102.63939,13566.89115,19833.5966,3004.971689,3.083340154,0.52391452,80562,18056.977,3
46 ,1,0,0,0,0,0,0,0,0,0,0,0
46 ,2,0,0,0,0,0,0,0,0,0,0,0
46 ,3,0,0,0,0,0,0,0,0,0,0,0
46 ,4,0,0,0,0,0,0,0,0,0,0,0
47 ,0,498275.0432,9358.486563,49175.1469,946.0436328,12626.44552,162.6262569,3.838071378,0.0327949,33860,9394.672,3
47 ,1,86634.89996,3703.614763,48507.89269,1791.988363,12363.96592,279.3635848,4.210597268,0.076082372,34241,9643.072,3
47 ,2,113044.9422,3714.086435,36385.55214,681.6038855,11585.01589,187.6264845,3.568182199,0.057003707,29497,9664.69,3
47 ,3,217750.0933,7035.535893,40164.20204,806.7529647,10329.52082,150.7126064,3.623099272,0.041950997,32485,8586.224,3
47 ,4,80845.10775,3251.354348,93283.93946,4086.624471,20870.35948,667.2940369,4.395261054,0.10544336,50953,12168.495,3
48 ,0,231255.0054,4320.470222,97895.47461,1386.228864,26250.50285,260.3592812,5.159910503,0.044046003,73618,20208.748,4
48 ,1,50194.94442,2226.240102,103766.637,4163.323864,27148.4761,613.90327,5.51509213,0.083370456,74310,21069.412,4
48 ,2,53989.96889,2048.182383,84642.52198,1732.035914,26625.79094,418.8270923,4.933137633,0.085503019,64327,20640.025,4
48 ,3,87840.04233,2652.081987,95377.8772,1873.845134,24833.75063,423.5550737,5.376422813,0.079972389,72740,19154.895,4
48 ,4,39230.04973,1575.350123,114548.5558,3555.313539,27878.25185,686.221908,4.532755743,0.088842424,86857,21026.79,3
49 ,0,120265.0536,3901.958914,148258.1162,3455.539061,41703.62264,981.7914234,7.800754552,0.153370893,93402,26266.171,4
49 ,1,25619.99727,1988.033429,146008.3045,8282.688249,38285.47124,1973.013308,7.468474592,0.33010198,93036,25548.544,4
49 ,2,30500.01168,2064.947565,128666.7629,5496.827007,41417.24217,1905.071037,7.420164377,0.316184391,82923,25725.024,4
49 ,3,48045.03799,2385.177749,147769.5086,5529.967037,40464.32532,1647.845939,8.236463791,0.246081748,95684,25669.61,5
49 ,4,16100.00664,1148.879937,189686.3376,10853.07719,51527.34363,2795.71432,7.750311513,0.37257567,112173,31298.652,5
50 ,0,8324.99776,682.6793728,444037.6782,24644.88072,130778.6604,9295.093302,17.70930048,1.249858716,271049,66102.177,8
50 ,1,925.0000155,187.3945833,685575.8697,85873.48846,184550.3121,31217.04792,26.34051814,3.287129537,425887,107434.974,15
50 ,2,810.0005756,149.3295009,640352.7708,76729.13916,238773.9281,35250.30522,31.39503124,4.094189464,441511,153985.832,18
50 ,3,1524.998374,273.9791221,614414.6401,42744.21401,205311.9281,17500.62861,29.93114651,2.642579133,443740,140519.814,18
50 ,4,5064.998795,577.5556571,300319.1094,18010.78777,74699.97517,4997.923929,10.26455605,0.784234204,225603,51852.988,6
51 ,0,81409.95862,1808.151705,38849.02368,612.0191035,10796.97932,128.263401,2.597040233,0.03606254,28580,8407.772,1
51 ,1,14254.97718,671.9483234,36124.58101,1445.329705,10381.98927,314.3027343,2.633813359,0.077207421,24758,7701.48,1
51 ,2,21814.97319,826.2189422,35117.08889,885.1003657,11062.56113,204.2023855,2.411644433,0.055003078,27495,8955.84,1
51 ,3,37704.99392,1340.269432,40309.6928,949.4461904,10402.51172,195.0401565,2.71873798,0.061676639,29406,7955.578,1
51 ,4,7635.014341,582.1839449,47298.1856,2594.528418,12847.89044,478.9625509,2.457104877,0.09560451,33706,9966.974,1
52 ,0,43499.98864,1155.212801,125554.6792,2409.682934,35939.2944,547.0236581,5.301726504,0.124749608,96706,28438.8,3
52 ,1,8704.993511,538.4243297,128734.1062,7951.538408,35171.1376,1400.103992,5.718556144,0.292471901,92248,27411.99,3
52 ,2,11329.99075,638.766242,111697.03,2964.056558,35489.25097,852.9309383,4.923659959,0.19134701,91395,28741.178,2
52 ,3,18224.99507,701.9012125,126497.2734,3413.267512,35371.35458,891.79367,5.444719616,0.222136988,98426,27675.47,2
52 ,4,5240.009315,379.3787471,146997.0276,6171.770276,40304.03411,1473.930567,4.92938793,0.243897955,115639,32119.236,2
53 ,0,430.0003374,48.59279867,36493.03808,3526.814648,9338.646437,742.2953364,2.848838632,0.27698057,26418,7468.148,2
53 ,1,105.0002197,23.59401098,29906.42944,6663.408936,7876.775412,1194.21081,3.095240239,0.47735438,21112,6094.228,3
53 ,2,94.99997668,24.24496997,34030.03241,5997.454717,11592.14518,2090.994295,3.157894399,0.774731335,23396,7527.923,1
53 ,3,130.0000338,26.19807052,34577.83187,5000.598857,8060.306429,979.6527147,2.923081183,0.503038815,26918,7209.015,2
53 ,4,100.0001072,23.03096309,51989.58917,10846.07644,10896.85966,1672.214693,2.19999885,0.399806226,41419,9145.769,2
54 ,0,621630.0526,8686.308522,58887.55348,914.7012114,15907.41623,202.3102293,8.020157388,0.051465603,38495,11016.96,6
54 ,1,89489.82302,3432.474279,61879.35707,2347.984424,16125.85815,393.7579673,8.401164417,0.11914866,40124,11655.145,6
54 ,2,130394.8354,3610.942051,44518.83845,871.6002774,14812.33241,321.8241875,7.481575965,0.081973286,32438,10861.512,6
54 ,3,272685.1463,6076.827321,50830.00617,1069.23246,13651.88894,263.9295225,8.126869076,0.090241843,35369,9825.6,6
54 ,4,129060.2479,3701.802707,89724.3399,2886.492484,21965.68174,617.0506019,8.074618095,0.108493159,56466,14335.776,6
55 ,0,48364.99526,1193.355776,79077.76488,1413.286596,22242.36417,322.5092668,6.724078409,0.093560553,56821,16832.651,5
55 ,1,9384.988417,503.1636612,82357.62444,4066.006619,22692.6284,682.9435223,7.606288825,0.228123231,54695,16988.576,5
55 ,2,11879.99573,535.0791347,72711.56606,1865.976655,22821.40839,549.6140816,6.565662443,0.169298785,56744,17910.633,5
55 ,3,21425.00229,862.3837193,74590.33352,1953.435689,20365.11055,478.9223256,6.528354231,0.148494366,53682,15304.272,5
55 ,4,5675.008822,375.378446,104725.1892,5636.320064,27671.90336,1206.512076,6.335680319,0.217494883,73226,20398.739,4
56 ,0,9750.005471,472.9588959,162736.7111,8443.440482,47671.56697,2646.585256,11.7415382,0.652021219,92576,27067.34,7
56 ,1,1675.001696,183.0953583,186519.6038,20201.79646,49494.15876,4842.281681,11.7761163,0.846677637,108241,30997.026,8
56 ,2,2265.002521,264.2587362,139916.8691,14594.79963,47038.86424,5147.671728,11.51214374,1.258275764,83520,26264.49,7
56 ,3,4184.997626,317.8138208,151265.4824,14565.48965,44051.32564,4644.211583,12.1589042,1.252408962,86663,24073.885,6
56 ,4,1625.003627,139.0248273,199449.6799,19338.07887,56134.92249,6233.844406,10.95076144,0.931551603,122926,33410.956,6
57 ,0,32630.00496,828.069806,81884.12239,1837.316726,21133.09294,385.0692333,8.847686663,0.162309784,55328,15353.936,6
57 ,1,6939.991493,329.237776,100820.6654,4879.556318,25222.18147,980.9744984,10.92290926,0.424959342,65788,17924.562,8
57 ,2,6095.002417,313.7689741,66063.09391,3669.291028,19480.11907,931.6451584,7.596389826,0.241879653,47951,14973.905,6
57 ,3,15840.00629,643.7654708,76685.89909,2472.398743,19206.08811,480.459377,8.618687909,0.232200363,54052,14376.516,6
57 ,4,3755.004756,253.805319,94137.35043,4682.866812,24470.82369,1090.78768,8.009331341,0.462117847,63632,17194.024,5
58 ,0,378955.066,6685.221169,37894.13411,686.2352087,9884.506698,122.4528378,4.889442817,0.03651371,24808,6956.137,3
58 ,1,64619.90453,2033.64116,41766.33085,1637.326183,10641.38947,218.0480684,5.343393008,0.073092499,26875,7520.85,4
58 ,2,79690.02147,2671.147808,29287.60659,597.1325205,9314.068621,183.4831812,4.711318955,0.061383584,21347,6865.348,3
58 ,3,154739.9998,4796.507909,31546.63943,670.8804918,8404.656705,129.8744274,4.889783224,0.057213571,21987,6113.49,4
58 ,4,79905.14021,3227.222797,56540.85914,2480.325353,12886.09618,452.2451782,4.699291096,0.098901547,36445,8711.066,3
59 ,0,43595.02604,1982.82584,120128.64,3541.351321,33159.40605,807.6666172,5.915474279,0.138042852,78898,22918.455,2
59 ,1,7965.007226,914.6875465,146026.6207,11698.31797,36927.54256,1838.995332,6.682991769,0.283745318,94730,25420.044,3
59 ,2,11190.01274,899.3156879,103144.2455,4961.272833,31357.92058,1256.555361,5.627350527,0.220035692,69973,21973.64,2
59 ,3,18404.99582,1356.369907,110582.9032,4566.619549,30873.65287,1318.244853,5.808750018,0.242043926,74975,21370.62,2
59 ,4,6035.010255,668.1593897,146234.2235,9633.173355,38544.68142,2446.329808,5.762216159,0.386525994,93197,26023.431,2
60 ,0,19134.99772,511.0811157,76278.88786,1913.120775,20752.2144,414.9133344,5.667887973,0.116092131,50239,14947.46,4
60 ,1,3629.99656,205.0189656,74652.64524,4339.958944,19723.08448,856.9927166,5.949039788,0.302011745,47718,13980.941,4
60 ,2,4624.996076,247.3450597,62182.00985,3177.672243,20106.08635,894.2533333,5.233518639,0.189808705,44696,14782.645,3
60 ,3,7369.998384,320.2677639,68693.92706,2565.892153,18632.79564,599.6230878,5.723881958,0.205486674,47226,13632.861,4
60 ,4,3510.006701,235.4147647,114472.8716,6217.428242,27555.33989,1133.946638,5.831904971,0.228033731,75317,19585.374,4
61 ,0,288240.0572,4811.315601,107068.9641,1885.052143,29101.72446,441.7591144,8.496366543,0.106645942,65503,18314.496,5
61 ,1,56694.93847,2447.935198,113723.4207,5348.248674,29424.12565,888.7353661,9.074707363,0.220109994,66038,18565.22,6
61 ,2,67420.01677,2644.619606,92236.66946,2748.62766,29086.43511,838.9339768,7.88134455,0.213022342,59539,18862.662,5
61 ,3,115065.0181,2686.485267,101725.9661,2699.88411,27123.90012,710.0207475,9.069789215,0.188110214,63847,17176.584,6
61 ,4,49060.08382,1716.145428,132722.3059,5210.896836,33601.79118,1238.591422,7.328305437,0.215996214,78986,20188.41,4
62 ,0,20820.00596,815.7998702,70446.34453,2382.260191,18135.8089,673.7157648,4.938520834,0.116487328,51576,13849.611,4
62 ,1,4714.99735,368.0237189,58443.05538,2566.93782,15438.30564,596.3310648,5.207846579,0.166166501,45170,12261.051,4
62 ,2,3950.001542,282.8167655,52788.47535,2296.675549,16486.82372,659.4411197,5.593675501,0.258197873,39967,13119.6,4
62 ,3,6645.004795,348.0487206,57922.38368,2667.504673,15187.64169,686.5477412,5.39126997,0.195712278,44448,11676.288,4
62 ,4,5510.002276,573.554475,111932.079,6223.405419,25891.50238,2145.171664,3.692377557,0.198447824,93476,20998.523,2
63 ,0,99015.01261,3747.004804,86762.0179,1893.110313,20751.69164,350.7368904,6.341227851,0.153934624,68171,16705.152,4
63 ,1,10374.98917,483.0956596,73763.31216,2647.195271,20253.48916,633.0225319,8.772531022,0.246389467,50039,15380.05,7
63 ,2,14449.99355,611.5203879,53808.97698,1220.000223,17307.68159,337.2720979,7.445674988,0.194492206,43372,13842.92,6
63 ,3,26210.00383,794.452818,63169.79658,1519.316187,16457.01819,381.8938023,8.58794461,0.15296969,44752,12444.824,7
63 ,4,47980.02606,3577.925533,114180.7309,3364.160848,24502.19128,726.3293912,4.255341483,0.165259867,95624,20220.216,2
64 ,0,15379.99623,1721.620572,291740.1025,14295.08644,94802.49908,5653.932502,25.64823827,0.787129619,196401,61263.936,21
64 ,1,3979.99891,793.1822269,324348.3109,19805.56319,94251.44095,7649.800986,26.62184768,1.45497736,233791,64813.5,21
64 ,2,4420.002421,870.2989996,278895.7312,34482.23711,93097.568,13919.68587,24.97964565,1.729967162,179068,58899.517,21
64 ,3,5394.996108,1173.547833,270135.1025,20588.01895,90851.42367,8747.219384,25.37718441,1.296913246,178344,58573.092,21
64 ,4,1584.998788,447.4421573,318986.4892,47851.11906,114355.3163,17868.21942,25.99054207,1.57238761,212665,68740.905,22
65 ,0,38239.99213,1157.521459,89894.23504,2710.040531,26241.81493,1007.59963,10.49045377,0.204662383,50417,14703.006,7
65 ,1,6489.990332,415.7628418,105889.9347,7270.962838,29175.37916,1901.18868,11.72881248,0.523369299,58159,16050.896,7
65 ,2,9144.998151,462.482813,73326.59667,4375.370628,24431.70476,1520.069107,9.759978071,0.411913303,43008,14144.544,6
65 ,3,15904.99895,916.4585569,79492.98908,3747.676548,23328.31754,2016.048382,10.09085113,0.33427129,47349,13432.716,7
65 ,4,6700.004695,336.4677528,122655.3477,8937.773956,33048.65048,2049.124203,11.23656406,0.430286926,65222,17504.824,7
66 ,0,12835.00158,469.8751696,111835.9363,3577.337515,31279.11045,835.242197,8.627969374,0.224275866,65964,19562.55,6
66 ,1,2269.998751,161.9582357,116672.8735,9492.89278,30831.04708,1780.258903,9.101326089,0.497773459,67251,19222.36,6
66 ,2,2815.000414,163.7209463,95923.80908,5452.316238,30330.46518,1395.084239,8.092365456,0.400883703,58693,20057.382,5
66 ,3,5364.998959,380.7877081,108216.7673,5712.521884,29791.09732,1463.870384,8.92077998,0.394012436,63834,17809,6
66 ,4,2385.003454,150.8256544,135153.927,9076.933704,36471.19387,2092.243792,8.150937571,0.44567913,84150,23867.151,6
67 ,0,79329.99478,2302.520566,64640.86729,1646.368713,17796.06573,354.4745619,5.107652,0.071355582,44669,12977.76,3
67 ,1,15154.97576,1003.433752,63520.6592,2502.494054,17277.40627,627.0848699,5.545698862,0.194132167,42980,12422.264,3
67 ,2,16225.00059,889.5122231,50211.0951,1498.309011,16324.42666,464.4366999,4.93775247,0.123229423,37890,12482.747,3
67 ,3,27294.98561,1256.655933,56776.25563,1481.56439,15979.01866,408.2372168,5.49441243,0.133118397,40538,11712.125,3
67 ,4,20655.03282,1387.193401,89674.59975,4745.080081,22187.09801,997.6206203,4.408617042,0.118866792,63742,16139.28,3
68 ,0,0,0,37069.54098,4478.63131,17013.95802,3021.36278,0,0,29596,14110.476,0
68 ,1,0,0,0,0,0,0,0,0,0,0,0
68 ,2,0,0,0,0,0,0,0,0,0,0,0
68 ,3,0,0,0,0,0,0,0,0,0,0,0
68 ,4,0,0,0,0,0,0,0,0,0,0,0
69 ,0,16010.00266,504.6391509,33132.45401,747.7775211,9212.579211,152.3118313,5.212368212,0.085823189,24721,7426.879,4
69 ,1,2269.995985,161.0879404,35451.83356,2634.645204,9996.54553,474.1281643,5.44713443,0.301541503,24434,7730.34,4
69 ,2,3964.993354,237.3136037,28177.3246,1071.333618,9041.189242,320.5758803,4.962169677,0.147953256,22162,7442.201,4
69 ,3,7855.009488,395.7659029,31549.76603,900.4806742,8425.449512,156.5823745,5.285170886,0.112708272,24593,6990.624,4
69 ,4,1920.003834,125.550594,47009.73221,2887.788815,11885.32273,599.834423,5.153645135,0.27587306,32472,8883.752,4
70 ,0,610035.1537,7152.928089,35899.86296,391.6785547,9810.221677,68.61015597,4.901201249,0.021054535,25942,7577.12,4
70 ,1,113064.7353,2919.504133,39242.88232,1121.106683,10606.74523,175.5098115,5.262857419,0.04683809,27272,8179.164,4
70 ,2,148184.8272,3409.352301,28998.74424,452.6157753,9554.952103,131.0746691,4.685485386,0.040670962,22589,7614.192,4
70 ,3,252080.3824,5007.273065,33705.39295,528.3629255,8780.907354,84.63267674,4.972984079,0.033433207,25581,7017.78,4
70 ,4,96705.20868,2438.115914,48536.01281,1335.242382,12051.85393,222.4258403,4.621786486,0.055166412,33028,8641.304,3
71 ,0,70975.02315,1224.072174,80224.51511,1639.381262,21550.19539,417.0565113,11.78424386,0.122542982,50668,14666.652,9
71 ,1,12754.98263,501.6977786,88622.08726,3282.987215,23244.56982,677.5195917,12.99372669,0.292297431,61189,16949.5,10
71 ,2,15724.99229,596.5480172,58790.51766,1948.904305,19162.95608,734.9511126,10.56184607,0.196537719,42239,14031.84,8
71 ,3,31195.03733,849.4891483,66669.5145,1930.435288,17966.63092,507.3401278,11.60954946,0.190187221,47184,13298.736,9
71 ,4,11300.0109,411.2793163,139485.8901,7000.045395,33263.84746,1750.510166,12.60380543,0.362379147,75317,18735.3,9
72 ,0,10720.00012,285.1734733,120840.0183,3651.155988,32638.35833,946.7804641,12.54570768,0.274357569,77788,21755.5,9
72 ,1,1559.997064,101.3702732,112230.1719,7412.147127,31293.23317,2031.362989,13.93910679,0.828956643,70184,20787.264,10
72 ,2,1979.997879,113.0432622,86345.73614,5500.304237,29149.06302,2143.000133,11.75757082,0.647310307,59054,20156.916,8
72 ,3,3925.000994,181.2789402,97128.13441,4266.021439,27105.28859,1155.853871,12.15286433,0.384071435,63808,18933.915,9
72 ,4,3255.004182,159.3961867,179427.5488,9570.874713,42971.08736,2353.074057,12.83102879,0.536640231,119886,28363.062,10
73 ,0,10199.99847,336.9765871,118781.257,5791.077219,32467.90971,1526.862714,13.20588805,0.457613406,63471,18601.264,8
73 ,1,1619.998127,116.1116652,125049.9304,15246.63235,32086.26822,3033.114729,14.51544264,1.166688206,58544,18689.768,9
73 ,2,2259.99959,195.7690373,86219.82706,8451.065481,29189.07427,3145.393688,12.3318671,1.037182716,52125,17208.696,8
73 ,3,3505.000658,181.9567993,84985.74452,4959.967637,23242.50884,1159.456068,12.22824973,0.615708658,55758,16405.078,8
73 ,4,2815.000098,169.2262057,189004.0577,16001.83142,48151.63539,4397.294347,14.37122868,0.988964638,98250,25922.245,8
74 ,0,62320.01754,3165.648744,64099.87834,1479.779114,17959.01638,506.6113052,4.492699268,0.157107544,44207,12209.775,2
74 ,1,14654.97557,970.8847619,63080.68502,4140.646285,16077.33462,784.8956351,4.38519639,0.235084804,39839,11305.112,2
74 ,2,11790.00995,889.9730942,57899.28218,2716.165408,19283.89391,824.7792413,4.914757868,0.261913387,39166,12939.252,2
74 ,3,27115.02401,2658.788982,66308.16284,1865.74614,18533.9323,909.7631509,4.628433197,0.308997788,46627,12426.176,2
74 ,4,8760.008018,1103.405544,67595.51742,3679.781505,17535.87049,1043.154417,3.684360766,0.281625039,48942,11907.221,2
75 ,0,60789.99713,1009.826786,118318.7884,2384.754054,33869.21324,626.5195483,13.05125667,0.193475549,68510,20660.85,8
75 ,1,12029.98931,481.2212967,119175.9906,6583.781689,32622.9976,1424.465538,12.89355939,0.405198523,67491,20556.528,8
75 ,2,14859.98117,480.9005434,98830.42887,3529.532358,32717.67857,1166.903029,12.17974574,0.342441026,61419,20656.881,8
75 ,3,25275.00871,669.4577862,121638.2754,3592.251608,33353.85461,989.2653147,13.804509,0.323938222,70375,19977.645,9
75 ,4,8625.017952,329.7531512,140771.3966,6871.304254,39217.91483,1766.023939,12.5652164,0.51245272,78103,23253.454,8
76 ,0,196174.9943,2531.659083,35280.33897,467.4545037,9617.135652,91.31642327,4.961335415,0.02998403,25086,7314.42,4
76 ,1,37844.92141,1113.473162,36564.393,1057.944804,10118.40935,207.3636737,5.351036405,0.076005706,25407,7758.68,4
76 ,2,47094.92669,1161.385133,27157.82974,541.7893812,9032.506616,152.1777308,4.670985872,0.055402246,21012,7100.446,4
76 ,3,71650.08895,1582.149118,32034.50238,562.4034609,8399.249473,107.7552004,5.020864932,0.047799884,23989,6645.81,4
76 ,4,39585.05721,1147.808333,50392.58254,1592.015766,12204.85177,301.2106419,4.826448451,0.070217112,35289,8916.13,4
77 ,0,16000.00032,384.407542,45314.99059,2638.176567,12122.28465,700.3880773,5.68906322,0.152759359,29425,8210.358,4
77 ,1,2869.996705,148.9527688,40302.79074,1595.397378,11209.01922,408.4132045,5.968641661,0.246350346,30608,8714.433,4
77 ,2,3199.996289,149.7634298,31769.60068,1372.705946,10386.33297,421.4116363,5.470313547,0.255354868,22966,7585.74,4
77 ,3,4910.003077,186.6766484,36059.20714,1350.976039,9779.897997,342.5726668,5.881871628,0.221686736,25172,7010.523,4
77 ,4,5020.004245,261.3522051,67972.08764,8430.917203,16460.28009,2283.864357,5.480083129,0.380281979,41507,9966.411,4
78 ,0,249914.9281,3491.444155,80834.69775,985.2323234,23409.64671,211.9270208,8.854691107,0.051518552,54006,16448,6
78 ,1,50504.91422,1625.392504,83253.91611,2785.949462,23501.91485,451.7865013,9.139885901,0.106697121,53507,16469.63,6
78 ,2,62519.88722,1815.606637,69353.14029,1291.755048,23462.73834,407.8105486,8.522556354,0.090952451,49097,16955.109,6
78 ,3,102480.0467,2140.420463,81907.66311,1510.048676,22152.44426,328.8413022,9.170910847,0.09087794,54536,15520.725,7
78 ,4,34410.07997,1292.46055,95217.34851,2868.244891,27128.89324,641.0319366,8.097792985,0.12014621,63721,18801.092,6
79 ,0,755.0001182,64.57319389,63093.10779,7257.339862,15676.41712,1416.5452,5.582778069,0.561321282,39739,10707.276,4
79 ,1,114.9998498,23.32459468,77397.61821,19158.05601,19685.11682,4633.266173,0,0,44917,11643.12,0
79 ,2,155.0002012,28.36706917,30031.93569,4421.369884,11236.43735,1420.404507,4.354831539,0.804015068,25776,9076.251,3
79 ,3,289.9998168,41.93085327,44069.84357,4196.28545,11050.30558,758.3365253,4.327584774,0.376927435,34557,9357.348,3
79 ,4,195.0002504,32.60020832,115039.5703,23280.37921,24773.8741,4287.120509,7.230764652,1.323535983,53736,13609.844,4
80 ,0,226280.0336,3286.84955,33894.94093,352.9238485,9670.019478,78.32389813,2.680992374,0.021153761,27481,8005.368,2
80 ,1,49224.93183,1560.799345,29331.83515,762.9067934,8503.060135,151.1465751,2.466530823,0.036976009,23030,7129.752,2
80 ,2,41484.88371,1117.754466,29208.3677,461.6070232,10366.396,144.6393574,2.811017234,0.044586275,24616,8624.928,2
80 ,3,78640.06769,2016.791854,34932.49276,566.1325416,9208.63604,118.9023879,2.87856021,0.037513,29060,7691.251,2
80 ,4,56930.1504,1746.556883,40249.92055,928.310588,10920.01874,207.9001519,2.498769793,0.045292114,32898,8854.512,2
81 ,0,6695.001099,214.198969,35821.93256,1401.642646,9551.424053,272.4440661,4.570574828,0.142419028,23850,6876.714,3
81 ,1,1154.996291,88.77004884,34179.41086,3186.081215,9321.807951,776.0806293,4.311694684,0.335878801,21857,6312.141,3
81 ,2,1604.9958,98.80524183,28390.65104,1470.478257,9138.554727,415.2533464,4.311527805,0.224364109,21938,7102.727,3
81 ,3,2850.00614,147.3411575,37771.33456,1650.87008,9468.024019,372.5536248,5.22455675,0.25038054,25864,6600.24,3
81 ,4,1085.002868,80.80336782,43830.28998,6548.901947,10702.52027,911.9485378,3.511520021,0.313349144,28108,8086.248,2
82 ,0,12670.00047,366.231612,47309.43021,1226.999604,13083.0764,283.0759276,5.619968063,0.104554254,33235,10150.16,4
82 ,1,2814.994602,177.2993718,49192.66532,3163.814539,13787.74875,786.7931233,6.087034515,0.265261087,33134,10458.477,5
82 ,2,3065.002888,208.9405381,36897.85172,1246.240493,12056.32451,432.2827009,5.122349407,0.182779463,29939,9973.674,4
82 ,3,4504.999217,196.5809899,44103.61442,1771.795953,11763.5742,324.0853864,5.716981075,0.166638048,31547,9332.736,4
82 ,4,2285.003761,142.7945807,65868.66476,3754.227974,16330.60276,864.7861404,5.520786405,0.23774378,47801,11965.707,4
83 ,0,28515.01039,636.1749953,58410.5504,1409.334012,16009.2277,361.7716923,7.347711437,0.105654664,39160,11350.408,6
83 ,1,5579.995067,261.3637371,63126.79432,2690.288646,16903.42472,610.3003433,7.743727176,0.193128043,43474,12472.064,6
83 ,2,6345.003349,343.2028494,48837.80199,2196.887204,15858.76141,722.7513138,7.151302296,0.213113141,34113,11103.396,6
83 ,3,11110.00315,401.5949382,49893.84496,1845.435175,13560.65815,461.1448236,7.228170812,0.172881335,36126,9977.281,6
83 ,4,5480.008819,239.4596656,83179.15427,4921.935888,20510.9509,1270.032451,7.414234598,0.282847806,53812,13774.7,5
84 ,0,337575.0224,3968.775354,46433.58463,464.6829498,12845.97802,90.52141667,4.326934506,0.024240554,34950,10204.885,3
84 ,1,62559.87852,1580.539925,43761.2414,1224.855524,12129.37798,228.947476,4.339594297,0.056984277,31013,9518.125,3
84 ,2,70264.85558,1594.798793,39968.18656,622.3044994,13456.13235,192.0503859,4.282788229,0.045193591,31756,10938.2,3
84 ,3,144045.1166,2784.449412,47606.1943,677.5337339,12214.192,111.4430266,4.563885657,0.037304969,36723,9896.055,3
84 ,4,60705.17166,1719.456205,54119.83189,1448.536617,14493.87573,289.8114062,3.80273338,0.059460682,39227,10921.279,3
85 ,0,29535.0063,456.9976493,57528.50355,2324.096666,15855.61276,596.5362409,6.317589299,0.265703128,28159,8138.922,2
85 ,1,6964.991164,226.7242801,56945.19174,4662.313213,15020.07132,1076.983384,5.938265841,0.453956806,24063,7459.08,2
85 ,2,6279.991053,187.2291094,50244.40663,5443.208741,16200.89337,1442.302112,6.567680319,0.678762566,25429,8750.304,3
85 ,3,10860.0097,285.6475862,53460.82971,2718.519875,14443.81886,869.3933345,6.604507666,0.464197101,29272,7859.214,3
85 ,4,5430.014382,201.9744274,75787.73512,7550.848331,19610.56104,1702.583932,5.94106708,0.514039366,35796,9440.895,2
86 ,0,107570.019,1781.683497,53982.25861,991.1672477,15225.05415,239.439169,4.672275696,0.055891034,35903,10560.225,3
86 ,1,20239.97578,702.833228,50564.52873,2428.818677,14274.34416,565.5442498,4.667490295,0.12175943,31468,9748.358,3
86 ,2,24519.96547,783.8263756,45863.66451,1396.694301,15344.97705,402.9303372,4.732669143,0.113304147,31597,10677.552,3
86 ,3,38225.02392,889.8236476,51403.65863,1167.575877,13952.93467,296.0360361,4.903596921,0.085129751,36170,9968.595,3
86 ,4,24585.05379,1128.827545,70141.92185,3256.513656,18132.27647,761.9005993,4.256152568,0.127965218,46680,12333.888,3
87 ,0,14289.99879,455.5580881,59625.36159,1872.946055,16593.76587,518.3754081,5.416521065,0.178947524,38895,11123.215,3
87 ,1,2519.997471,156.934061,50019.79657,3580.447991,14294.49308,835.3351784,5.24007922,0.318541841,31597,9556.544,3
87 ,2,2554.994453,143.9907326,50309.93617,3744.935663,17045.8811,1476.693079,5.598825549,0.393145367,32138,11015.402,3
87 ,3,4185.001124,185.7002489,53853.40066,2767.852935,15093.55557,990.3144294,6.205742441,0.421219547,35913,10140.045,4
87 ,4,5030.005737,357.3331199,75970.6487,3955.476711,19088.56994,833.5560652,4.756462142,0.248811288,52742,13350.644,3
88 ,0,156860.0648,2515.752947,43218.01141,707.48263,11967.84284,138.2476698,6.155584633,0.039247913,28900,8510.184,5
88 ,1,30409.97223,1017.664317,48145.95816,1942.371409,12952.24972,324.3712068,6.65883078,0.103048375,31272,9456.572,5
88 ,2,35240.00397,1341.44665,34950.42471,873.7273994,11484.52601,257.3286403,5.910046591,0.073636426,25371,8381.1,5
88 ,3,59890.02368,1571.560567,38517.87334,761.831573,10434.86763,171.3864607,6.10936654,0.057850479,26974,7623.454,5
88 ,4,31320.06487,1011.973566,57317.59023,2379.887914,14632.17874,437.9332384,6.031608611,0.098576462,36685,9877.41,4
89 ,0,11610.00212,361.8640495,108172.4616,4369.744009,30334.4541,1154.328716,9.686909069,0.312504247,51801,15319.6,5
89 ,1,2190.000508,146.5081516,120331.7468,12021.10472,30667.34041,2483.716389,10.29223312,0.776727339,54171,15815.9,6
89 ,2,2459.996401,138.7752021,88456.64279,6942.956286,28654.23307,2216.800739,9.217495445,0.684042178,43798,14640.72,5
89 ,3,4609.997877,265.3946813,108310.0089,7496.407728,30563.77429,2103.154571,10.15618193,0.50540678,48571,13802.814,5
89 ,4,2350.007336,140.6700332,117174.3473,7693.194608,31346.35633,2085.560647,8.693613843,0.589748126,65315,18115.125,5
90 ,0,90845.0119,1319.647408,76767.35782,1416.019996,21014.24475,303.3717255,7.917442781,0.076491139,49075,14248.395,6
90 ,1,15749.97806,491.5240434,77746.10517,4874.860726,20932.61104,822.2284982,8.441904991,0.21149682,45881,13921.256,6
